id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	16	3.5648e-14	4.6703e-06	0.000354	1	16	-1.5637	1.0	1.0	0.999995	1060	0	-1.5637
RRM1	16	1.4237e-12	4.6703e-06	0.000354	2	15	-1.9597	1.0	1.0	0.999995	1059	0	-1.9597
CCND1	8	9.5707e-09	4.6703e-06	0.000354	3	8	-2.0147	1.0	1.0	0.999995	1058	0	-2.0147
RPP21	8	1.7507e-08	4.6703e-06	0.000354	4	8	-1.4019	1.0	1.0	0.999995	1057	0	-1.4019
POLR2L	8	3.6605e-08	4.6703e-06	0.000354	5	8	-2.6453	1.0	1.0	0.999995	1056	0	-2.6453
COPA	8	5.1478e-08	4.6703e-06	0.000354	6	8	-1.4911	1.0	1.0	0.999995	1055	0	-1.4911
SF3B3	8	6.5386e-08	4.6703e-06	0.000354	7	8	-1.5955	1.0	1.0	0.999995	1054	0	-1.5955
ALDOA	8	8.6731e-08	4.6703e-06	0.000354	8	7	-1.8834	0.99999	1.0	0.999995	1044	0	-1.8834
NAE1	16	1.0549e-07	4.6703e-06	0.000354	9	13	-0.85039	0.95278	0.95271	0.999995	879	0	-0.85039
RPL3	14	1.2518e-07	4.6703e-06	0.000354	10	11	-1.1664	0.71022	0.70968	0.999995	692	0	-1.1664
BUB3	8	2.1616e-07	4.6703e-06	0.000354	11	7	-1.9935	0.99999	1.0	0.999995	1045	0	-1.9935
ATP6V1B2	8	5.7409e-07	4.6703e-06	0.000354	12	8	-1.0362	1.0	1.0	0.999995	1053	0	-1.0362
TOMM40	14	6.9136e-07	1.4011e-05	0.000874	13	9	-1.2646	0.71022	0.70968	0.999995	693	0	-1.2646
PRPF8	8	7.2028e-07	4.6703e-06	0.000354	14	8	-1.62	1.0	1.0	0.999995	1052	0	-1.62
INTS6	6	1.2479e-06	4.6703e-06	0.000354	15	6	-1.8841	1.0	1.0	0.999995	1051	0	-1.8841
KIF11	8	1.7923e-06	1.4011e-05	0.000874	16	8	-1.6903	1.0	1.0	0.999995	1050	0	-1.6903
HSCB	8	2.0291e-06	1.4011e-05	0.000874	17	7	-1.38	0.99591	0.99586	0.999995	965	0	-1.38
NKAP	8	2.1113e-06	2.3351e-05	0.001238	18	8	-1.1066	1.0	1.0	0.999995	1049	0	-1.1066
