gene	MP41.D28A	MP41.D28B	MP41.D28C	MP41.D32A	MP41.D32B	MP41.D32C
ABCA3	0.436381822871276	0.312390962620784	0.389547970807844	0.432997822196458	0.347755357135474	0.40092606880675
ABCB1	0.643591308729702	0.429373630777885	0.337270604164851	0.679166374444973	0.558881550444566	0.354487229795991
ABCC3	0.176468777695472	0.175971609689899	0.130468556491719	0.243571989976605	0.167539653423531	0.159887252114644
ABCG2	0.721595823020203	0.534879755491506	0.501062362064999	0.77768447023097	0.699387330035991	0.675869476977266
ABL1	0.578182811610729	0.54157859581945	0.518920652580851	0.556861696290646	0.696195279261993	0.652992022113044
ABL2	0.380858031555199	0.420159328182271	0.423899247855146	0.335126422437181	0.362953741841089	0.283529722051202
ABT1	-0.501779468052684	-0.712271492026523	-0.764932779053762	-0.376560205488284	-0.588674225006935	-0.77238526522419
ABTB2	0.600285800516142	0.412327844270143	0.754738741980392	0.571510936388853	0.531217133453555	0.856473430865123
ACACA	-0.325693378053137	-0.417432270058038	-0.493295586798463	-0.741010874850184	-0.425116860134302	-0.900475014932101
ACACB	0.638594651429722	0.531487507938006	0.480625330873003	0.657544166803565	0.576045371705145	0.528401590375269
ACTL6A	-1.4833099208979	-2.13293070633321	-2.06243617624581	-1.55985939697847	-2.00925929563632	-2.31923300080837
ACTL6B	0.338869551068368	0.123013662053652	0.320289189212709	0.307276119776682	0.307530519025432	0.327551697713748
ACTL7A	0.288237910861573	0.487013941319534	0.619070415387853	0.347177995629358	0.423632079762601	0.669364073944233
ADAM19	0.47167971487947	0.486502598918965	0.230104568653407	0.465410659203704	0.518263768871615	0.192528636330183
ADAP1	0.348523132509108	0.38818731091311	0.398095508512422	0.0954489850363152	0.319507533072979	0.456643538813464
ADAP2	-0.000541653059164912	0.455401022351862	0.206266024917578	0.251902513771332	0.49800303488276	0.146773692333727
ADARB1	0.558243073753333	0.70437371878268	0.609953001741952	0.56224207879479	0.764726002248039	0.79771296368264
ADARB2	0.698299959673125	0.351451037460961	0.571873384663432	0.542122958022907	0.312709957994801	0.490095991911297
ADGRG7	0.135518780021586	0.360494174307322	0.250702605061275	-0.0273071984069501	0.449663086206002	0.385635720184737
ADM	0.542528588084832	0.736374273718957	0.331986239833432	0.421214559142475	0.619850697072912	0.442904240718036
ADSS	0.600841302538866	0.545605525531607	0.205999972158024	0.499704974233846	0.652625073905619	0.20495343761299
ADSSL1	-0.00334431782022575	0.276203708188874	0.162366361950061	-0.120900510313313	0.280108683153424	0.236616428728232
AFG3L2	-1.03891870447043	-1.13095436373061	-1.17440328396718	-1.2082687259169	-1.26740184581724	-1.43199152155979
AHCYL1	-0.621574033257313	-0.575492621898083	-0.661441208357823	-0.771945512890901	-0.69095531896497	-0.660480970932518
AHCYL2	0.287469563851285	0.419022017834816	0.508655893028796	0.372895936668071	0.22448192342513	0.489049526575991
AIPL1	0.531226573702745	0.501611113852336	0.701721726845964	0.300055363267562	0.544285292832614	0.781490498893833
AKAP11	0.515000752693561	0.474676633433336	0.381149044546803	0.439706718804282	0.519371469161837	0.318529809289341
AKIRIN1	-0.109300606479328	-0.200486311586844	-0.420338513625878	-0.415913632368676	-0.233937006636718	-0.575975697109511
AKIRIN2	-1.05265779530823	-0.851038894247503	-0.678620136221961	-1.21968224494042	-0.943162911911998	-0.464068862109358
ALAS1	0.594337292608184	0.640777450424173	0.557926550084101	0.617361710444656	0.696179122032134	0.78347235864505
ALAS2	0.752156041411483	0.493393683879461	0.462014144845975	0.738406515082964	0.606419741049512	0.560176087729664
ALDOA	-1.53927342764126	-1.59735200989142	-1.65176178494531	-1.64345870964419	-2.44245054187365	-1.90251113730151
ALDOC	-0.0209054540054779	0.13572087001687	0.162353617358093	-0.0720682130754309	0.13825926920091	0.0810497007975011
ALG14	-0.482762721616535	-0.459815867184525	-0.278094999360477	-0.854639217021765	-0.708981518081852	-0.234175326670062
AMELX	0.776168865360136	0.764988721416118	0.38851819605877	0.701664873504191	0.988320561301245	0.582489549350127
ANAPC4	-0.0922091738271056	-0.852031248536923	-0.754072707818136	-0.117649858716206	-0.93373144914049	-0.623423532676099
ANKRD10	0.637138881675196	0.758032935822301	0.51512552855448	0.551222739101481	0.751675442634489	0.61256869896245
ANKRD37	0.750877961727906	0.494224034842919	0.398188392638945	0.795443206081876	0.521814940173635	0.451037345958812
ANXA1	0.499159149339156	0.526004023192266	0.191013963432623	0.542973395499474	0.44164097864253	0.390669202264572
AOX1	0.630202083778613	0.479891613722037	0.361540376460038	0.554923978334697	0.352654802827059	0.381808941441255
AP1G1	0.415877793995737	0.0751193703711287	0.234525971067347	0.441271229188767	0.0243350819637541	0.372897419196845
AP1G2	0.321268014832705	0.181296372937728	0.0311467532089942	0.399739823372548	0.22403694822725	0.176229184407536
AP2A1	0.0693958718170554	0.253045174975763	-0.104940104026423	0.0137396625208522	0.262454418240741	-0.133050439654196
AP2A2	0.629983579787007	0.627048345331675	0.837970077863218	0.576271129569822	0.57617229307692	0.900522310564264
AP3M1	0.376590137871584	0.411499443823905	0.180510781355892	0.454065621308287	0.285336819034582	0.21615263206507
AP5M1	0.310490237514127	0.320912453202073	0.525908548518936	0.211557700318268	0.162525042125165	0.465447237754024
APH1A	0.341378119106199	0.237823886700086	0.401526945706468	0.423934044169372	0.13595519870227	0.469261131914082
APH1B	0.532970769389037	0.690945439232117	0.516913247561181	0.69069333318339	0.782364825147497	0.665600973888402
APOBEC1	0.66508166377313	0.602186089113552	0.507007005189942	0.614089482718423	0.747920986406232	0.563908135650623
APOBEC3C	0.269633862359282	0.402790289580516	0.389544925493175	0.0841647708988621	0.512643906960868	0.61055280121753
AQP8	0.506134506754273	0.67885166816895	0.640269758845055	0.605946348101087	0.576372398339133	0.774994195558144
ARFGEF1	0.512053416273529	0.290866142995333	0.553037616571769	0.46972846072743	0.0820825288924738	0.672703681303836
ARFGEF2	0.385116382926309	0.515595800734963	0.430510237268566	0.379381224210464	0.57503059114406	0.466896008599667
