id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	1.9797e-10	4.6703e-06	0.000825	1	8	-0.89227	1.0	1.0	0.999995	1060	0	-0.89227
RRM1	8	2.1447e-08	4.6703e-06	0.000825	2	7	-1.3591	1.0	1.0	0.999995	1059	0	-1.3591
RRM2	4	7.1805e-07	4.6703e-06	0.000825	3	2	-1.0115	0.51901	0.75185	0.999995	756	2	-1.0115
CCND1	4	7.9638e-07	4.6703e-06	0.000825	4	4	-1.5174	1.0	1.0	0.999995	1058	0	-1.5174
RPP21	4	1.4917e-06	4.6703e-06	0.000825	5	4	-1.5451	1.0	1.0	0.999995	1057	0	-1.5451
E2F3	3	1.9871e-06	4.6703e-06	0.000825	6	3	-1.4737	1.0	1.0	0.999995	1056	0	-1.4737
COPA	4	3.0729e-06	1.4011e-05	0.00165	7	4	-1.2333	1.0	1.0	0.999995	1055	0	-1.2333
POLR2L	4	5.05e-06	1.4011e-05	0.00165	8	4	-2.2029	0.99999	1.0	0.999995	1054	0	-2.2029
ALDOA	4	5.5547e-06	1.4011e-05	0.00165	9	3	-1.6039	0.99933	0.99943	0.999995	1033	0	-1.6039
SF3B3	4	1.0286e-05	4.2033e-05	0.004455	10	4	-1.087	0.99999	0.99999	0.999995	1053	0	-1.087
BUB3	4	1.5595e-05	6.0714e-05	0.005851	11	4	-1.2531	0.99982	0.99984	0.999995	1042	0	-1.2531
PRPF8	4	3.8513e-05	0.00010742	0.008759	12	4	-1.0315	0.99996	0.99996	0.999995	1052	0	-1.0315
INTS6	3	4.1845e-05	8.8735e-05	0.007838	13	3	-2.0091	0.99996	0.99995	0.999995	1051	0	-2.0091
ATP6V1B2	4	4.7826e-05	0.00013544	0.010255	14	4	-0.70865	0.99995	0.99995	0.999995	1050	0	-0.70865
CHORDC1	3	6.4111e-05	0.00018214	0.012871	15	3	-1.2484	0.99994	0.99992	0.999995	1049	0	-1.2484
TOMM22	4	7.5808e-05	0.00024752	0.016399	16	4	-0.53354	0.99992	0.99992	0.999995	1048	0	-0.53354
PDCD6IP	4	8.3588e-05	0.00028489	0.017764	17	4	-0.85465	0.99992	0.99991	0.999995	1047	0	-0.85465
NAA10	4	9.908e-05	0.00037829	0.022277	18	4	-0.60071	0.9999	0.9999	0.999995	1046	0	-0.60071
NKAP	4	0.00010662	0.00040631	0.022525	19	4	-0.85583	0.99989	0.99989	0.999995	1045	0	-0.85583
SF3A1	4	0.00011413	0.000425	0.022525	20	3	-1.1053	0.60692	0.81562	0.999995	808	1	-1.1053
RPS19	4	0.00012734	0.00054642	0.027581	21	4	-0.77472	0.99987	0.99986	0.999995	1044	0	-0.77472
KIF11	4	0.00014476	0.00062115	0.029928	22	4	-0.99122	0.99986	0.99986	0.999995	1043	0	-0.99122
RNF113A	4	0.00019374	0.00089202	0.03981	23	3	-1.077	0.3546	0.60346	0.983263	650	1	-1.077
SMC1A	4	0.00021267	0.00090136	0.03981	24	4	-0.41962	0.99979	0.9998	0.999995	1041	0	-0.41962
HSCB	4	0.00024033	0.0010041	0.041318	25	3	-1.1773	0.97576	0.97856	0.999995	971	1	-1.1773
