id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	4.6782e-09	4.6747e-06	0.00099	1	8	-0.95715	1.0	1.0	0.999995	1059	0	-0.95715
RRM1	8	1.9678e-07	4.6747e-06	0.00099	2	8	-1.2476	0.99997	0.99998	0.999995	1055	0	-1.2476
E2F3	3	6.8165e-07	4.6747e-06	0.00099	3	3	-1.3105	1.0	1.0	0.999995	1058	0	-1.3105
NAE1	8	7.2427e-07	4.6747e-06	0.00099	4	7	-0.63555	0.89587	0.89573	0.999995	893	0	-0.63555
RRM2	4	7.432e-07	4.6747e-06	0.00099	5	2	-1.03	0.75543	0.75561	0.999995	756	0	-1.03
BUB3	4	2.9306e-06	2.3373e-05	0.003094	6	4	-1.1776	0.99994	0.99997	0.999995	1049	0	-1.1776
CCND1	4	2.944e-06	2.3373e-05	0.003094	7	4	-1.341	1.0	1.0	0.999995	1057	0	-1.341
ALDOA	4	4.2233e-06	2.3373e-05	0.003094	8	4	-1.3916	0.99399	0.99396	0.999995	1012	0	-1.3916
RPP21	4	1.1383e-05	7.012e-05	0.008251	9	4	-1.3551	0.99999	1.0	0.999995	1056	0	-1.3551
PRPF8	4	2.893e-05	8.8819e-05	0.008551	10	4	-1.0412	0.99997	1.0	0.999995	1054	0	-1.0412
POLR2L	4	3.1611e-05	8.8819e-05	0.008551	11	4	-1.755	0.99997	1.0	0.999995	1053	0	-1.755
PDCD6IP	4	4.0778e-05	0.00011687	0.010282	12	4	-0.93302	0.99996	0.99999	0.999995	1052	0	-0.93302
COPA	4	4.5263e-05	0.00012622	0.010282	13	4	-1.1676	0.99995	0.99998	0.999995	1051	0	-1.1676
NKAP	4	4.9e-05	0.00014492	0.010962	14	4	-0.93354	0.99995	0.99998	0.999995	1050	0	-0.93354
MTG2	4	6.3017e-05	0.00021971	0.014542	15	4	-0.81345	0.99987	0.99988	0.999995	1045	0	-0.81345
CHORDC1	3	7.4758e-05	0.00021036	0.014542	16	3	-1.1728	0.99993	0.99991	0.999995	1048	0	-1.1728
SF3B3	4	8.6983e-05	0.000388	0.02417	17	4	-1.074	0.99991	0.99991	0.999995	1047	0	-1.074
ATP6V1B2	4	0.00012945	0.00060303	0.035479	18	4	-0.84425	0.99987	0.99988	0.999995	1046	0	-0.84425
PAF1	4	0.00016036	0.00077132	0.038479	19	4	-0.62437	0.99984	0.99987	0.999995	1044	0	-0.62437
SF3A1	4	0.00016489	0.00079937	0.038479	20	3	-1.0858	0.45416	0.45369	0.999995	467	0	-1.0858
FZR1	4	0.00016578	0.00079937	0.038479	21	4	-0.58921	0.99983	0.99986	0.999995	1043	0	-0.58921
NAA10	4	0.00018733	0.00087417	0.04025	22	4	-0.77814	0.99981	0.99983	0.999995	1042	0	-0.77814
INTS6	3	0.00020563	0.00067783	0.03778	23	3	-1.6424	0.99979	0.99982	0.999995	1041	0	-1.6424
TOMM22	4	0.00021757	0.00093961	0.04146	24	4	-0.73784	0.99978	0.99977	0.999995	1040	0	-0.73784
CLTC	4	0.00028679	0.0012855	0.054455	25	4	-0.62991	0.99971	0.99969	0.999995	1039	0	-0.62991
ASF1B	8	0.00029731	0.0019587	0.067296	26	7	-0.60622	0.78823	0.7877	0.999995	794	0	-0.60622
CDIPT	4	0.00031926	0.0013977	0.056931	27	3	-0.75919	0.0088883	0.0166	0.977982	11	1	-0.75919
SF3B1	4	0.00036184	0.0015567	0.061056	28	3	-0.88122	0.79057	0.79183	0.999995	796	0	-0.88122
HSCB	4	0.00042627	0.001725	0.06524	29	3	-1.1291	0.97317	0.97324	0.999995	976	0	-1.1291
RPRD1B	4	0.00047334	0.0019119	0.067296	30	4	-0.62843	0.99953	0.99956	0.999995	1038	0	-0.62843
HUS1	4	0.00049782	0.0019961	0.067296	31	4	-0.94302	0.9771	0.97719	0.999995	980	0	-0.94302
TIMM10	4	0.00050419	0.0020335	0.067296	32	4	-0.82886	0.9995	0.99953	0.999995	1037	0	-0.82886
TOP2A	4	0.00052017	0.0021176	0.067957	33	4	-0.7037	0.99948	0.99953	0.999995	1036	0	-0.7037
RPL3	7	0.00055143	0.0036135	0.098121	34	4	-0.85349	0.33066	0.32899	0.993657	350	0	-0.85349
RNF113A	4	0.00061533	0.0023888	0.073975	35	3	-1.0685	0.41374	0.41238	0.999995	429	0	-1.0685
