id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	6.7272e-09	4.6747e-06	0.00165	1	8	-1.0045	1.0	1.0	0.999995	1059	0	-1.0045
RRM1	8	1.2366e-07	4.6747e-06	0.00165	2	8	-1.496	1.0	1.0	0.999995	1058	0	-1.496
NAE1	8	9.1824e-07	4.6747e-06	0.00165	3	7	-0.78401	0.99384	0.99385	0.999995	983	0	-0.78401
MTG2	4	1.9633e-06	1.4024e-05	0.003536	4	4	-0.92677	1.0	1.0	0.999995	1057	0	-0.92677
CDIPT	4	3.9394e-06	2.3373e-05	0.003536	5	3	-1.1389	0.77779	0.77885	0.999995	744	0	-1.1389
BUB3	4	4.1656e-06	2.3373e-05	0.003536	6	4	-1.2083	1.0	1.0	0.999995	1056	0	-1.2083
TOP2A	4	4.7097e-06	2.3373e-05	0.003536	7	4	-1.1105	1.0	1.0	0.999995	1055	0	-1.1105
CCND1	4	6.6648e-06	3.2723e-05	0.004332	8	4	-1.3356	0.99999	1.0	0.999995	1054	0	-1.3356
RRM2	4	1.3934e-05	7.947e-05	0.006719	9	3	-0.88672	0.88534	0.88533	0.999995	839	0	-0.88672
PPP4C	4	1.7145e-05	7.947e-05	0.006719	10	4	-1.3645	0.99959	0.99959	0.999995	1031	0	-1.3645
POLR2L	4	1.9049e-05	7.947e-05	0.006719	11	4	-1.6969	0.99998	1.0	0.999995	1053	0	-1.6969
PRPF8	4	2.313e-05	7.947e-05	0.006719	12	4	-1.4876	0.99998	1.0	0.999995	1052	0	-1.4876
ALDOA	4	2.3739e-05	8.8819e-05	0.006719	13	4	-1.4108	0.99963	0.99962	0.999995	1033	0	-1.4108
KIF11	4	3.0827e-05	8.8819e-05	0.006719	14	4	-1.44	0.99997	1.0	0.999995	1051	0	-1.44
CKAP5	8	3.1588e-05	0.00021036	0.012376	15	8	-1.0355	0.99996	0.99998	0.999995	1049	0	-1.0355
NAA10	4	3.4053e-05	9.8168e-05	0.006931	16	4	-1.2066	0.99997	1.0	0.999995	1050	0	-1.2066
TOMM40	7	3.7191e-05	0.00032255	0.017978	17	7	-0.62224	0.99987	0.99991	0.999995	1044	0	-0.62224
RPS19	4	4.0301e-05	0.00011687	0.007735	18	4	-1.3789	0.99996	0.99999	0.999995	1048	0	-1.3789
RPL36	4	4.4747e-05	0.00012622	0.007863	19	4	-1.2033	0.99996	0.99998	0.999995	1047	0	-1.2033
SMC1A	4	9.2168e-05	0.0004254	0.022525	20	4	-0.98563	0.99991	0.99991	0.999995	1046	0	-0.98563
COPA	4	9.7582e-05	0.00045344	0.022867	21	4	-1.2715	0.9999	0.9999	0.999995	1045	0	-1.2715
RPS5	4	0.00012556	0.00058434	0.027434	22	4	-1.5496	0.99249	0.99239	0.999995	979	0	-1.5496
RPL8	4	0.00013059	0.00060303	0.027434	23	4	-1.3626	0.99987	0.99988	0.999995	1043	0	-1.3626
SF3B3	4	0.0001388	0.00062173	0.027434	24	4	-1.2842	0.99986	0.99988	0.999995	1042	0	-1.2842
CTR9	4	0.00015378	0.00072458	0.029153	25	4	-0.84394	0.99985	0.99987	0.999995	1041	0	-0.84394
FZR1	4	0.00015771	0.00074328	0.029153	26	4	-0.81005	0.99984	0.99987	0.999995	1040	0	-0.81005
ATP5F1A	4	0.00016578	0.00079937	0.030233	27	4	-1.1666	0.99983	0.99986	0.999995	1039	0	-1.1666
ISCA2	4	0.00018733	0.00087417	0.031779	28	4	-0.90774	0.99981	0.99983	0.999995	1038	0	-0.90774
NMT1	4	0.00020123	0.00092091	0.031779	29	4	-0.57356	0.9998	0.99979	0.999995	1037	0	-0.57356
RPL10A	4	0.00020773	0.00093026	0.031779	30	3	-1.3393	0.29784	0.29579	0.629001	67	0	-1.3393
E2F3	3	0.0002207	0.00071523	0.029153	31	3	-1.0862	0.99978	0.99978	0.999995	1036	0	-1.0862
MRPL38	4	0.00024208	0.0010331	0.034189	32	4	-1.0787	0.99976	0.99975	0.999995	1035	0	-1.0787
RPP21	4	0.00032958	0.0014258	0.045755	33	4	-0.90288	0.97552	0.97561	0.999995	938	0	-0.90288
XRCC6	4	0.00034211	0.0014725	0.045865	34	4	-0.60373	0.99966	0.99963	0.999995	1034	0	-0.60373
GAPDH	4	0.00037304	0.0016034	0.047717	35	4	-1.4036	0.99891	0.99909	0.999995	1016	0	-1.4036
ATP6V1B2	4	0.00037639	0.0016221	0.047717	36	4	-0.85057	0.99962	0.99962	0.999995	1032	0	-0.85057
MTHFD1	4	0.00043538	0.0017624	0.050442	37	4	-0.82982	0.99956	0.99957	0.999995	1030	0	-0.82982
CDK7	4	0.00048859	0.0019774	0.055107	38	4	-1.0412	0.99951	0.99955	0.999995	1029	0	-1.0412
UQCRC1	4	0.00050736	0.0020522	0.055725	39	4	-0.47978	0.99949	0.99953	0.999995	1028	0	-0.47978
ZNF407	4	0.00054653	0.0022859	0.06001	40	4	-1.2963	0.99945	0.99949	0.999995	1027	0	-1.2963
RPL3	7	0.00059021	0.0038005	0.075083	41	5	-0.7166	0.91768	0.91873	0.999995	874	0	-0.7166
TRAPPC3	4	0.00059504	0.0023233	0.06001	42	4	-0.67043	0.9994	0.99947	0.999995	1026	0	-0.67043
GTF3C1	4	0.00065821	0.0025197	0.062054	43	4	-0.66703	0.99934	0.99943	0.999995	1025	0	-0.66703
COX6B1	8	0.00067752	0.0042493	0.081818	44	8	-0.57737	0.99932	0.99939	0.999995	1024	0	-0.57737
NKAP	4	0.00076439	0.0029591	0.069199	45	4	-0.57949	0.99924	0.99933	0.999995	1023	0	-0.57949
VMP1	4	0.00077742	0.0029871	0.069199	46	4	-1.0969	0.99922	0.99932	0.999995	1022	0	-1.0969
SEPHS2	4	0.00085442	0.0033144	0.073329	47	4	-0.72794	0.99915	0.99927	0.999995	1021	0	-0.72794
DYNLRB1	3	0.0008555	0.0024729	0.062054	48	3	-0.99159	0.99914	0.99913	0.999995	1020	0	-0.99159
BAP1	4	0.00085912	0.0033237	0.073329	49	4	-0.37948	0.99914	0.99927	0.999995	1019	0	-0.37948
CPSF3	4	0.00094711	0.0035855	0.074543	50	4	-0.87973	0.99905	0.99922	0.999995	1018	0	-0.87973
TRRAP	4	0.0009624	0.0036603	0.074543	51	4	-1.3836	0.99904	0.99919	0.999995	1017	0	-1.3836
RPL13	3	0.0010557	0.0030058	0.069199	52	3	-0.99542	0.99867	0.99856	0.999995	1009	0	-0.99542
RNF40	4	0.0011608	0.0043989	0.082482	53	4	-0.37329	0.99884	0.99897	0.999995	1015	0	-0.37329
SNRPD3	4	0.0012027	0.0045485	0.082482	54	3	-1.2692	0.29784	0.29579	0.629001	207	0	-1.2692
ATP5F1B	4	0.0012148	0.0045765	0.082482	55	4	-0.89916	0.99879	0.99891	0.999995	1014	0	-0.89916
INTS6	3	0.0012297	0.0035668	0.074543	56	3	-1.3205	0.99877	0.99864	0.999995	1013	0	-1.3205
DHX9	3	0.0012541	0.0036509	0.074543	57	3	-0.98978	0.99875	0.99862	0.999995	1012	0	-0.98978
TSG101	4	0.0012707	0.0047542	0.082482	58	4	-0.64785	0.99873	0.99887	0.999995	1011	0	-0.64785
PAF1	4	0.0012898	0.004829	0.082482	59	4	-0.43369	0.99871	0.99884	0.999995	1010	0	-0.43369
CHORDC1	3	0.0013341	0.0038286	0.075083	60	3	-1.3249	0.99728	0.99711	0.999995	993	0	-1.3249
XPR1	4	0.0013883	0.0053058	0.089187	61	4	-0.5716	0.99861	0.99871	0.999995	1008	0	-0.5716
MED18	8	0.0014262	0.0082882	0.11524	62	6	-0.62618	0.50697	0.50556	0.999995	504	0	-0.62618
CLTC	4	0.0014494	0.0055489	0.091816	63	4	-0.75617	0.99847	0.99854	0.999995	1006	0	-0.75617
ATP6V1C1	4	0.0015067	0.0057919	0.093984	64	4	-0.73178	0.99849	0.99855	0.999995	1007	0	-0.73178
TOP1	4	0.0015193	0.0058574	0.093984	65	4	-1.4598	0.99784	0.99789	0.999995	999	0	-1.4598
HSCB	4	0.0015798	0.0060537	0.095685	66	4	-1.2404	0.99842	0.9985	0.999995	1005	0	-1.2404
HMGCS1	3	0.0016796	0.0047448	0.082482	67	3	-1.0788	0.99832	0.99816	0.999995	1004	0	-1.0788
RPL11	3	0.0016996	0.0047635	0.082482	68	3	-1.4758	0.9983	0.99815	0.999995	1003	0	-1.4758
SIN3A	4	0.0017499	0.0067269	0.102845	69	4	-0.76051	0.99825	0.9984	0.999995	1002	0	-0.76051
CCNL1	4	0.0018151	0.0068765	0.102845	70	4	-0.71282	0.99818	0.99829	0.999995	1001	0	-0.71282
SF3A1	4	0.0018212	0.0068952	0.102845	71	3	-0.85799	0.6655	0.66461	0.999995	635	0	-0.85799
ATP7A	4	0.0019689	0.0073346	0.107351	72	4	-0.86837	0.99568	0.99571	0.999995	990	0	-0.86837
NDUFB4	4	0.0019858	0.0074	0.107351	73	4	-0.58362	0.99448	0.9945	0.999995	985	0	-0.58362
TIMM10	4	0.0021125	0.007746	0.110851	74	4	-0.56437	0.99789	0.99794	0.999995	1000	0	-0.56437
NAPA	4	0.0021969	0.0080732	0.113993	75	4	-0.67398	0.9978	0.99784	0.999995	998	0	-0.67398
LONP1	4	0.0022872	0.0084378	0.11524	76	3	-0.83696	0.95161	0.952	0.999995	909	0	-0.83696
CDK8	4	0.0023434	0.0085968	0.11524	77	4	-0.61866	0.99766	0.99764	0.999995	997	0	-0.61866
MED12	4	0.0023448	0.0085968	0.11524	78	4	-0.99256	0.98004	0.98015	0.999995	947	0	-0.99256
RPL14	3	0.002354	0.006596	0.102723	79	3	-1.4318	0.99249	0.99253	0.999995	980	0	-1.4318
LARP1	4	0.0024194	0.0089614	0.117061	80	3	-0.75355	0.83038	0.83241	0.999995	791	0	-0.75355
RPA1	4	0.0024553	0.0090642	0.117061	81	4	-1.1758	0.99754	0.99759	0.999995	996	0	-1.1758
ELL	4	0.0026035	0.0095223	0.120992	82	4	-0.58878	0.9974	0.99745	0.999995	995	0	-0.58878
RC3H1	4	0.0026252	0.0095971	0.120992	83	4	-0.52278	0.99737	0.99743	0.999995	994	0	-0.52278
SF3B1	4	0.002747	0.0099337	0.123762	84	4	-0.71013	0.99725	0.99731	0.999995	992	0	-0.71013
PPP2R1A	4	0.0027821	0.010083	0.124165	85	3	-0.73027	0.29784	0.29579	0.629001	116	0	-0.73027
MED20	4	0.0028888	0.010364	0.126152	86	4	-0.76678	0.98083	0.98083	0.999995	949	0	-0.76678
CCT6A	3	0.0031901	0.0087744	0.116151	87	3	-1.0903	0.96176	0.96138	0.999995	919	0	-1.0903
