id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	4.4599e-13	4.6703e-06	0.00165	1	8	-1.3834	0.99999	0.99999	0.999995	1058	0	-1.3834
MTG2	4	4.0508e-08	4.6703e-06	0.00165	2	4	-1.082	1.0	1.0	0.999995	1060	0	-1.082
RRM1	8	1.7211e-06	4.6703e-06	0.00165	3	7	-1.0563	0.97135	0.97144	0.999995	994	0	-1.0563
PPP4C	4	7.0406e-06	2.3351e-05	0.006188	4	3	-1.1822	0.93657	0.93583	0.999995	958	0	-1.1822
UQCRC1	4	9.1621e-06	3.2692e-05	0.006931	5	4	-0.85825	0.99999	0.99999	0.999995	1059	0	-0.85825
RRM2	4	9.6419e-06	4.2033e-05	0.007426	6	3	-1.0356	0.74633	0.74596	0.999995	763	0	-1.0356
KIF11	4	1.5386e-05	6.0714e-05	0.008045	7	4	-1.0379	0.99998	0.99999	0.999995	1057	0	-1.0379
CCND1	4	1.6077e-05	6.0714e-05	0.008045	8	4	-1.1574	0.99998	0.99999	0.999995	1056	0	-1.1574
PRPF8	4	2.8775e-05	7.9395e-05	0.009351	9	4	-1.0334	0.99997	0.99998	0.999995	1055	0	-1.0334
COPA	4	4.2736e-05	0.00011676	0.012151	10	4	-1.1116	0.99996	0.99996	0.999995	1054	0	-1.1116
BUB3	4	4.6125e-05	0.0001261	0.012151	11	4	-1.187	0.99659	0.99661	0.999995	1033	0	-1.187
RPS5	4	5.502e-05	0.00014478	0.012789	12	3	-1.2868	0.91958	0.91875	0.999995	943	0	-1.2868
RPP21	4	8.6217e-05	0.00030357	0.024752	13	4	-1.1973	0.97687	0.97698	0.999995	1001	0	-1.1973
RPS19	4	9.1087e-05	0.00036895	0.025681	14	4	-1.0547	0.99991	0.9999	0.999995	1053	0	-1.0547
POLR2L	4	9.282e-05	0.00036895	0.025681	15	4	-1.3247	0.99991	0.9999	0.999995	1052	0	-1.3247
SF3B3	4	0.00010374	0.00038763	0.025681	16	4	-1.1724	0.9999	0.9999	0.999995	1051	0	-1.1724
SMARCA4	4	0.00015355	0.00063049	0.035696	17	3	-0.93747	0.77982	0.78031	0.999995	794	0	-0.93747
ALDOA	4	0.00015666	0.00063983	0.035696	18	3	-1.03	0.51507	0.51374	0.994276	544	0	-1.03
CHORDC1	3	0.0001729	0.00052774	0.032906	19	3	-1.0791	0.99983	0.99983	0.999995	1050	0	-1.0791
SF3A1	4	0.00020105	0.00089202	0.043429	20	3	-1.2408	0.13842	0.13832	0.986589	143	0	-1.2408
