id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	4.0763e-09	4.6703e-06	0.00099	1	8	-0.95715	1.0	1.0	0.999995	1060	0	-0.95715
RRM1	8	1.7127e-07	4.6703e-06	0.00099	2	8	-1.2476	0.99998	0.99997	0.999995	1056	0	-1.2476
E2F3	3	6.4733e-07	4.6703e-06	0.00099	3	3	-1.3105	1.0	1.0	0.999995	1059	0	-1.3105
NAE1	8	6.5429e-07	4.6703e-06	0.00099	4	7	-0.63555	0.90105	0.90152	0.999995	895	0	-0.63555
RRM2	4	7.1805e-07	4.6703e-06	0.00099	5	2	-1.03	0.76274	0.7629	0.999995	757	0	-1.03
CCND1	4	2.748e-06	1.4011e-05	0.001856	6	4	-1.341	1.0	1.0	0.999995	1058	0	-1.341
BUB3	4	2.7834e-06	1.4011e-05	0.001856	7	4	-1.1776	0.99994	0.99995	0.999995	1050	0	-1.1776
ALDOA	4	4.0112e-06	1.4011e-05	0.001856	8	4	-1.3916	0.99429	0.99458	0.999995	1012	0	-1.3916
RPP21	4	1.151e-05	4.2033e-05	0.00495	9	4	-1.3551	0.99999	0.99999	0.999995	1057	0	-1.3551
PRPF8	4	2.7005e-05	7.9395e-05	0.007651	10	4	-1.0412	0.99997	0.99998	0.999995	1055	0	-1.0412
POLR2L	4	2.9139e-05	7.9395e-05	0.007651	11	4	-1.755	0.99997	0.99998	0.999995	1054	0	-1.755
PDCD6IP	4	3.8064e-05	0.00010742	0.009488	12	4	-0.93302	0.99996	0.99996	0.999995	1053	0	-0.93302
COPA	4	4.4218e-05	0.0001261	0.009547	13	4	-1.1676	0.99996	0.99996	0.999995	1052	0	-1.1676
NKAP	4	4.5738e-05	0.0001261	0.009547	14	4	-0.93354	0.99995	0.99996	0.999995	1051	0	-0.93354
MTG2	4	5.9864e-05	0.00015412	0.010891	15	4	-0.81345	0.99988	0.99987	0.999995	1046	0	-0.81345
CHORDC1	3	7.0995e-05	0.00020082	0.013304	16	3	-1.1728	0.99993	0.99992	0.999995	1049	0	-1.1728
SF3B3	4	8.1986e-05	0.00027555	0.017181	17	4	-1.074	0.99992	0.99991	0.999995	1048	0	-1.074
ATP6V1B2	4	0.00012083	0.00048104	0.028328	18	4	-0.84425	0.99988	0.99987	0.999995	1047	0	-0.84425
PAF1	4	0.00014969	0.00063049	0.030828	19	4	-0.62437	0.99985	0.99986	0.999995	1045	0	-0.62437
FZR1	4	0.00015475	0.00063983	0.030828	20	4	-0.58921	0.99985	0.99986	0.999995	1044	0	-0.58921
SF3A1	4	0.00015666	0.00063983	0.030828	21	3	-1.0858	0.45977	0.45831	0.999995	468	0	-1.0858
NAA10	4	0.00017487	0.00077994	0.035945	22	4	-0.77814	0.99983	0.99985	0.999995	1043	0	-0.77814
INTS6	3	0.00019295	0.00059313	0.030828	23	3	-1.6424	0.99981	0.99982	0.999995	1042	0	-1.6424
TOMM22	4	0.00020309	0.00090136	0.03981	24	4	-0.73784	0.9998	0.99982	0.999995	1041	0	-0.73784
CLTC	4	0.0002677	0.0011629	0.049307	25	4	-0.62991	0.99973	0.99975	0.999995	1040	0	-0.62991
ASF1B	8	0.00026825	0.0017233	0.062991	26	7	-0.60622	0.7966	0.79584	0.999995	798	0	-0.60622
CDIPT	4	0.00030336	0.001275	0.05198	27	3	-0.75919	0.0087371	0.016528	0.993276	11	1	-0.75919
SF3B1	4	0.00033859	0.0013684	0.053722	28	3	-0.88122	0.79653	0.79699	0.999995	797	0	-0.88122
HSCB	4	0.00041097	0.001686	0.062991	29	4	-1.1291	0.97449	0.97471	0.999995	977	0	-1.1291
RPRD1B	4	0.00044466	0.0018167	0.063892	30	4	-0.62843	0.99956	0.99958	0.999995	1039	0	-0.62843
TIMM10	4	0.00047064	0.0019195	0.063892	31	4	-0.82886	0.99953	0.99956	0.999995	1038	0	-0.82886
HUS1	4	0.00047308	0.0019288	0.063892	32	4	-0.94302	0.97826	0.97849	0.999995	981	0	-0.94302
TOP2A	4	0.00048858	0.0019942	0.064056	33	4	-0.7037	0.99951	0.99955	0.999995	1037	0	-0.7037
RPL3	7	0.00051618	0.0034046	0.092536	34	4	-0.85349	0.3328	0.33194	0.999995	349	0	-0.85349
RNF113A	4	0.00058478	0.0023865	0.073126	35	3	-1.0685	0.41913	0.41742	0.999995	429	0	-1.0685
GTF3C1	4	0.00059308	0.0024145	0.073126	36	4	-0.56409	0.99941	0.99944	0.999995	1036	0	-0.56409
KIF11	4	0.00062528	0.0025453	0.074945	37	4	-1.0171	0.99937	0.99944	0.999995	1035	0	-1.0171
SMARCA4	4	0.00069566	0.0028349	0.081215	38	3	-0.99479	0.29695	0.29565	0.999995	309	0	-0.99479
