id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	4.5404e-10	4.6747e-06	0.00165	1	8	-2.4394	1.0	1.0	0.999995	1059	0	-2.4394
RRM1	8	4.3056e-09	4.6747e-06	0.00165	2	8	-4.0441	1.0	1.0	0.999995	1058	0	-4.0441
CKAP5	8	6.5361e-07	4.6747e-06	0.00165	3	8	-2.5282	1.0	1.0	0.999995	1057	0	-2.5282
TOMM40	7	2.414e-06	3.2723e-05	0.00385	4	7	-1.1696	1.0	1.0	0.999995	1056	0	-1.1696
BUB3	4	3.5151e-06	2.3373e-05	0.00385	5	4	-3.1484	1.0	1.0	0.999995	1055	0	-3.1484
PPP4C	4	5.156e-06	2.3373e-05	0.00385	6	4	-3.6614	0.9999	0.9999	0.999995	1041	0	-3.6614
RPS19	4	5.2025e-06	2.3373e-05	0.00385	7	4	-3.6388	0.99999	1.0	0.999995	1054	0	-3.6388
NAE1	8	6.2842e-06	3.2723e-05	0.00385	8	7	-1.7224	0.97374	0.99339	0.999995	924	1	-1.7224
TOP2A	4	7.844e-06	3.2723e-05	0.00385	9	4	-2.8129	0.99999	1.0	0.999995	1053	0	-2.8129
NAA10	4	9.0178e-06	5.1422e-05	0.00495	10	4	-3.1462	0.99999	1.0	0.999995	1052	0	-3.1462
POLR2L	4	9.1733e-06	5.1422e-05	0.00495	11	4	-4.7361	0.99999	1.0	0.999995	1051	0	-4.7361
RRM2	4	9.9794e-06	6.0771e-05	0.00495	12	2	-2.0603	0.66591	0.81916	0.999995	782	2	-2.0603
ALDOA	4	1.5027e-05	7.947e-05	0.00495	13	4	-3.8326	0.99998	1.0	0.999995	1046	0	-3.8326
SF3B3	4	1.6003e-05	7.947e-05	0.00495	14	4	-3.2117	0.99998	1.0	0.999995	1050	0	-3.2117
ATP5F1A	4	1.878e-05	7.947e-05	0.00495	15	4	-2.9827	0.99998	1.0	0.999995	1049	0	-2.9827
MTG2	4	2.0726e-05	7.947e-05	0.00495	16	4	-2.1904	0.99998	1.0	0.999995	1048	0	-2.1904
