gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
ABCA3	0.0754491254799642	0.100157281137004	0.163593812172828	0.0571027518397638	0.222351772844486	0.0498987449692807
ABCB1	0.592006762759646	0.828918435304968	0.931312865314288	0.673874267408134	0.766209039627073	1.15821463030527
ABCC3	0.546821967587848	0.214359201255494	0.498297790985301	0.699004225660476	0.15656375472323	0.486836727416173
ABCG2	0.246543693393734	0.883541828276993	0.688263332579764	0.291501760197601	0.752653594352853	0.812902947249621
ABL1	0.795653451900544	0.706313483000104	0.682482701814787	0.835231543247851	0.870933655315872	0.873613055235315
ABL2	-0.363971672793159	-0.0253459067656725	0.102127297351296	-0.361860992424968	-0.188465607314651	0.288580123045201
ABT1	-2.25459214543654	-1.83437761693475	-2.11793894304278	-2.32131626243503	-2.62130898655088	-2.84269068771315
ABTB2	0.351383475735671	0.87712789368197	0.259139926810496	0.202276444750626	1.04540419649926	0.00106019419225853
ACACA	-0.287198451233573	0.0120006863560185	0.125994669296797	-0.311042682317149	0.0804877849857339	0.088038789299481
ACACB	1.07237842629188	0.782256835933495	0.513124704417222	1.19402413444563	0.789659904373415	0.63439640215754
ACTL6A	-2.44678128542246	-1.49958689355368	-1.05614189585719	-3.0831160681333	-1.75525449484962	-1.41051763432582
ACTL6B	0.382450200897871	0.599176758524944	0.744479735997313	0.261549337958055	0.659944027498726	0.676376497536969
ACTL7A	0.828246470936144	0.996472023692844	0.194384195097945	0.892732142796669	1.01426262023777	0.108986367180089
ADAM19	0.862847419499939	0.291004576548684	0.643486044348986	0.946319451604626	0.249591803744656	0.27600986725696
ADAP1	0.423668508111484	0.226567199726445	0.202936625800335	0.167892291225856	0.204173124082939	0.119145333505239
ADAP2	0.468985319441834	0.375832188287574	0.199337151288986	0.488300589834045	0.294421944350207	0.345181024329797
ADARB1	0.658185636473042	0.922852033626216	0.70329845712484	0.493428711569139	0.831160953206078	0.837127738784941
ADARB2	0.618029418863988	0.959208372368212	0.645919354855896	0.594833233880432	0.901614438799015	0.889971870557463
ADGRG7	0.59873663462182	0.662688568813738	0.465787250733144	0.176270523993073	0.590222069929693	0.313355351389007
ADM	-0.0947701596303882	0.150529943211381	0.149455544333245	-0.0789800871191109	0.224843054204747	0.115701455288382
ADSS	0.676893135640174	0.582255120986887	0.222344517176822	0.846307303352945	0.222682934299051	0.281164993342723
ADSSL1	0.479196335152473	0.310592007409349	0.56309702462587	0.486359853300989	0.282672364448651	0.402877866060622
AFG3L2	-0.821093510345449	-0.582059086280324	-2.66479423872097	-1.15533954699085	-0.586714614407141	-2.47550915344598
AHCYL1	-1.1405442714316	-1.13120421794657	-0.594861370683734	-1.12160472460102	-1.79390197484221	-0.804361996309458
AHCYL2	0.431839306858384	0.992966158571561	0.39034933285978	0.399234482426164	1.06009603590568	0.225741587732862
AIPL1	0.653297719262829	1.09041080956847	1.21931855714984	0.866011937904615	1.10379921475753	1.29184778666149
AKAP11	0.508293351217167	0.410320170090108	0.188745084523682	0.365920979711696	0.283176202810947	-0.0280039997589199
AKIRIN1	0.46447869785131	0.181877431384643	0.623417144261797	0.0155103510117276	0.227373574242633	0.589611836256125
AKIRIN2	-0.749858991224308	-0.629451210554051	-0.46561381302803	-1.02933161949693	-1.10242089403932	-0.674424468738783
ALAS1	0.771235750333372	1.06615527266258	1.12409488910122	0.724988032179921	1.40944537579365	1.24428841525512
ALAS2	1.03953602360368	0.940170745479601	1.01018716174793	1.05017698111289	1.27059507310569	1.33061451333506
ALDOA	-2.69220528141501	-4.21852067521664	-4.26561194048948	-3.13357560742503	-4.11303411847557	-4.98397342972113
ALDOC	0.229500853894885	0.767293681794165	0.337130085449156	0.335514484117518	0.795441390323292	0.24815675201076
ALG14	-0.0842823514462824	0.638303111405404	0.303292202434155	-0.1855235536873	0.673752259707204	0.226517680757158
AMELX	0.889538661587988	0.706582280952752	1.06201169110794	0.843275329984726	0.910585405181756	1.09699106757388
ANAPC4	0.107429446382735	0.364552552646559	0.110788636554585	0.209718882794356	0.0281316030494274	0.0746435906639957
ANKRD10	0.985081656985934	0.666129730510332	0.672920722006043	0.981463416490352	0.6269659206532	0.608893596382315
ANKRD37	1.06445331352837	0.684640043301299	0.497579583149826	0.94947245888993	0.652790462438879	0.641618109319655
ANXA1	1.05973241116729	1.11120457281993	1.13266700917111	1.18079592823131	1.34288362000736	1.35113967386501
AOX1	0.982953704781969	0.924621544667345	0.905106110789466	1.05588017226887	1.13827722791804	0.890198171986238
AP1G1	-0.138419056887266	0.350859476623271	0.289905260146313	-0.60008555348588	0.38926602751658	0.107985405475484
AP1G2	-0.815376170172142	-0.185077434030931	-0.0879855539178205	-0.75533794432609	-0.174991024197493	-0.249577397262808
