gene	X921.D28A	X921.D28B	X921.D28C	X921.D42A	X921.D42B	X921.D42C
ABCA3	0.555248799238889	0.489931934523717	0.646799653904622	0.449636033512051	0.491846236692911	0.587720495226926
ABCB1	0.734125955891313	0.736210643660138	0.645898551168536	0.830729477336787	0.73179166087938	0.64106979978156
ABCC3	0.360170705082635	0.108980130196127	0.333844177120776	0.0926532265856204	-0.00726377199348149	0.260706957014336
ABCG2	0.871942713735226	0.708086041649456	0.837571034696263	0.682846862843228	0.563914327903776	0.963026081165795
ABL1	0.721396649639916	0.47116717380274	0.642216537156337	0.664592475059057	0.442989954836296	0.619164385799189
ABL2	0.381644289344522	0.317435609821811	0.34206338903308	-0.048655950121379	0.234694501227014	0.283663162370437
ABT1	-0.474530098937636	-0.353747562547704	-0.500468456307995	-0.663894312678309	-0.672108401184219	-0.8669841794842
ABTB2	0.439327295410561	0.379172032304591	0.107891329209245	0.39500209485441	0.477992618517951	0.180108186842714
ACACA	0.0413658441621299	0.231463626729735	0.402629804124081	0.31714130724813	0.621326636523658	0.534935381831944
ACACB	0.658874081443763	0.723232629454143	0.50017035833435	0.466684032820002	0.757270068689496	0.266125540723499
ACTL6A	-1.22832054727143	-1.15082596415978	-1.36635517925493	-1.48647882835785	-2.02506293393166	-2.19700793472067
ACTL6B	0.350489599221541	0.53119277893248	0.173561456801577	0.232445858100897	0.745313376196841	-0.0978749570631566
ACTL7A	0.459055022942378	0.434229262954662	0.318109183314722	0.833684220277727	0.292648647457949	0.0571178434814595
ADAM19	0.627197737360785	0.490081463657505	0.580130016631235	0.628373520249791	0.27949322657299	0.446276826984687
ADAP1	0.257671927945	0.101903460868682	0.0169587410544133	-0.113496353980907	-0.054464861825018	-0.0134606192956347
ADAP2	0.464001414926657	0.16667976275853	0.429098900346044	0.374411291939795	0.214716740505811	0.132806076624583
ADARB1	0.909711308617565	0.834083106782299	0.849273329307928	0.853282516864611	0.668484162306858	0.665330789376315
ADARB2	0.409355530846596	0.58018898259639	0.348995277567436	0.544192214759393	0.593105085524948	0.291549458888375
ADGRG7	0.70658288898877	0.511181454851211	0.548281046655565	0.408159464591339	0.178366962089499	0.536834824973566
ADM	0.223958789224989	0.393083243070998	0.251434991709106	-0.31265314594231	0.471481060882505	0.223582269519714
ADSS	-0.554361337700433	-0.322594628459109	-0.408278983388145	-1.58994018711776	-0.953159672698294	-0.976297555628121
ADSSL1	0.119919227270039	0.20123454869842	0.306664535451767	-0.0155924081096923	0.299258593834166	0.485994259179536
AFG3L2	-0.354618350004327	-0.787386462436514	-0.369171838900162	-0.755355862418655	-1.28902829883042	-0.211509417572186
AHCYL1	0.0734171922803888	0.05705842661063	0.0782153044614095	0.063213155777564	-0.315949481518112	-0.512394506687009
AHCYL2	0.450350092548213	0.517183815801564	0.317311291058856	0.506900364106056	0.646298768558686	0.454005538513719
AIPL1	0.713996311354227	0.707324289242068	0.651915197805862	0.803468992969688	0.770765396265909	0.520008431554279
AKAP11	0.438737393395852	0.446722955436332	0.494873134005223	0.339053436798182	0.384678716591745	0.740616197139783
AKIRIN1	0.139216930137483	-0.0104554892321168	-0.279925430127588	-0.619100416180873	-0.357746653338581	-0.764802557600991
AKIRIN2	-0.491529623330226	-0.809811584666794	-0.778706476554257	-1.31140821357446	-1.24610225760395	-0.978392958454058
ALAS1	0.824009255895605	0.832817324877506	0.885832370059098	0.943792266176271	1.02552157400417	1.04177792244801
ALAS2	0.902881402729113	0.692713671765653	0.863072332509485	0.656858592675078	0.751879352938089	0.956571444401719
ALDOA	-1.29480939976588	-1.58001449679782	-1.46533060651281	-2.0993608316896	-2.17901661570993	-2.15726522894881
ALDOC	0.235631885460191	0.307049777185211	-0.0954100589824045	0.101502447854929	0.102066427589029	-0.390932137108502
ALG14	-0.0615625293593655	0.0602959657496836	0.209412709122173	-0.180376911918473	-0.271031931092462	-0.356378298898226
AMELX	0.886693318038175	0.952692004502788	1.01077678103317	0.964740756835252	0.91267864049243	0.889078708941967
ANAPC4	-0.390307996763368	-0.520613093940417	-0.437033752307671	-1.00012305177758	-0.564471274798198	-0.83138013037243
ANKRD10	0.103002726347459	0.0955796178048328	0.222532757153321	0.0188475209641847	0.101988101460093	0.267957553907167
ANKRD37	0.666369823569392	0.470258474645976	0.547827567957812	0.653922332934456	0.404360775899123	0.490488936586189
