gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
ABCA3	0.339529079881945	0.445494699459446	0.408977551491241	-0.0206192407916756	0.518240548903589	0.111326132471865
ABCB1	0.564622443563219	0.476800513682437	0.740740184287924	0.736949559538331	0.36264325565726	0.774194631848158
ABCC3	0.47455600944374	0.257665786489212	0.268928458204097	0.492647326142055	-0.00689078342298692	-0.0433540540236338
ABCG2	0.580789357168396	0.490523942397682	0.551765312317608	0.580762285660508	0.680874909341516	1.01574476956359
ABL1	0.689359255508185	0.622473966728472	0.680034500497428	0.739459277188363	0.645886361412322	0.599809261564154
ABL2	0.526021176914081	0.426348965104558	0.417625216426512	0.451784131194638	0.13258350683687	0.216061038198286
ABT1	-0.889902477672917	-1.00108536851714	-0.96135404285985	-1.65942908967192	-2.48560759442462	-1.61202555930149
ABTB2	0.611022491591247	0.335889930294465	0.469816720506387	0.616497589161642	0.0740330900033753	0.179040270670175
ACACA	0.419273661103401	0.138780583595029	0.228102718974177	-0.453677950443349	-0.522043182586491	-0.631440661832971
ACACB	0.415096964096357	0.535167204869796	0.502729106543362	0.536896560337529	0.438283341622832	0.391189880649931
ACTL6A	-1.44850827893303	-1.43649469542791	-1.0288548460483	-3.57662855057242	-3.44707120252547	-1.65123653175616
ACTL6B	0.534521428887655	0.552065806624043	0.55305786716262	0.380302991973014	0.75812769096253	0.877221494347914
ACTL7A	0.21650591326109	0.471370095634715	0.435324592823926	-0.0651083299508216	0.444367777514379	0.449449690800786
ADAM19	0.808071427979342	0.658892210187578	0.722602781071053	0.871089007865453	1.04379092713164	0.859005934014847
ADAP1	0.0218382512758133	0.18522584790015	0.174014152167561	-0.368721014371617	0.0678690373044365	-0.120869523865137
ADAP2	0.302558013055513	0.30885921284984	0.517749476163605	-0.0945240809105354	0.084604447391739	0.654659258401985
ADARB1	0.706261656379302	0.509085540937721	0.608743683863646	0.605390461653847	0.190370479503963	0.702884870188395
ADARB2	0.439841104022046	0.490021409399268	0.479094741922799	0.574674397758732	0.344692101215755	-0.073394010395716
ADGRG7	0.583590659983754	0.537660810313117	0.472332746772511	1.1974543245437	0.526163268282086	1.12475104394342
ADM	0.662892249268164	0.476932030089086	0.658173869632957	0.775926148479583	0.547962223042356	0.731985723766417
ADSS	0.03186271192059	-0.105354454463719	0.224331660273378	-1.01390265277257	-1.35420710459493	-0.917226507268704
ADSSL1	0.421068017616292	0.539117627774761	0.411859777239844	-0.218999485787433	-0.0727557530797159	0.460977607442835
AFG3L2	-1.25013232306604	-1.02605116441731	-1.35679764352742	-3.41610510835894	-2.36840341340235	-2.59133478740937
AHCYL1	-1.2903126498116	-1.11736384241257	-1.16543305205871	-3.10185069307677	-2.69450401566781	-3.34806790435524
AHCYL2	0.615928526131496	0.519442496448349	0.504780043853733	-0.0200720052326448	-0.112938555521353	0.231171064047283
AIPL1	0.43048810027359	0.387073368985403	0.512900667662144	0.36219750679274	0.288658401727879	0.291508765756025
AKAP11	0.424990266916643	0.534841593120274	0.569118155286571	0.537862109509404	0.563191626996771	0.735664653429185
AKIRIN1	0.199847830340997	0.0219017774783385	0.0612904025602274	-0.30578408409178	-0.443512296335721	-0.126504664229798
AKIRIN2	-0.888649742993943	-0.990935838927047	-0.983124010963921	-0.98543321814794	-1.8379273162801	-1.60602766023206
ALAS1	0.377148211952851	0.361505904313147	0.445301367782092	-0.43897616051339	-0.222311342309172	-0.436302051741771
ALAS2	0.618385648999653	0.609993673885166	0.721602729320738	0.5785296776127	1.2499294826361	0.750187326519614
ALDOA	-1.50289503303294	-1.4735365704626	-1.55692558097231	-4.01308615509314	-5.07801929277834	-4.00334486857874
ALDOC	0.20582394879914	0.00572877915329498	0.214884594848279	-0.570840186629928	0.0337384189688115	0.452756560006199
ALG14	-0.0878770454391658	-0.088815335849042	0.0240634949686001	-0.925131176949247	-0.625805625089747	-0.36622657443683
AMELX	0.609199755815861	0.70978171123703	0.831158436241992	0.822898950203936	0.524574783177696	0.903512960211964
ANAPC4	-0.483824782517822	-0.831443120557831	-0.537671618183921	-0.906720614847477	-1.82562996991775	-1.28326957780159
ANKRD10	0.591327951809787	0.725518370167021	0.65076623985231	0.478935080429812	1.00197308373668	0.919961360774873
ANKRD37	0.62901043388332	0.589694316655432	0.654466279776997	0.679680029879588	0.763571216811032	0.826651614509799
ANXA1	0.365727452008388	0.600535166700554	0.613031178090787	0.325678106439088	0.691448189059186	0.878352318513189
AOX1	0.524081015377313	0.50008522169365	0.429998971972801	-0.065370474939017	0.553437778729973	0.828020287643946
AP1G1	0.486373269320085	0.514347763636544	0.509913794251093	0.118184409223949	0.0808317515736442	0.245788366913478
AP1G2	0.208489926769512	0.288479319854146	0.21524631190116	-0.276587680434902	-0.0538272994852565	0.272795207050786
AP2A1	0.387614685037464	0.421838785275433	0.293576700965151	0.464308837101812	0.415161253534731	0.263439286872063
AP2A2	0.827156694638149	0.916122796635811	0.76346109623447	1.24945174428895	0.976195886973754	1.09457162261334
AP3M1	0.403757825763916	0.483506709390768	0.380054331555803	0.106702327889889	0.381980570576753	0.502287236692133
AP5M1	0.496978342313534	0.390499183009082	0.488037344998865	0.193353140405305	0.435738576859435	0.522521741644745
APH1A	0.235975393728079	0.142471465254804	0.308373148575189	-1.00150760054173	-0.894304214498858	-0.88771571162053
APH1B	0.417003039021114	0.450668276421541	0.644389802577358	0.753422438196644	0.730033285285993	1.10368699397973
APOBEC1	0.249201884737039	0.276277060351016	0.28829261905037	0.0402328245791053	0.322176549943228	-0.136944147203681
APOBEC3C	0.37399815655968	0.558801090990339	0.530062498008452	-0.0582987444455486	0.635543456716046	0.753450100358169
AQP8	0.322947874611283	0.541735576916617	0.37694138644258	0.311927454300271	0.501246635176391	-2.9905898441554e-05
ARFGEF1	0.463826816983189	0.366805925307266	0.476353002094996	0.349371307599061	0.0499733424318509	0.342231138967415
ARFGEF2	0.336710658553358	0.241268937570446	0.212345529958862	0.235739123452212	-0.38802702428761	-0.335404077754022
ARFIP1	0.55676221194319	0.576034395909601	0.665746155438067	0.685778992215781	0.914692350841204	0.954606567620649
ARFIP2	0.931094119236925	0.928968370175178	0.790225748893488	0.871525838565431	1.32144229461642	0.989762177217486
ARHGEF3	0.523333256758576	0.279474029297497	0.629567697690939	0.738759657811515	0.374608370706571	0.741945294414665
ARHGEF6	0.575293323975269	0.509835781715284	0.629991391904339	0.508633916700591	0.716907270785857	0.590669527604011
ARHGEF7	0.341266190125909	0.525219291144043	0.44574210743627	-0.000346524905542593	0.179945693829631	0.179754282840457
ARID1A	-0.454948060913514	-0.654093289865362	-0.395561498614776	-1.24336583588559	-1.48104045358296	-1.62571137193554
ARID1B	0.491507383251008	0.499844661290132	0.524333906475468	0.222731222831804	0.012863552521033	0.138744112991054
ARID4A	0.303423493624973	0.255987790095801	0.224385415601014	-0.492946856335821	-0.542338294859699	-0.363348842490065
ARPC5	0.433992300167242	0.429722193060858	0.583637761482446	0.878971367375591	0.432061840950694	0.601678654974711
ARPC5L	-0.110573681538438	-0.144859608226468	0.112095477051282	-0.841476103797805	-0.0841646352534247	-0.618586919738996
ARSJ	0.624789396385832	0.538798487387128	0.411284260516102	0.710682234523167	0.67143552170039	0.159089973329291
ASCL1	0.336304198354932	0.432181954127069	0.531062025372033	0.330945284513999	0.450360328309249	0.393240897373324
ASF1A	0.419789995906968	0.381015060401554	0.50628206169202	0.437618118845175	0.276738542997469	0.781946128064158
ASF1B	0.471426539006548	0.297996057565292	0.525196168154137	0.399980395333932	0.438452787936267	0.87011060492714
