gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
ABCA3	0.0678915990551708	0.202635379408233	0.181665235664032	0.056835660077391	0.189078854978573	0.108857994016926
ABCB1	0.56890908311782	0.699308882765865	0.852171079411438	0.614374139902559	0.580795014797508	1.06241540060781
ABCC3	0.418424891281774	0.0371020196229132	0.494966239858085	0.299963252333928	0.021945341327572	0.532653010802547
ABCG2	0.421648469178092	0.930392404317211	0.786639525246819	0.546966771885248	0.858207454532205	1.01458373285819
ABL1	0.721829343078247	0.733594228424414	0.772946954178945	0.857185406303696	0.812334851381094	0.906340480037273
ABL2	0.145279884187522	0.222840254743108	0.315318731981168	0.123451785110127	0.0514138694948379	0.50153639261991
ABT1	-1.74852367001438	-1.62371382657511	-1.5329591906644	-2.05705452833685	-2.12768299185778	-1.99866992645428
ABTB2	0.296482172014712	1.09743567810679	0.429924991090424	0.250868793740636	1.36335639034754	0.401767142698633
ACACA	-0.218691319744557	-0.0170660103225994	-0.0700957207254672	-0.421070434166605	0.0111344673977645	-0.121073168015092
ACACB	0.829397963678263	0.745983145984439	0.50766938992805	0.927397271620872	0.729687657618108	0.473136445628455
ACTL6A	-3.37200097528823	-2.16136638419745	-2.27779604131287	-3.6344708021757	-2.69436484695302	-2.63531501980593
ACTL6B	0.65536908983588	0.697487026860172	0.858035161658762	0.569910965504545	0.676452834497228	0.862216641002898
ACTL7A	0.744032975724078	0.862141066296804	0.714940045674427	0.646614962781848	0.740567016901426	0.559103601262274
ADAM19	0.846209015175351	0.15380168342306	0.620897363771215	0.805633436239974	0.0899584743232098	0.474660014200413
ADAP1	0.40136876541085	0.246787834317077	0.471723605915864	0.263731354433005	0.180000861700018	0.421694203032957
ADAP2	0.552790019217328	0.637631593066878	0.412991967108952	0.565962837721535	0.69665146455289	0.510876683760848
ADARB1	0.64369311613398	0.687704190447217	0.735763593521168	0.668966568035929	0.593647218001553	0.81433090208358
ADARB2	0.656800419474539	1.06092320500551	0.606060863065784	0.538051736071571	0.990911687324864	0.67666978553781
ADGRG7	0.61259794702996	0.918163144945575	0.640875169420054	0.29443312109133	0.822237193065797	0.620279228468156
ADM	0.231250737927331	0.467973060863477	0.451669195379582	0.308441950694539	0.422881574633958	0.485987287168172
ADSS	0.0382058815566534	0.0971548781206562	-0.0105591477626216	-0.097082410399939	-0.174801023167145	-0.0935860929798066
ADSSL1	0.337178467013277	0.374010634606034	0.416747569050207	0.22645474305129	0.516534320182662	0.414776396308838
AFG3L2	-1.9377206802166	-1.39813315182642	-2.51932796421929	-2.04495601327176	-1.09657868524484	-2.51952070655801
AHCYL1	-1.33262050846344	-1.06037967682405	-0.91774486783267	-1.51068554759594	-1.78114008839491	-1.33967937629583
AHCYL2	0.319912567538799	0.890899246789502	0.347712377532968	0.0780050433683938	0.956088657804063	0.274896380919621
AIPL1	0.672237752485544	1.07762200212561	0.907196824610915	0.687007087788172	1.02982925981703	0.986758190354146
AKAP11	0.598560354007097	0.511366940291297	0.436929702352844	0.490391479806718	0.407244487070368	0.368142767358575
AKIRIN1	0.243701628475651	0.185748132913087	0.311262487918922	0.0227255709159466	0.221840402873	0.169196215272502
AKIRIN2	-1.32069270640403	-1.19662736916611	-0.958921999695457	-1.74195925683933	-1.57969070480408	-1.01855417164595
ALAS1	0.901231321444414	1.05872286556441	1.16884003295718	0.882845110156844	1.32311807067689	1.38689506325101
ALAS2	1.06372951301261	1.08271184830797	1.06910750673969	0.999235802035553	1.23020185397733	1.21986967681323
ALDOA	-2.77199003832083	-3.84673932911517	-3.64063292787893	-3.12997604013828	-3.98256266959401	-4.01487345294858
ALDOC	0.175989408489854	0.374775748972704	0.241301098122896	0.0442048214885385	0.437763299084759	0.152209249615043
ALG14	-0.921564165454475	-0.608362789510295	-0.573083014521052	-1.29457329684216	-0.504110658795929	-0.889569114404564
AMELX	0.875625586812766	0.904818626960654	0.998095192598995	0.745549689023008	0.892459465596351	0.963491916483539
ANAPC4	-1.4167683519218	-0.416213654566831	-0.590873942546191	-1.44784629842766	-0.68012808176472	-0.447623573094155
ANKRD10	0.716971940280311	0.458762867445879	0.654442456916452	0.775982909802196	0.417896993881044	0.668213235452618
ANKRD37	0.903675267133729	0.810865968147727	0.670838179494048	0.903758027206477	0.760712600811622	0.701853985762337
