gene	Mel270.D28A	Mel270.D28B	Mel270.D28C	Mel270.D35A	Mel270.D35B	Mel270.D35C
ABCA3	0.354616592994434	0.14951987475875	0.38439808045463	0.31546081182739	0.151431781182087	0.340607225352849
ABCB1	0.195066739330373	0.279390338202991	0.483282497887832	0.133011079600595	0.22574407468526	0.553411670175937
ABCC3	0.242359878421725	0.124802272644954	0.305320350880629	0.189670111728824	0.2338710951057	0.21952906215486
ABCG2	0.43160620330922	0.405393594570474	0.512205724650034	0.468249826683861	0.448551005057404	0.593263376306155
ABL1	0.443732981599781	0.465789810026906	0.532597749058565	0.427708332920777	0.452525745970276	0.603098085639309
ABL2	0.477314550629581	0.437635850045621	0.431439556289624	0.353625440375943	0.542217560535699	0.365830573255991
ABT1	-1.08924937863882	-0.888508748228082	-0.892184651983916	-1.21131279044394	-1.04752777605833	-1.09698166582285
ABTB2	0.330977182721344	0.591576558549636	0.219746202308398	0.202212462019132	0.640417620198251	0.189958965466944
ACACA	-0.0401716597302887	-0.00727274356410079	-0.151051154975719	-0.0864880587309818	-0.122508294983016	-0.159820986420139
ACACB	0.5425555957496	0.311957207671819	0.413409934183563	0.525334246450616	0.331682174626214	0.383798528765206
ACTL6A	-2.0436058903236	-1.84268656501817	-1.93631368901603	-1.86567630083904	-2.24246264677384	-1.98272118943681
ACTL6B	0.225106855121097	0.0269479404483481	0.103169287940476	0.303763571761213	0.0228839963038806	0.00964521727475513
ACTL7A	0.433509701128256	0.539450759036313	0.328427673464097	0.352819791245065	0.453887747559275	0.300941892357859
ADAM19	0.304341968605111	0.396751086113605	0.274521560800482	0.276061587989397	0.280033119237774	0.314100844334271
ADAP1	0.336960364034369	0.242229667015466	0.195492569022628	0.333056536689995	0.205689383650876	0.0734748484752364
ADAP2	0.165808220101577	0.346971751179522	0.481897314204787	0.206779766430769	0.432803036553415	0.471251241631626
ADARB1	0.458671584131999	0.639689542944648	0.619249166651411	0.405542003479306	0.680762682737355	0.546636749501726
ADARB2	0.414342220605784	0.269478937033515	0.804780320896629	0.429071734004258	0.336776107998262	0.803578829759401
ADGRG7	0.609745842268915	0.287005138908906	0.642799045877363	0.574068885837332	0.214903910311637	0.643293372473984
ADM	0.361869076300299	0.5392426877695	0.329711779729634	0.327048765597432	0.402314454792424	0.345789657442849
ADSS	-1.19056742623577	-1.02862277377557	-1.29414772852879	-1.32793956644876	-0.982559849433935	-1.61900881972058
ADSSL1	0.263042746442604	0.210012008538232	0.210815358896385	0.278125029086129	0.216088172253507	0.0843976396269853
AFG3L2	-1.15215058407858	-0.681027872755659	-1.03116422710776	-1.3926225690409	-0.550667939909204	-1.07937811746117
AHCYL1	-0.356574372950693	-0.617977945089768	-0.47484830260552	-0.588965635894275	-0.813932472459028	-0.766204609822072
AHCYL2	0.0535980190939604	0.133961312975848	0.0713719553715267	-0.0775243998416752	0.105024980788422	-0.00470236954856833
AIPL1	0.389870632743357	0.521653390763403	0.431484704669632	0.534908673799676	0.532870314028629	0.289850834833766
AKAP11	0.332102837896614	0.49279601628334	0.423384583833025	0.21974892564136	0.503305775724325	0.371211854583761
