id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	16	1.6519e-17	4.6703e-06	0.000261	1	15	-2.5976	1.0	1.0	0.999995	1060	0	-2.5976
RRM1	16	3.1407e-12	4.6703e-06	0.000261	2	15	-2.7286	0.99994	0.99999	0.999995	1036	1	-2.7286
MTG2	8	3.2124e-09	4.6703e-06	0.000261	3	8	-1.4415	1.0	1.0	0.999995	1059	0	-1.4415
MED18	16	2.0346e-08	4.6703e-06	0.000261	4	13	-1.1202	0.39248	0.78524	0.999995	693	2	-1.1202
BUB3	8	2.5218e-08	4.6703e-06	0.000261	5	7	-2.3782	0.99982	0.99973	0.999995	1030	0	-2.3782
KIF11	8	2.6498e-08	4.6703e-06	0.000261	6	8	-1.9794	1.0	1.0	0.999995	1058	0	-1.9794
CCND1	8	2.9715e-08	4.6703e-06	0.000261	7	8	-2.9917	1.0	1.0	0.999995	1057	0	-2.9917
COPA	8	3.0944e-08	4.6703e-06	0.000261	8	8	-2.004	1.0	1.0	0.999995	1056	0	-2.004
PPP4C	8	3.1819e-08	4.6703e-06	0.000261	9	7	-2.1669	0.99878	0.99877	0.999995	1013	1	-2.1669
SF3B3	8	3.3805e-08	4.6703e-06	0.000261	10	8	-1.9924	1.0	1.0	0.999995	1055	0	-1.9924
POLR2L	8	4.1184e-08	4.6703e-06	0.000261	11	8	-3.4267	1.0	1.0	0.999995	1054	0	-3.4267
PRPF8	8	8.0724e-08	4.6703e-06	0.000261	12	8	-3.1341	1.0	1.0	0.999995	1053	0	-3.1341
RPS19	8	1.5523e-07	4.6703e-06	0.000261	13	8	-2.5514	1.0	1.0	0.999995	1052	0	-2.5514
CKAP5	16	1.8736e-07	1.4011e-05	0.000619	14	10	-1.9337	0.95974	0.997	0.999995	963	5	-1.9337
RPL3	14	1.9533e-07	4.6703e-06	0.000261	15	11	-2.0587	0.97383	0.99795	0.999995	974	3	-2.0587
TOMM40	14	5.0967e-07	4.6703e-06	0.000261	16	11	-1.1973	0.99721	0.9997	0.999995	1001	3	-1.1973
TOP2A	8	6.0178e-07	4.6703e-06	0.000261	17	7	-1.9129	0.99999	1.0	0.999995	1044	0	-1.9129
