id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	2.9513e-09	4.6747e-06	0.00165	1	8	-1.1853	1.0	1.0	0.999995	1056	0	-1.1853
RRM1	8	8.9842e-08	4.6747e-06	0.00165	2	8	-1.5187	0.99994	0.99996	0.999995	1051	0	-1.5187
CCND1	4	6.3959e-07	4.6747e-06	0.00165	3	4	-1.5504	1.0	1.0	0.999995	1059	0	-1.5504
PRPF8	4	1.2161e-06	1.4024e-05	0.002475	4	4	-1.3837	1.0	1.0	0.999995	1058	0	-1.3837
BUB3	4	1.3973e-06	1.4024e-05	0.002475	5	4	-1.802	1.0	1.0	0.999995	1057	0	-1.802
NAE1	8	1.9542e-06	1.4024e-05	0.002475	6	7	-0.66251	0.96617	0.96594	0.999995	948	0	-0.66251
COPA	4	3.9119e-06	2.3373e-05	0.00275	7	4	-1.5665	1.0	1.0	0.999995	1055	0	-1.5665
RRM2	4	4.0438e-06	2.3373e-05	0.00275	8	2	-1.0397	0.56094	0.56119	0.999995	544	0	-1.0397
ATP6V1B2	4	4.3414e-06	2.3373e-05	0.00275	9	4	-1.6066	1.0	1.0	0.999995	1054	0	-1.6066
POLR2L	4	1.8513e-05	7.947e-05	0.008416	10	4	-1.6599	0.99998	1.0	0.999995	1053	0	-1.6599
SF3B3	4	4.6308e-05	0.00012622	0.012151	11	4	-1.3119	0.99995	0.99998	0.999995	1052	0	-1.3119
UQCRC1	4	6.9106e-05	0.00023841	0.02104	12	4	-0.60981	0.99993	0.99996	0.999995	1050	0	-0.60981
KIF11	4	7.4223e-05	0.00030385	0.024752	13	4	-1.1391	0.99993	0.99995	0.999995	1049	0	-1.1391
KIF4A	4	9.7582e-05	0.00045344	0.032426	14	4	-0.72443	0.9999	0.9999	0.999995	1048	0	-0.72443
PPP4C	4	0.00011485	0.00053759	0.032426	15	4	-0.96301	0.99984	0.99987	0.999995	1042	0	-0.96301
NDUFB4	4	0.00011526	0.00053759	0.032426	16	4	-0.92925	0.99988	0.99988	0.999995	1047	0	-0.92925
TSG101	4	0.00012057	0.00056564	0.032426	17	4	-0.85424	0.99988	0.99988	0.999995	1046	0	-0.85424
EAF1	4	0.00012165	0.00057499	0.032426	18	4	-1.0612	0.99988	0.99988	0.999995	1045	0	-1.0612
MTHFD1	4	0.00012384	0.00058434	0.032426	19	4	-0.84161	0.99988	0.99988	0.999995	1044	0	-0.84161
SMARCA4	4	0.00013402	0.00061238	0.032426	20	4	-1.0847	0.99674	0.99684	0.999995	1011	0	-1.0847
ZNF407	4	0.00014615	0.00067783	0.034182	21	4	-1.3832	0.99985	0.99987	0.999995	1043	0	-1.3832
NKAP	4	0.00017848	0.00084612	0.038958	22	4	-0.69368	0.99982	0.99984	0.999995	1041	0	-0.69368
ALDOA	4	0.00023582	0.0010144	0.044761	23	3	-1.3102	0.77749	0.77848	0.999995	756	0	-1.3102
INTS6	3	0.00026156	0.00082742	0.038958	24	3	-1.3829	0.99974	0.99976	0.999995	1040	0	-1.3829
TOP2A	4	0.00027457	0.0012575	0.050788	25	4	-0.85676	0.99973	0.99971	0.999995	1039	0	-0.85676
ATP5F1B	4	0.00028267	0.0012762	0.050788	26	4	-0.67145	0.99972	0.9997	0.999995	1038	0	-0.67145
PDCD6IP	4	0.00028886	0.0012949	0.050788	27	4	-0.80391	0.99971	0.99969	0.999995	1037	0	-0.80391
MORF4L2	4	0.00033508	0.0014445	0.05264	28	4	-0.78893	0.99966	0.99963	0.999995	1036	0	-0.78893
SF3B1	4	0.0003891	0.0016595	0.056467	29	4	-0.9721	0.9784	0.97848	0.999995	968	0	-0.9721
MTG2	4	0.00041865	0.0017063	0.056467	30	4	-0.75196	0.99958	0.99958	0.999995	1035	0	-0.75196
MED18	8	0.00042841	0.0026318	0.073345	31	6	-0.76666	0.56899	0.56783	0.999995	553	0	-0.76666
E2F3	3	0.00043357	0.0013697	0.051803	32	3	-0.73948	0.99957	0.99957	0.999995	1034	0	-0.73948
SF3A1	4	0.00049101	0.0019774	0.06159	33	3	-1.2056	0.76571	0.76635	0.999995	745	0	-1.2056
MAT2A	4	0.00049168	0.0019774	0.06159	34	4	-0.84829	0.99951	0.99954	0.999995	1033	0	-0.84829
RPL13	3	0.00050581	0.0014912	0.05264	35	3	-1.0354	0.99949	0.99949	0.999995	1032	0	-1.0354
MRPL38	4	0.00051695	0.0021083	0.063791	36	4	-0.61035	0.99948	0.99953	0.999995	1031	0	-0.61035
CDIPT	4	0.0005352	0.0022111	0.065044	37	4	-0.90359	0.97534	0.97539	0.999995	961	0	-0.90359
RPL3	7	0.00053645	0.0035481	0.087382	38	5	-0.87789	0.80744	0.80714	0.999995	778	0	-0.87789
SNRPD3	4	0.00062323	0.0023981	0.068638	39	3	-1.4498	0.94731	0.94734	0.999995	922	0	-1.4498
SBNO1	4	0.00069729	0.002744	0.074511	40	3	-1.2244	0.24606	0.24515	0.999995	254	0	-1.2244
CDK7	4	0.00074973	0.0029123	0.077104	41	4	-1.326	0.99877	0.9989	0.999995	1025	0	-1.326
RPS19	4	0.00081411	0.003118	0.079562	42	4	-1.0602	0.99893	0.9991	0.999995	1027	0	-1.0602
TOP1	4	0.00082205	0.0031554	0.079562	43	4	-1.0173	0.99918	0.99928	0.999995	1030	0	-1.0173
VMP1	4	0.00098831	0.003707	0.08814	44	4	-0.87774	0.99901	0.99918	0.999995	1029	0	-0.87774
RPL10A	4	0.0010178	0.0037725	0.08814	45	4	-1.1921	0.97803	0.97811	0.999995	966	0	-1.1921
CTR9	4	0.0010308	0.0038286	0.08814	46	4	-0.79992	0.99897	0.99914	0.999995	1028	0	-0.79992
MRPL41	4	0.0011143	0.0042212	0.095113	47	4	-0.72091	0.99889	0.99906	0.999995	1026	0	-0.72091
RPA1	4	0.0012522	0.0046794	0.100297	48	4	-0.99069	0.99793	0.99799	0.999995	1017	0	-0.99069
RPL36	4	0.0012644	0.0047355	0.100297	49	4	-1.0026	0.99874	0.99888	0.999995	1024	0	-1.0026
XRCC6	4	0.0013749	0.0052216	0.10634	50	4	-0.82955	0.99863	0.99872	0.999995	1023	0	-0.82955
AHCYL1	4	0.0014771	0.0056423	0.110653	51	4	-0.87913	0.99823	0.99838	0.999995	1020	0	-0.87913
CHORDC1	3	0.0015536	0.0044363	0.097875	52	3	-0.99115	0.99845	0.99828	0.999995	1022	0	-0.99115
SLC25A28	4	0.0015873	0.0060911	0.117282	53	4	-0.57973	0.99841	0.9985	0.999995	1021	0	-0.57973
CDK2	4	0.0018053	0.0068484	0.128973	54	3	-1.1957	0.71383	0.71319	0.999995	701	0	-1.1957
HMGCS1	3	0.0018438	0.0051468	0.10634	55	3	-0.99023	0.99816	0.99804	0.999995	1019	0	-0.99023
TRRAP	4	0.0018483	0.0069419	0.128973	56	4	-0.97413	0.99815	0.99824	0.999995	1018	0	-0.97413
RPL19	4	0.0019371	0.0072224	0.131871	57	2	-0.76507	0.30072	0.29875	0.999995	313	0	-0.76507
RPL14	3	0.0019827	0.0055489	0.110653	58	2	-1.7189	0.88208	0.88233	0.999995	861	0	-1.7189
POLR2A	4	0.0021874	0.0080171	0.1439	59	4	-0.55428	0.99781	0.99785	0.999995	1016	0	-0.55428
CLTC	4	0.002245	0.0082508	0.145627	60	4	-0.60812	0.99776	0.99777	0.999995	1015	0	-0.60812
PSMC3	4	0.0023448	0.0085968	0.147336	61	3	-0.56851	0.2723	0.27101	0.999995	281	0	-0.56851
MED12	4	0.0023517	0.0086341	0.147336	62	3	-0.93625	0.84479	0.84686	0.999995	814	0	-0.93625
ELL	4	0.0023811	0.008765	0.147336	63	4	-0.69472	0.9961	0.99609	0.999995	1008	0	-0.69472
