gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
ABCA3	0.22774571871	0.315599575226959	0.323808128662141	-0.0804451637258694	0.262111436929223	-0.126134662636564
ABCB1	0.600616637165268	0.602364973882076	0.77011847649291	1.02484667455185	0.659865887760308	0.85507730174717
ABCC3	0.556628316139132	0.255623036837021	0.216950192728088	0.835876961996403	0.234497755050284	0.108227375272994
ABCG2	0.691326861875832	0.485841633001192	0.627047756136686	0.971096589874758	0.70848269105245	1.01758422810761
ABL1	0.71858326708585	0.657579558086969	0.680377002248667	0.684050768210171	0.492717319498881	0.574779259014067
ABL2	0.363624724217666	0.274361884653537	0.328789776076192	0.233138110011962	-0.0659141528884607	-0.0372071234039495
ABT1	-0.796987589619102	-1.10545897515531	-0.978942787589592	-1.89593087041704	-3.15672020136368	-1.78262444582856
ABTB2	0.503769975539476	0.116703639288062	0.308348465983418	0.541729972562237	-0.33333209183324	-0.458161542934069
ACACA	0.442367566458169	0.0702340206210479	0.22197970354421	-0.636955245310378	-0.47182480251644	-0.984968666041284
ACACB	0.42655919649036	0.60566142738083	0.375300305599202	0.680586397205992	0.946472944670961	0.233598754826773
ACTL6A	-0.723061561565053	-0.896714513268348	-0.545875818118063	-2.9332325335125	-2.68914846793345	-1.02713003158637
ACTL6B	0.471144974029088	0.467512910867986	0.638511274487542	0.198481565976467	0.570934631193865	1.37174776479774
ACTL7A	0.201686235609182	0.255711721016675	0.269387987652806	-0.137040483540847	0.108866070151466	0.541061711222353
ADAM19	0.788069420477902	0.590416832248453	0.750610999552986	0.743522485978693	1.03078088884437	1.21078107714884
ADAP1	-0.0555245993143677	0.216247832026193	0.0802630104419205	-0.859521615510785	-0.427528897574209	-0.641845503102521
ADAP2	0.000393697644151381	0.200457144220894	0.544861357352499	-0.805085554093636	-0.201849113489022	0.56920839287801
ADARB1	0.674160881465988	0.572933767095261	0.673262451079428	0.647854822601649	0.256729695667542	0.893685343920313
ADARB2	0.376177377610678	0.522328363693085	0.235471143980891	0.620712744366696	0.261942839127941	-0.227272638053466
ADGRG7	0.383671811252713	0.319332141555101	0.45132552826837	0.778250817777072	0.262563339816197	1.38365037453953
ADM	0.48637157157734	0.31663799817334	0.41537007765928	0.515082915287102	0.298543723008274	0.024310847513607
ADSS	0.410619015024386	0.173641729040903	0.772744736631897	0.229059892250946	-0.160808023501535	0.489817842356787
ADSSL1	0.199269453748176	0.529048246462144	0.323793281309466	-0.177908992487782	-0.0135472284435474	0.337539864133647
AFG3L2	-1.01539780606174	-0.772021025582618	-0.918662266144152	-3.46979966639509	-1.33854445196372	-2.74101281069692
AHCYL1	-1.21639026475831	-0.840970369939618	-0.76731889613002	-2.74119136793322	-2.17227800710227	-2.41000695701806
AHCYL2	0.673222070761881	0.672887412043776	0.591972920455358	0.00383710006190217	0.378277986517259	0.280567365609568
AIPL1	0.383262778355643	0.34489404982703	0.486652282045994	-0.208583216182232	0.525895583574761	-0.144387060085104
AKAP11	0.35584840540185	0.555810364502427	0.384482393711758	0.85206238495734	0.527675941439852	0.28750749238701
AKIRIN1	0.224541284424874	0.146333839835914	0.101847002504267	-0.187779564369052	0.0822761196191	-0.321156859571752
AKIRIN2	-0.6656347603805	-0.685700997189382	-0.681727461012233	-1.27751014886533	-1.82905829715605	-1.38233960483239
ALAS1	0.521206837194832	0.378033513611961	0.501745998446671	-0.289854036845222	-0.117312766141934	-0.253806550732288
ALAS2	0.510088023469791	0.605679668903798	0.574546237473808	0.444053105132418	1.46578714984014	0.441352704522819
ALDOA	-1.28127914406969	-1.14576135558964	-1.04268101096278	-3.2392956192905	-4.68095990287524	-2.86229269076702
ALDOC	0.444932333279716	-0.0301980893825994	0.220687527971946	0.0585295174400773	0.436731601124616	0.137026715777956
ALG14	0.461818073193877	0.570600116125075	0.3734239741141	-0.114537755154074	0.415215303730919	-0.0684956197615859
AMELX	0.488845900071012	0.727182154320481	0.830938097643525	0.358925367062583	0.726125467433352	0.735151458356956
ANAPC4	0.152754545665769	0.168915359632965	0.00952436152347256	-0.273117764699912	0.0634071011353568	-0.584925523991862
ANKRD10	0.560806645811318	0.613508683689153	0.748822295831203	0.418296748668879	1.09575355860759	1.24362164321503
ANKRD37	0.56287877870157	0.57300414429585	0.497521736319802	0.522564278662177	0.698293456827225	0.838127257024958
ANXA1	0.7335419316517	0.763293481620175	0.905980946729374	1.09947350999507	1.146648097392	1.03976559622154
AOX1	0.487825389931156	0.659826743073349	0.286169376946759	-0.0388482004266394	0.748653926442865	0.409121360990879
AP1G1	0.353622258483022	0.468934092342199	0.304337818471295	0.0417162856471475	-0.292575612224397	0.0896245147433598
AP1G2	0.395395332321333	0.522439802817826	0.633830691926825	-0.206652461427718	0.156899119690106	1.11244543740664
AP2A1	0.364291742172407	0.359302494264769	0.141413221091235	0.378776639148331	-0.0838963296549421	0.158943650270686
AP2A2	0.687266639341249	0.726039710074232	0.76971529128376	0.895615199851106	0.788548230504169	0.931998964780015
AP3M1	0.389154425072497	0.438700183333661	0.314002563179015	0.156027871229289	0.652005671969172	0.642240615086176
AP5M1	0.513453064058804	0.507862502234671	0.451214560390614	0.268176728344264	0.614190652126247	0.612116070525822
APH1A	0.141465945946296	0.172518532002587	0.352180809568467	-1.29434133001291	-1.22837448946074	-1.05376797104689
