id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MTG2	4	1.1104e-08	4.6703e-06	0.000825	1	4	-1.1514	1.0	1.0	0.999995	1060	0	-1.1514
RRM1	8	1.6499e-08	4.6703e-06	0.000825	2	8	-1.3337	1.0	1.0	0.999995	1059	0	-1.3337
MYC	8	4.6806e-08	4.6703e-06	0.000825	3	8	-0.7827	1.0	1.0	0.999995	1056	0	-0.7827
NAE1	8	6.9347e-08	4.6703e-06	0.000825	4	7	-0.63252	0.98128	0.98156	0.999995	959	0	-0.63252
PRPF8	4	3.6429e-07	4.6703e-06	0.000825	5	4	-1.2428	1.0	1.0	0.999995	1058	0	-1.2428
BUB3	4	6.8033e-07	4.6703e-06	0.000825	6	4	-1.3461	1.0	1.0	0.999995	1057	0	-1.3461
KIF11	4	9.1621e-06	3.2692e-05	0.00495	7	4	-1.4421	0.99999	0.99999	0.999995	1055	0	-1.4421
MED18	8	1.2933e-05	7.9395e-05	0.006011	8	7	-0.79485	0.87144	0.87092	0.999995	842	0	-0.79485
RRM2	4	1.3463e-05	5.1373e-05	0.006011	9	3	-0.87333	0.88752	0.8874	0.999995	852	0	-0.87333
TOP2A	4	1.407e-05	6.0714e-05	0.006011	10	4	-0.96791	0.99999	0.99999	0.999995	1054	0	-0.96791
PPP4C	4	1.6285e-05	6.0714e-05	0.006011	11	4	-1.1279	0.99875	0.9989	0.999995	1010	0	-1.1279
CKAP5	8	1.8814e-05	0.00010742	0.007116	12	8	-0.80101	0.99998	0.99997	0.999995	1053	0	-0.80101
RPS19	4	2.5318e-05	7.0054e-05	0.006011	13	4	-1.1501	0.99997	0.99998	0.999995	1052	0	-1.1501
CDIPT	4	2.6206e-05	7.9395e-05	0.006011	14	3	-0.96717	0.58827	0.58762	0.999995	570	0	-0.96717
MRPL38	4	2.9139e-05	7.9395e-05	0.006011	15	4	-0.75899	0.99997	0.99998	0.999995	1051	0	-0.75899
NAA10	4	4.076e-05	0.00010742	0.007116	16	4	-0.99374	0.9999	0.9999	0.999995	1044	0	-0.99374
TOMM40	7	4.275e-05	0.00030357	0.01382	17	6	-0.81177	0.33052	0.3295	0.954296	366	0	-0.81177
CDK7	4	4.4218e-05	0.0001261	0.007863	18	4	-1.0843	0.99996	0.99996	0.999995	1050	0	-1.0843
NDUFB4	4	5.2784e-05	0.00014478	0.008526	19	4	-0.86434	0.99995	0.99995	0.999995	1049	0	-0.86434
POLR2L	4	6.5846e-05	0.00018214	0.009665	20	4	-1.5096	0.99993	0.99993	0.999995	1048	0	-1.5096
RPP21	4	6.6751e-05	0.00019148	0.009665	21	4	-1.4166	0.99972	0.99974	0.999995	1031	0	-1.4166
UQCRC1	4	6.8585e-05	0.00019148	0.009665	22	4	-0.64137	0.99993	0.99993	0.999995	1047	0	-0.64137
RIC8A	4	8.5213e-05	0.00029423	0.01382	23	4	-0.77026	0.99991	0.99991	0.999995	1046	0	-0.77026
ISCA2	4	9.636e-05	0.00037829	0.01604	24	4	-0.94491	0.9999	0.9999	0.999995	1045	0	-0.94491
RPL36	4	0.00011154	0.00041565	0.016946	25	4	-0.80383	0.99989	0.99989	0.999995	1043	0	-0.80383
CHORDC1	3	0.00011287	0.00031291	0.01382	26	3	-1.3974	0.99989	0.99986	0.999995	1042	0	-1.3974
ATP5F1B	4	0.00014355	0.00061181	0.022607	27	4	-0.79984	0.99986	0.99986	0.999995	1041	0	-0.79984
MRPL41	4	0.00014969	0.00063049	0.022607	28	4	-1.0843	0.99985	0.99986	0.999995	1040	0	-1.0843
SF3B1	4	0.00015666	0.00063983	0.022607	29	4	-1.0458	0.9601	0.95981	0.999995	936	0	-1.0458
VMP1	4	0.00015733	0.00063983	0.022607	30	4	-0.95547	0.99984	0.99986	0.999995	1039	0	-0.95547
COX6B1	8	0.00016657	0.00099477	0.028766	31	7	-0.5782	0.93379	0.93389	0.999995	901	0	-0.5782
COPA	4	0.00017769	0.00078928	0.026988	32	4	-1.3336	0.99982	0.99985	0.999995	1038	0	-1.3336
SMC1A	4	0.00018636	0.000864	0.028053	33	4	-0.77827	0.99981	0.99984	0.999995	1037	0	-0.77827
SF3B3	4	0.00018784	0.00087334	0.028053	34	4	-1.0478	0.99981	0.99984	0.999995	1036	0	-1.0478
BAP1	4	0.00022939	0.00096675	0.028766	35	4	-0.36444	0.99977	0.99979	0.999995	1035	0	-0.36444
KIF4A	4	0.00023989	0.0010041	0.028766	36	4	-0.55812	0.99976	0.99978	0.999995	1034	0	-0.55812
ATP6V1B2	4	0.00026006	0.0011536	0.031353	37	4	-0.84272	0.99974	0.99976	0.999995	1033	0	-0.84272
NMT1	4	0.00026195	0.0011536	0.031353	38	4	-0.48163	0.99974	0.99975	0.999995	1032	0	-0.48163
ELL	4	0.00028148	0.0012283	0.03248	39	4	-0.56981	0.99972	0.99973	0.999995	1030	0	-0.56981
STT3B	4	0.00029164	0.0012563	0.03248	40	4	-0.74249	0.99971	0.99973	0.999995	1029	0	-0.74249
INTS6	3	0.00030093	0.0009107	0.028393	41	3	-1.3963	0.9997	0.99973	0.999995	1028	0	-1.3963
PAF1	4	0.00032155	0.001331	0.033593	42	4	-0.51611	0.99968	0.99972	0.999995	1027	0	-0.51611
CPSF3	4	0.00037314	0.0015365	0.037877	43	4	-0.97173	0.99963	0.99967	0.999995	1026	0	-0.97173
SF3A1	4	0.00038204	0.0015739	0.037916	44	3	-1.0953	0.6648	0.66399	0.999995	653	0	-1.0953
RPL8	4	0.00041171	0.001686	0.039714	45	4	-0.77944	0.99959	0.9996	0.999995	1025	0	-0.77944
ZNF407	4	0.00042795	0.0017327	0.039927	46	4	-1.0563	0.99957	0.99959	0.999995	1024	0	-1.0563
TACC3	4	0.00044383	0.0018074	0.040763	47	3	-0.68737	0.44152	0.44002	0.999995	433	0	-0.68737
MED20	4	0.00046477	0.0018821	0.041564	48	4	-0.8161	0.99954	0.99956	0.999995	1023	0	-0.8161
TRAPPC3	4	0.00047308	0.0019288	0.041726	49	3	-0.8109	0.92527	0.9246	0.999995	894	0	-0.8109
CCND1	4	0.00055211	0.0022744	0.047272	50	4	-0.50365	0.99945	0.99949	0.999995	1022	0	-0.50365
RPL3	7	0.00058289	0.0037409	0.066629	51	6	-0.64708	0.90682	0.90826	0.999995	873	0	-0.64708
NKAP	4	0.00061801	0.0025173	0.051314	52	4	-0.63934	0.99938	0.99944	0.999995	1021	0	-0.63934
PRKDC	8	0.00064879	0.0040865	0.068332	53	7	-0.41885	0.9483	0.94823	0.999995	919	0	-0.41885
RPS5	4	0.00077375	0.0030964	0.060781	54	4	-1.1762	0.97994	0.98009	0.999995	957	0	-1.1762
HMGCS1	3	0.00077682	0.0022744	0.047272	55	3	-1.1203	0.99922	0.99921	0.999995	1020	0	-1.1203
ALDOA	4	0.00085737	0.003442	0.065152	56	4	-0.9531	0.9917	0.99214	0.999995	977	0	-0.9531
XRCC6	4	0.00090315	0.0036755	0.066629	57	4	-0.77414	0.9991	0.99926	0.999995	1019	0	-0.77414
EIF3B	4	0.00091766	0.0037222	0.066629	58	4	-0.9597	0.99908	0.99925	0.999995	1018	0	-0.9597
ATP6V1C1	4	0.00093727	0.0038063	0.066629	59	4	-0.70383	0.99906	0.99924	0.999995	1017	0	-0.70383
CLTC	4	0.00094223	0.0038343	0.066629	60	4	-0.77113	0.99906	0.99923	0.999995	1016	0	-0.77113
TNPO1	3	0.00097938	0.0027975	0.05595	61	3	-0.72306	0.99902	0.99896	0.999995	1015	0	-0.72306
AHCYL1	4	0.0009883	0.0039557	0.06763	62	4	-0.6978	0.99735	0.99741	0.999995	999	0	-0.6978
RPL10A	4	0.0010311	0.0041332	0.068332	63	3	-0.91351	0.72525	0.72479	0.999995	714	0	-0.91351
TRRAP	4	0.0010508	0.0042453	0.068332	64	4	-0.9911	0.99895	0.99912	0.999995	1014	0	-0.9911
BUB1B	4	0.0010529	0.0042546	0.068332	65	3	-0.93863	0.93445	0.93393	0.999995	902	0	-0.93863
MTHFD1	4	0.0011002	0.0044134	0.069824	66	4	-0.56686	0.9989	0.99907	0.999995	1013	0	-0.56686
RPL13	3	0.0011755	0.003386	0.065152	67	3	-0.92695	0.99882	0.99873	0.999995	1012	0	-0.92695
MAT2A	4	0.0012401	0.0049458	0.075979	68	4	-0.53097	0.99876	0.99891	0.999995	1011	0	-0.53097
ATP5F1A	4	0.0012771	0.0050579	0.076591	69	4	-0.75737	0.99872	0.99887	0.999995	1009	0	-0.75737
SIN3A	4	0.0013086	0.0052074	0.077744	70	4	-0.69633	0.99869	0.99885	0.999995	1008	0	-0.69633
CTR9	4	0.0013909	0.0054409	0.080102	71	4	-0.69451	0.99764	0.99772	0.999995	1004	0	-0.69451
LONP1	4	0.0015551	0.0060574	0.087956	72	3	-0.74496	0.39291	0.39133	0.999995	388	0	-0.74496
TIMM10	4	0.0015963	0.0062068	0.088908	73	4	-0.65413	0.9984	0.99849	0.999995	1007	0	-0.65413
CCT6A	3	0.001619	0.0046002	0.071709	74	2	-0.95633	0.81915	0.81901	0.999995	806	0	-0.95633
SBNO1	4	0.0016712	0.0065804	0.093003	75	3	-0.91007	0.2049	0.20442	0.598586	151	0	-0.91007
PDCD6IP	4	0.0017967	0.0069914	0.097512	76	4	-0.44999	0.9982	0.99828	0.999995	1006	0	-0.44999
VCP	4	0.0018559	0.0071969	0.097804	77	3	-0.92888	0.89349	0.89317	0.999995	856	0	-0.92888
ERBB3	8	0.0019133	0.011774	0.134196	78	8	-0.19333	0.99809	0.99803	0.999995	1005	0	-0.19333
GAPDH	4	0.001986	0.0075425	0.101203	79	4	-0.92523	0.94715	0.94658	0.999995	915	0	-0.92523
ACTL6A	4	0.0021047	0.0078881	0.104517	80	3	-1.0454	0.2049	0.20442	0.598586	242	0	-1.0454
RPL19	4	0.0022209	0.0083084	0.107402	81	2	-0.67834	0.57093	0.57058	0.999995	553	0	-0.67834
CCND3	4	0.0024403	0.0089996	0.112307	82	4	-0.31477	0.99756	0.99762	0.999995	1003	0	-0.31477
SF1	4	0.0024607	0.0090463	0.112307	83	4	-0.61487	0.99754	0.99758	0.999995	1002	0	-0.61487
COX4I1	4	0.0024882	0.0091117	0.112307	84	4	-0.68649	0.99215	0.99254	0.999995	978	0	-0.68649
ATP7A	4	0.0025642	0.0094293	0.114143	85	4	-0.42901	0.99744	0.99747	0.999995	1001	0	-0.42901
TUFM	3	0.0025923	0.0071502	0.097804	86	3	-1.2467	0.99741	0.9973	0.999995	1000	0	-1.2467
POLR2A	4	0.0029176	0.0107	0.127434	87	4	-0.93471	0.99708	0.99708	0.999995	998	0	-0.93471
XAB2	4	0.0030005	0.01098	0.12855	88	4	-0.86641	0.99632	0.9964	0.999995	992	0	-0.86641
FAM50A	4	0.0030232	0.011036	0.12855	89	4	-0.52131	0.99698	0.99703	0.999995	997	0	-0.52131
RPS3	3	0.00304	0.0082991	0.107402	90	2	-1.4445	0.4092	0.40728	0.999995	399	0	-1.4445
E2F3	3	0.0031953	0.0087661	0.111953	91	3	-0.47048	0.9968	0.99672	0.999995	996	0	-0.47048
