id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RRM1	8	6.9276e-10	4.6703e-06	0.000707	1	8	-2.7265	1.0	1.0	0.999995	1060	0	-2.7265
MTG2	4	1.1104e-08	4.6703e-06	0.000707	2	4	-2.2571	1.0	1.0	0.999995	1059	0	-2.2571
MYC	8	4.8803e-08	4.6703e-06	0.000707	3	8	-1.2703	1.0	1.0	0.999995	1058	0	-1.2703
CKAP5	8	1.855e-07	4.6703e-06	0.000707	4	8	-1.318	1.0	1.0	0.999995	1057	0	-1.318
NAE1	8	6.3155e-07	4.6703e-06	0.000707	5	7	-0.86994	0.89007	0.9802	0.999995	904	1	-0.86994
BUB3	4	1.0724e-06	4.6703e-06	0.000707	6	4	-2.7784	1.0	1.0	0.999995	1056	0	-2.7784
PRPF8	4	2.0236e-06	4.6703e-06	0.000707	7	4	-2.4998	1.0	1.0	0.999995	1055	0	-2.4998
KIF11	4	3.4998e-06	1.4011e-05	0.001856	8	4	-3.0104	1.0	1.0	0.999995	1054	0	-3.0104
RPS19	4	7.7195e-06	2.3351e-05	0.00275	9	4	-2.2532	0.99999	1.0	0.999995	1053	0	-2.2532
RRM2	4	9.6419e-06	4.2033e-05	0.00405	10	2	-1.5123	0.47587	0.71662	0.999995	726	2	-1.5123
PPP4C	4	9.7307e-06	4.2033e-05	0.00405	11	4	-2.1961	0.99976	0.99978	0.999995	1027	0	-2.1961
POLR2L	4	1.4938e-05	6.0714e-05	0.004597	12	4	-3.2044	0.99999	0.99999	0.999995	1052	0	-3.2044
MED18	8	1.5872e-05	6.0714e-05	0.004597	13	6	-1.3068	0.71744	0.93138	0.999995	829	2	-1.3068
TOP2A	4	1.6551e-05	6.0714e-05	0.004597	14	4	-1.7702	0.99998	0.99999	0.999995	1051	0	-1.7702
RPP21	4	2.2182e-05	7.0054e-05	0.004675	15	4	-2.943	0.99998	0.99998	0.999995	1050	0	-2.943
SF3B3	4	2.7005e-05	7.9395e-05	0.004675	16	4	-1.9832	0.99997	0.99998	0.999995	1049	0	-1.9832
NAA10	4	3.1398e-05	7.9395e-05	0.004675	17	4	-1.8371	0.99997	0.99997	0.999995	1048	0	-1.8371
CDK7	4	3.1787e-05	7.9395e-05	0.004675	18	4	-2.0783	0.99997	0.99997	0.999995	1047	0	-2.0783
MRPL38	4	4.0818e-05	0.00010742	0.005993	19	4	-1.2072	0.99996	0.99996	0.999995	1046	0	-1.2072
RIC8A	4	4.8896e-05	0.00013544	0.007178	20	4	-1.2391	0.99995	0.99995	0.999995	1045	0	-1.2391
VMP1	4	5.2215e-05	0.00014478	0.007308	21	4	-1.7316	0.99995	0.99995	0.999995	1044	0	-1.7316
CPSF3	4	5.9982e-05	0.00015412	0.007426	22	4	-1.7589	0.99994	0.99994	0.999995	1043	0	-1.7589
RPL36	4	8.4397e-05	0.00028489	0.012583	23	4	-1.3328	0.99992	0.99991	0.999995	1042	0	-1.3328
ISCA2	4	9.023e-05	0.00035961	0.014661	24	4	-1.7084	0.99991	0.9999	0.999995	1041	0	-1.7084
CHORDC1	3	9.601e-05	0.00025687	0.011838	25	3	-2.9146	0.9999	0.99989	0.999995	1040	0	-2.9146
COPA	4	9.908e-05	0.00037829	0.014851	26	4	-2.7296	0.9999	0.9999	0.999995	1039	0	-2.7296
INTS6	3	0.00011126	0.00030357	0.012871	27	3	-2.8235	0.99989	0.99986	0.999995	1038	0	-2.8235
ATP6V1B2	4	0.00013759	0.00059313	0.021617	28	4	-1.4329	0.99986	0.99986	0.999995	1037	0	-1.4329
RPA1	4	0.00013877	0.00059313	0.021617	29	4	-1.6808	0.99986	0.99986	0.999995	1036	0	-1.6808
