id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	2.2721e-10	4.6747e-06	0.001238	1	8	-0.89227	1.0	1.0	0.999995	1059	0	-0.89227
RRM1	8	2.4171e-08	4.6747e-06	0.001238	2	7	-1.3591	1.0	1.0	0.999995	1058	0	-1.3591
RRM2	4	7.432e-07	4.6747e-06	0.001238	3	2	-1.0115	0.51305	0.74869	0.999995	755	2	-1.0115
CCND1	4	8.5316e-07	1.4024e-05	0.002475	4	4	-1.5174	1.0	1.0	0.999995	1057	0	-1.5174
RPP21	4	1.5981e-06	1.4024e-05	0.002475	5	4	-1.5451	1.0	1.0	0.999995	1056	0	-1.5451
E2F3	3	2.2098e-06	4.6747e-06	0.001238	6	3	-1.4737	1.0	1.0	0.999995	1055	0	-1.4737
COPA	4	3.292e-06	2.3373e-05	0.003094	7	4	-1.2333	1.0	1.0	0.999995	1054	0	-1.2333
POLR2L	4	5.3055e-06	2.3373e-05	0.003094	8	4	-2.2029	0.99999	1.0	0.999995	1053	0	-2.2029
ALDOA	4	5.8483e-06	3.2723e-05	0.00385	9	3	-1.6039	0.9993	0.99939	0.999995	1032	0	-1.6039
SF3B3	4	1.1019e-05	7.012e-05	0.007426	10	4	-1.087	0.99999	1.0	0.999995	1052	0	-1.087
BUB3	4	1.6418e-05	7.947e-05	0.007651	11	4	-1.2531	0.99981	0.9998	0.999995	1041	0	-1.2531
PRPF8	4	4.1259e-05	0.00011687	0.00952	12	4	-1.0315	0.99996	0.99999	0.999995	1051	0	-1.0315
INTS6	3	4.4063e-05	9.8168e-05	0.008663	13	3	-2.0091	0.99996	0.99995	0.999995	1050	0	-2.0091
ATP6V1B2	4	5.067e-05	0.00016361	0.012376	14	4	-0.70865	0.99995	0.99998	0.999995	1049	0	-0.70865
CHORDC1	3	6.7509e-05	0.00019166	0.013531	15	3	-1.2484	0.99993	0.99992	0.999995	1048	0	-1.2484
TOMM22	4	8.0413e-05	0.0003319	0.021968	16	4	-0.53354	0.99992	0.99992	0.999995	1047	0	-0.53354
PDCD6IP	4	8.8686e-05	0.00041605	0.025917	17	4	-0.85465	0.99991	0.99991	0.999995	1046	0	-0.85465
NAA10	4	0.00010517	0.00048149	0.028328	18	4	-0.60071	0.99989	0.99989	0.999995	1045	0	-0.60071
NKAP	4	0.00011319	0.00052824	0.029442	19	4	-0.85583	0.99989	0.99989	0.999995	1044	0	-0.85583
SF3A1	4	0.00012013	0.00056564	0.02995	20	3	-1.1053	0.60148	0.81162	0.999995	807	1	-1.1053
RPS19	4	0.00013524	0.00061238	0.030882	21	4	-0.77472	0.99986	0.99988	0.999995	1043	0	-0.77472
KIF11	4	0.00015378	0.00072458	0.034878	22	4	-0.99122	0.99985	0.99987	0.999995	1042	0	-0.99122
RNF113A	4	0.00020391	0.00092091	0.041873	23	3	-1.077	0.35234	0.60138	0.978274	650	1	-1.077
SMC1A	4	0.00022266	0.00094896	0.041873	24	4	-0.41962	0.99978	0.99976	0.999995	1040	0	-0.41962
HSCB	4	0.00025293	0.0010986	0.044745	25	3	-1.1773	0.97505	0.97748	0.999995	970	1	-1.1773
HUS1	4	0.00032439	0.0013323	0.052255	26	3	-0.87019	0.98495	0.98529	0.999995	986	1	-0.87019
DHX9	3	0.00035426	0.0010799	0.044745	27	3	-0.76256	0.99965	0.99965	0.999995	1037	0	-0.76256
RPL3	7	0.00043335	0.0021924	0.077393	28	4	-0.72435	0.27775	0.61059	0.987582	593	3	-0.72435
SBNO1	4	0.00045789	0.0016595	0.062765	29	3	-1.1467	0.99805	0.99813	0.999995	1020	0	-1.1467
NAE1	8	0.00059752	0.0025477	0.087033	30	5	-0.36468	0.79583	0.95338	0.999995	877	1	-0.36468
SMARCA4	4	0.00064731	0.0021363	0.077393	31	3	-0.95585	0.29496	0.54232	0.943692	608	1	-0.95585
SIN3A	4	0.00084278	0.002744	0.088059	32	3	-0.79017	0.99765	0.99764	0.999995	1017	0	-0.79017
DYNLRB1	3	0.00090069	0.0026318	0.087098	33	3	-0.55238	0.9991	0.99907	0.999995	1029	0	-0.55238
SF3B1	4	0.00096404	0.0030806	0.095952	34	3	-0.76886	0.76602	0.88769	0.999995	862	1	-0.76886
ASF1B	8	0.0010951	0.0045298	0.129649	35	5	-0.31781	0.9007	0.98273	0.999995	928	1	-0.31781
SNRPD3	4	0.0011428	0.0035761	0.108204	36	3	-0.90773	0.37376	0.62279	0.991789	663	1	-0.90773
AKIRIN2	4	0.0012522	0.0038566	0.113449	37	3	-0.6736	0.99881	0.99895	0.999995	1026	0	-0.6736
RPL13	3	0.0016796	0.0047448	0.13223	38	3	-0.5547	0.99832	0.99816	0.999995	1022	0	-0.5547
TOP1	4	0.001681	0.0051936	0.141026	39	3	-0.63795	0.99894	0.99912	0.999995	1028	0	-0.63795
FANCM	4	0.0022977	0.0066708	0.174958	40	2	-0.6069	0.97776	0.97932	0.999995	972	1	-0.6069
SFPQ	4	0.0023448	0.0067736	0.174958	41	1	0.1196	0.98131	0.98198	0.999995	980	1	0.1196
ZNF407	4	0.0025172	0.0073159	0.184465	42	3	-0.89239	0.99969	0.99967	0.999995	1039	0	-0.89239
KAT6A	4	0.0027821	0.0079703	0.196293	43	3	-0.47655	0.99442	0.99442	0.999995	1005	0	-0.47655
MTG2	4	0.0029104	0.0081947	0.197232	44	3	-0.65631	0.99947	0.99952	0.999995	1033	0	-0.65631
ASF1A	4	0.0032816	0.0092232	0.215823	45	2	-0.32312	0.93808	0.9615	0.999995	949	1	-0.32312
PPP2CA	8	0.0033464	0.011944	0.234232	46	4	-0.32732	0.58017	0.86368	0.999995	801	2	-0.32732
MRPL38	4	0.0033656	0.009513	0.215823	47	3	-0.44604	0.66797	0.84109	0.999995	831	1	-0.44604
MED13	4	0.0034376	0.0096906	0.215823	48	3	-0.51474	0.99338	0.99323	0.999995	1002	0	-0.51474
SF3B5	4	0.0035579	0.0099898	0.215823	49	3	-0.7949	0.92678	0.95834	0.999995	941	1	-0.7949
TRAPPC3	4	0.0037101	0.010354	0.215823	50	3	-0.44902	0.67971	0.84647	0.999995	836	1	-0.44902
GAPDH	4	0.0037612	0.010476	0.215823	51	3	-0.6016	0.99708	0.99718	0.999995	1013	0	-0.6016
ABT1	4	0.0039697	0.011056	0.220904	52	3	-0.69847	0.95734	0.96882	0.999995	953	1	-0.69847
MED12	4	0.0046195	0.012701	0.2439	53	2	-0.48159	0.98945	0.98937	0.999995	994	0	-0.48159
CDIPT	4	0.0046949	0.012897	0.2439	54	3	-0.56626	0.0051531	0.017797	0.713832	23	1	-0.56626
TUFM	3	0.004784	0.010354	0.215823	55	2	-0.82222	0.67035	0.8091	0.999995	833	1	-0.82222
NAA15	4	0.0048482	0.013281	0.245259	56	3	-0.50455	0.97964	0.9807	0.999995	977	1	-0.50455
RB1	4	0.0049393	0.013486	0.245259	57	3	-0.33258	0.2782	0.52489	0.934266	594	1	-0.33258
RPL14	3	0.0049495	0.010598	0.215823	58	2	-1.2202	0.89574	0.91494	0.999995	923	1	-1.2202
TIMM10	4	0.0050028	0.013664	0.245259	59	2	-0.68374	0.99951	0.99955	0.999995	1034	0	-0.68374
NCBP2	4	0.0051531	0.014038	0.247772	60	1	0.46092	0.343	0.592	0.977536	641	3	0.46092
VMP1	4	0.0054113	0.01473	0.252947	61	3	-0.54977	0.97824	0.97973	0.999995	974	1	-0.54977
RPL10A	4	0.0054437	0.014833	0.252947	62	3	-0.70799	0.98991	0.98994	0.999995	997	0	-0.70799
CDK2	4	0.0055418	0.015048	0.252947	63	3	-0.93673	0.93738	0.96121	0.999995	948	1	-0.93673
POLR2B	4	0.0057079	0.015627	0.258586	64	3	-0.41306	0.14654	0.35214	0.85274	436	1	-0.41306
KIF4A	4	0.0062252	0.016731	0.264196	65	3	-0.42274	0.98961	0.98954	0.999995	995	0	-0.42274
CLTC	4	0.0062963	0.01688	0.264196	66	3	-0.35559	0.99965	0.99963	0.999995	1038	0	-0.35559
