id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RRM1	16	8.1832e-17	4.6703e-06	0.00015	1	16	-1.8691	1.0	1.0	0.999995	1060	0	-1.8691
MYC	16	1.0048e-13	4.6703e-06	0.00015	2	16	-0.96425	1.0	1.0	0.999995	1059	0	-0.96425
CKAP5	16	3.5394e-11	4.6703e-06	0.00015	3	14	-1.2823	1.0	1.0	0.999995	1041	0	-1.2823
KIF11	8	9.0705e-10	4.6703e-06	0.00015	4	8	-1.6338	1.0	1.0	0.999995	1058	0	-1.6338
POLR2L	8	1.1338e-09	4.6703e-06	0.00015	5	8	-1.8738	1.0	1.0	0.999995	1057	0	-1.8738
SF3B3	8	1.477e-09	4.6703e-06	0.00015	6	8	-1.6805	1.0	1.0	0.999995	1056	0	-1.6805
NAE1	16	2.3625e-09	4.6703e-06	0.00015	7	13	-1.145	0.99385	0.99454	0.999995	945	0	-1.145
BUB3	8	2.9692e-09	4.6703e-06	0.00015	8	8	-1.6738	1.0	1.0	0.999995	1055	0	-1.6738
TOMM40	14	3.5698e-09	4.6703e-06	0.00015	9	12	-1.0486	0.85473	0.8545	0.999995	803	0	-1.0486
RPL36	8	1.1729e-08	4.6703e-06	0.00015	10	8	-1.1725	1.0	1.0	0.999995	1054	0	-1.1725
RPS19	8	1.6185e-08	4.6703e-06	0.00015	11	8	-1.2011	1.0	1.0	0.999995	1053	0	-1.2011
RPL3	14	2.648e-08	4.6703e-06	0.00015	12	11	-1.1775	0.85473	0.8545	0.999995	802	0	-1.1775
COPA	8	3.102e-08	4.6703e-06	0.00015	13	8	-1.5781	1.0	1.0	0.999995	1052	0	-1.5781
PSMB3	7	3.1665e-08	4.6703e-06	0.00015	14	6	-1.6661	1.0	1.0	0.999995	1027	0	-1.6661
PPP4C	8	5.1088e-08	4.6703e-06	0.00015	15	8	-1.103	1.0	1.0	0.999995	1051	0	-1.103
MTG2	8	8.4867e-08	4.6703e-06	0.00015	16	8	-0.8591	1.0	1.0	0.999995	1050	0	-0.8591
PRPF8	8	1.4705e-07	4.6703e-06	0.00015	17	7	-1.3935	1.0	1.0	0.999995	1028	0	-1.3935
CTR9	8	1.6579e-07	4.6703e-06	0.00015	18	8	-1.2972	1.0	1.0	0.999995	1049	0	-1.2972
CPSF3	8	1.9498e-07	4.6703e-06	0.00015	19	8	-1.2661	1.0	1.0	0.999995	1048	0	-1.2661
HMGCS1	7	1.998e-07	4.6703e-06	0.00015	20	7	-1.5565	1.0	1.0	0.999995	1047	0	-1.5565
TOP2A	8	2.0133e-07	4.6703e-06	0.00015	21	8	-1.6395	1.0	1.0	0.999995	1046	0	-1.6395
CDK7	7	2.1036e-07	4.6703e-06	0.00015	22	7	-1.4642	1.0	1.0	0.999995	1045	0	-1.4642
NAA10	8	2.4798e-07	4.6703e-06	0.00015	23	8	-1.7146	1.0	1.0	0.999995	1044	0	-1.7146
