id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	16	3.9286e-16	4.6703e-06	0.000206	1	16	-3.835	1.0	1.0	0.999995	1060	0	-3.835
RRM1	16	1.3046e-12	4.6703e-06	0.000206	2	16	-4.2026	1.0	1.0	0.999995	1059	0	-4.2026
MTG2	8	2.1138e-09	4.6703e-06	0.000206	3	8	-1.6891	1.0	1.0	0.999995	1058	0	-1.6891
POLR2L	8	8.466e-09	4.6703e-06	0.000206	4	8	-4.3201	1.0	1.0	0.999995	1057	0	-4.3201
PRPF8	8	8.9611e-09	4.6703e-06	0.000206	5	8	-2.9269	1.0	1.0	0.999995	1056	0	-2.9269
CCND1	8	1.4688e-08	4.6703e-06	0.000206	6	8	-2.8965	1.0	1.0	0.999995	1055	0	-2.8965
BUB3	8	1.5669e-08	4.6703e-06	0.000206	7	8	-3.281	1.0	1.0	0.999995	1051	0	-3.281
ALDOA	8	6.3332e-08	4.6703e-06	0.000206	8	7	-3.0514	0.99991	0.99989	0.999995	1006	0	-3.0514
COPA	8	6.7337e-08	4.6703e-06	0.000206	9	8	-2.0602	1.0	1.0	0.999995	1054	0	-2.0602
RRM2	7	7.013e-08	4.6703e-06	0.000206	10	5	-3.5231	0.74696	0.92399	0.999995	805	2	-3.5231
NAA10	8	7.6207e-08	4.6703e-06	0.000206	11	8	-1.9593	1.0	1.0	0.999995	1053	0	-1.9593
UQCRC1	8	8.9828e-08	4.6703e-06	0.000206	12	8	-1.8216	1.0	1.0	0.999995	1052	0	-1.8216
MRPL38	8	1.3862e-07	4.6703e-06	0.000206	13	8	-1.669	1.0	1.0	0.999995	1050	0	-1.669
SF3B3	8	1.4721e-07	4.6703e-06	0.000206	14	8	-2.0203	1.0	1.0	0.999995	1049	0	-2.0203
NAE1	16	2.4471e-07	1.4011e-05	0.00045	15	12	-0.88141	0.97966	0.99896	0.999995	923	1	-0.88141
RPP21	8	2.688e-07	4.6703e-06	0.000206	16	8	-2.4624	1.0	1.0	0.999995	1048	0	-2.4624
TIMM10	8	4.0224e-07	4.6703e-06	0.000206	17	8	-1.9773	1.0	1.0	0.999995	1047	0	-1.9773
ATP6V1B2	8	4.2398e-07	4.6703e-06	0.000206	18	8	-1.4229	1.0	1.0	0.999995	1046	0	-1.4229
ATP5F1B	8	4.9807e-07	4.6703e-06	0.000206	19	8	-2.5972	1.0	1.0	0.999995	1038	0	-2.5972
INTS6	6	5.5761e-07	4.6703e-06	0.000206	20	6	-3.297	1.0	1.0	0.999995	1045	0	-3.297
KIF11	8	6.0712e-07	4.6703e-06	0.000206	21	8	-2.1893	1.0	1.0	0.999995	1044	0	-2.1893
CDIPT	8	7.2997e-07	4.6703e-06	0.000206	22	7	-3.2646	0.99985	0.99977	0.999995	999	0	-3.2646
SF3B1	8	7.4958e-07	4.6703e-06	0.000206	23	7	-2.4253	0.99997	0.99997	0.999995	1014	0	-2.4253
PPP4C	8	7.7644e-07	4.6703e-06	0.000206	24	7	-2.5545	1.0	1.0	0.999995	1033	0	-2.5545
MRPL41	8	9.4684e-07	4.6703e-06	0.000206	25	8	-2.3314	1.0	1.0	0.999995	1043	0	-2.3314
TOMM40	14	1.0429e-06	1.4011e-05	0.00045	26	11	-1.5701	0.99997	0.99999	0.999995	1016	1	-1.5701
RPL3	14	1.0907e-06	1.4011e-05	0.00045	27	11	-2.4133	0.38354	0.775	0.999995	657	3	-2.4133
RPL36	8	1.5013e-06	1.4011e-05	0.00045	28	8	-2.7558	1.0	1.0	0.999995	1042	0	-2.7558
ATP6V1C1	8	1.7152e-06	1.4011e-05	0.00045	29	8	-1.0332	1.0	1.0	0.999995	1041	0	-1.0332
HSCB	8	1.7398e-06	1.4011e-05	0.00045	30	7	-2.1931	0.99996	0.99997	0.999995	1012	0	-2.1931
RPS19	8	1.7663e-06	1.4011e-05	0.00045	31	8	-3.0931	1.0	1.0	0.999995	1040	0	-3.0931
NKAP	8	1.8364e-06	1.4011e-05	0.00045	32	8	-0.94334	1.0	1.0	0.999995	1039	0	-0.94334
ATP5F1A	8	2.1932e-06	2.3351e-05	0.000669	33	8	-1.6793	1.0	1.0	0.999995	1037	0	-1.6793
CLTC	8	2.2141e-06	2.3351e-05	0.000669	34	8	-1.776	1.0	1.0	0.999995	1036	0	-1.776
DYNLRB1	7	2.4576e-06	2.3351e-05	0.000669	35	7	-2.4809	1.0	1.0	0.999995	1035	0	-2.4809
RPS23	6	3.0466e-06	1.4011e-05	0.00045	36	6	-2.6137	1.0	1.0	0.999995	1034	0	-2.6137
TUBB	6	4.8144e-06	2.3351e-05	0.000669	37	5	-3.9919	0.90134	0.9651	0.999995	874	1	-3.9919
SF3A1	8	4.9816e-06	4.2033e-05	0.001114	38	7	-1.1924	0.9918	0.99731	0.999995	939	1	-1.1924
CLNS1A	7	5.4106e-06	4.2033e-05	0.001114	39	7	-3.0403	0.99999	1.0	0.999995	1031	0	-3.0403
SAR1A	16	5.4756e-06	3.2692e-05	0.000912	40	11	-0.82136	0.94243	0.99601	0.999995	890	3	-0.82136
LONP1	8	6.9328e-06	5.1373e-05	0.001297	41	7	-2.3504	0.9893	0.99664	0.999995	936	1	-2.3504
PDCD6IP	8	7.2585e-06	5.1373e-05	0.001297	42	7	-1.4512	0.99999	1.0	0.999995	1028	0	-1.4512
COX6B1	16	9.851e-06	8.8735e-05	0.002045	43	10	-1.1337	0.23622	0.63313	0.999995	573	2	-1.1337
HUS1	8	1.0255e-05	7.0054e-05	0.00165	44	7	-1.4145	0.99961	0.99951	0.999995	983	0	-1.4145
NDUFB4	8	1.3313e-05	9.8076e-05	0.002212	45	7	-1.9044	0.99996	0.99997	0.999995	1013	0	-1.9044
HMGCS1	7	1.4054e-05	6.0714e-05	0.001497	46	7	-1.9863	0.99999	1.0	0.999995	1024	0	-1.9863
RNF113A	8	1.492e-05	0.00010742	0.002372	47	7	-1.5628	0.8293	0.95985	0.999995	834	1	-1.5628
MDM4	8	1.6521e-05	0.00011676	0.002526	48	7	-1.3605	0.99968	0.99957	0.999995	986	0	-1.3605
RBBP4	7	1.9017e-05	7.0054e-05	0.00165	49	6	-2.4306	0.98359	0.99419	0.999995	926	1	-2.4306
ZNF407	8	2.1591e-05	0.00015412	0.003267	50	7	-1.2068	0.99999	1.0	0.999995	1030	0	-1.2068
MED18	16	2.2669e-05	0.00021016	0.004368	51	10	-0.94073	0.8896	0.99073	0.999995	869	3	-0.94073
GDI2	16	2.8393e-05	0.00022884	0.004665	52	11	-0.78292	0.73238	0.96149	0.999995	794	5	-0.78292
MED20	8	3.2973e-05	0.00024752	0.004859	53	7	-1.9695	0.99998	1.0	0.999995	1022	0	-1.9695
RFC2	8	3.2993e-05	0.00024752	0.004859	54	6	-2.168	0.71358	0.91616	0.999995	789	2	-2.168
EIF3B	8	3.6041e-05	0.00027555	0.005118	55	7	-2.3039	0.99991	0.99989	0.999995	1007	0	-2.3039
BAP1	8	3.8226e-05	0.00028489	0.005118	56	5	-0.79448	0.99998	0.99999	0.999995	1018	0	-0.79448
RPL8	8	3.8621e-05	0.00028489	0.005118	57	6	-2.5986	0.99661	0.9983	0.999995	952	1	-2.5986
RPL14	6	4.1044e-05	0.00025687	0.00495	58	5	-3.7567	0.99869	0.99868	0.999995	964	0	-3.7567
AP2A1	8	4.6214e-05	0.00032225	0.005509	59	7	-1.0102	0.99998	1.0	0.999995	1023	0	-1.0102
NXT1	8	5.3625e-05	0.00038763	0.006334	60	5	-1.7648	0.98024	0.9943	0.999995	924	2	-1.7648
CHORDC1	6	5.6686e-05	0.00031291	0.005509	61	5	-2.7037	0.9951	0.9953	0.999995	947	1	-2.7037
MED13L	8	5.6946e-05	0.00039697	0.006334	62	7	-0.64762	0.99999	1.0	0.999995	1025	0	-0.64762
TRAPPC3	8	5.7909e-05	0.00040631	0.006334	63	7	-1.8293	0.74455	0.92787	0.999995	803	1	-1.8293
CKAP5	16	5.8444e-05	0.0005651	0.007305	64	10	-1.1829	0.99997	1.0	0.999995	1017	2	-1.1829
TUFM	7	6.0864e-05	0.00026621	0.005039	65	6	-2.0838	0.99105	0.99526	0.999995	937	1	-2.0838
MED12	8	6.0963e-05	0.000425	0.006436	66	6	-1.5038	0.99824	0.99869	0.999995	959	1	-1.5038
SF3B5	8	6.4641e-05	0.00044368	0.006532	67	6	-2.4148	0.9999	0.99988	0.999995	1004	0	-2.4148
NRBP2	8	6.6117e-05	0.00044368	0.006532	68	7	-0.80471	0.99998	1.0	0.999995	1020	0	-0.80471
ILF3	8	6.7944e-05	0.00045302	0.006578	69	7	-2.2271	0.33846	0.67968	0.999995	637	1	-2.2271
RPL10A	7	7.0407e-05	0.00032225	0.005509	70	6	-2.6439	0.99493	0.99637	0.999995	946	1	-2.6439
RPL11	7	7.1301e-05	0.00033159	0.005579	71	6	-3.2816	0.99998	0.99999	0.999995	1021	0	-3.2816
GFM1	8	7.1488e-05	0.0004717	0.006667	72	5	-1.2866	0.50926	0.80828	0.999995	710	1	-1.2866
SMARCA4	8	7.2022e-05	0.0004717	0.006667	73	7	-1.2721	0.68644	0.9058	0.999995	777	1	-1.2721
RPL13	6	7.6044e-05	0.00040631	0.006334	74	6	-2.3155	0.99992	0.99995	0.999995	1008	0	-2.3155
CCNL1	8	8.1554e-05	0.00052774	0.007265	75	7	-0.96744	0.99996	0.99996	0.999995	1011	0	-0.96744
RPL19	6	8.3221e-05	0.00041565	0.006385	76	4	-3.8101	0.90114	0.96507	0.999995	873	2	-3.8101
WDR12	8	8.3848e-05	0.00053708	0.007299	77	7	-1.3642	0.99399	0.99784	0.999995	944	1	-1.3642
SEPHS1	7	8.4078e-05	0.00039697	0.006334	78	6	-2.0873	0.99902	0.99903	0.999995	972	0	-2.0873
RPS5	8	8.552e-05	0.00054642	0.007305	79	7	-2.128	0.89461	0.97533	0.999995	870	1	-2.128
AKIRIN2	8	8.5858e-05	0.00055576	0.007305	80	7	-0.62383	0.99999	1.0	0.999995	1027	0	-0.62383
SLC11A2	8	8.9131e-05	0.0005651	0.007305	81	6	-1.3418	0.91724	0.98015	0.999995	879	1	-1.3418
GTF3C1	8	9.8007e-05	0.00061181	0.007482	82	6	-1.4716	0.99974	0.99968	0.999995	988	0	-1.4716
GAPDH	8	9.8521e-05	0.00061181	0.007482	83	6	-1.5206	0.99904	0.99905	0.999995	973	1	-1.5206
UTP14A	8	9.8793e-05	0.00061181	0.007482	84	7	-1.0803	0.86691	0.96922	0.999995	855	1	-1.0803
VMP1	8	9.9557e-05	0.00061181	0.007482	85	7	-1.2241	0.99999	1.0	0.999995	1029	0	-1.2241
VCP	8	0.00010016	0.00062115	0.007482	86	5	-2.5133	0.90082	0.9767	0.999995	872	2	-2.5133
CDS2	8	0.00010306	0.00062115	0.007482	87	7	-1.4501	0.50525	0.80578	0.999995	705	1	-1.4501
TOP2A	8	0.00010913	0.00063983	0.00762	88	7	-2.1681	0.99898	0.99901	0.999995	971	1	-2.1681
PSMB3	7	0.00012169	0.00050906	0.0071	89	6	-2.6006	0.99995	0.99997	0.999995	1009	0	-2.6006
SNRPD3	8	0.00013687	0.00072389	0.008341	90	6	-3.0937	0.67233	0.90025	0.999995	773	1	-3.0937
RPL17	6	0.00014744	0.00072389	0.008341	91	5	-3.2405	0.9998	0.99983	0.999995	993	0	-3.2405
RPS11	7	0.00014896	0.00065851	0.007756	92	6	-4.4123	0.99996	0.99998	0.999995	1010	0	-4.4123
CCT6A	7	0.00016427	0.00073323	0.008357	93	5	-2.4058	0.98623	0.99456	0.999995	928	1	-2.4058
RPL31	5	0.00016572	0.0008173	0.009119	94	5	-3.0528	0.99983	0.99983	0.999995	996	0	-3.0528
TOMM22	7	0.00016821	0.00076126	0.008584	95	6	-0.9228	0.99997	0.99998	0.999995	1015	0	-0.9228
ALAS1	16	0.00018368	0.0014992	0.014851	96	10	-0.45151	0.9946	0.99979	0.999995	945	3	-0.45151
COX4I1	8	0.00018513	0.0010228	0.011293	97	6	-0.98385	0.94951	0.98844	0.999995	896	1	-0.98385
PRPF38A	8	0.00020026	0.0010602	0.011585	98	6	-2.3605	0.48059	0.7887	0.999995	698	1	-2.3605
CDK7	7	0.00021214	0.0010975	0.011871	99	6	-2.6393	0.99769	0.99785	0.999995	955	1	-2.6393
SOD1	8	0.00021249	0.0011162	0.011951	100	6	-1.4487	0.63286	0.88453	0.999995	763	2	-1.4487
MED23	8	0.00021834	0.0011349	0.01203	101	6	-1.1396	0.95212	0.98914	0.999995	898	1	-1.1396
CTPS1	8	0.00022432	0.0011629	0.012085	102	6	-0.96618	0.94303	0.98668	0.999995	891	2	-0.96618
ATP5F1D	8	0.00022533	0.0011629	0.012085	103	6	-1.9661	0.96847	0.99208	0.999995	914	1	-1.9661
KIF20A	16	0.00023546	0.0018167	0.016687	104	10	-0.42353	0.4183	0.81377	0.999995	673	2	-0.42353
MAT2A	8	0.00026191	0.0013497	0.01389	105	6	-0.95715	0.99976	0.9997	0.999995	989	0	-0.95715
ACTL6A	8	0.00027236	0.0014338	0.014474	106	6	-1.0636	0.069923	0.25063	0.655971	405	1	-1.0636
SPAG9	8	0.00028073	0.0014992	0.014851	107	6	-1.1193	0.99947	0.99938	0.999995	979	1	-1.1193
ARID1A	8	0.00029808	0.0015926	0.015437	108	6	-0.90148	0.99963	0.99954	0.999995	984	0	-0.90148
SNRPD2	6	0.00030088	0.0013777	0.014042	109	4	-3.3337	0.99725	0.99725	0.999995	954	0	-3.3337
PMPCB	8	0.00030141	0.0016019	0.015437	110	5	-2.1412	0.98418	0.9953	0.999995	927	2	-2.1412
LSM4	8	0.00030502	0.0016206	0.015476	111	5	-1.9204	0.1992	0.49883	0.973771	541	2	-1.9204
ABT1	8	0.00030968	0.0016579	0.015691	112	6	-0.86406	0.73363	0.92384	0.999995	795	1	-0.86406
RPL37A	5	0.00031257	0.0015832	0.015437	113	4	-2.9313	0.85122	0.93421	0.999995	850	1	-2.9313
RNF40	8	0.00032169	0.0017327	0.016253	114	5	-1.7761	0.95708	0.99049	0.999995	907	2	-1.7761
SBNO1	8	0.0003271	0.0017794	0.016545	115	6	-1.5058	0.7026	0.91183	0.999995	787	1	-1.5058
CTR9	8	0.0003371	0.0018261	0.016687	116	6	-2.0074	0.58198	0.85591	0.999995	742	1	-2.0074
SF1	8	0.00035397	0.0019288	0.017475	117	6	-1.2183	0.99988	0.99984	0.999995	1000	0	-1.2183
ELL	8	0.00035838	0.0019475	0.017495	118	6	-1.0314	0.99998	0.99999	0.999995	1019	0	-1.0314
SF3B2	8	0.0003846	0.0020783	0.018358	119	5	-1.6186	0.99183	0.99733	0.999995	941	2	-1.6186
NDUFC1	8	0.00041643	0.0022464	0.019679	120	6	-0.84521	0.99877	0.99892	0.999995	965	1	-0.84521
TNPO1	6	0.00041969	0.0020035	0.017847	121	4	-2.1849	0.99966	0.99969	0.999995	985	0	-2.1849
SFPQ	8	0.00046545	0.0023959	0.020647	122	4	-0.53605	0.66523	0.89773	0.999995	770	4	-0.53605
ERH	8	0.00047698	0.0024239	0.02072	123	4	-1.6526	0.46301	0.77668	0.999995	689	3	-1.6526
AFG3L2	6	0.0004931	0.0023305	0.020248	124	5	-1.7426	0.99981	0.99983	0.999995	995	0	-1.7426
CPSF3	8	0.00052464	0.0026013	0.022059	125	6	-0.82343	0.98171	0.99469	0.999995	925	1	-0.82343
RPRD1B	8	0.00053273	0.0026294	0.02212	126	6	-1.3259	0.99985	0.99977	0.999995	998	0	-1.3259
POLR2B	8	0.00054505	0.0027228	0.022726	127	6	-1.714	0.9865	0.99591	0.999995	931	1	-1.714
NAA15	8	0.00055302	0.0027695	0.022935	128	5	-1.7952	0.99892	0.99898	0.999995	970	1	-1.7952
CDK2	8	0.0005747	0.0028629	0.02342	129	6	-1.094	0.97095	0.99249	0.999995	915	1	-1.094
TRRAP	8	0.00057687	0.0028722	0.02342	130	6	-1.2957	0.98632	0.99589	0.999995	929	1	-1.2957
DHX9	6	0.00064338	0.0029189	0.023619	131	5	-1.1749	0.99575	0.99581	0.999995	948	1	-1.1749
PFAS	8	0.00064503	0.0031524	0.025199	132	6	-0.95406	0.22653	0.538	0.999995	561	2	-0.95406
APH1A	8	0.0006667	0.0032272	0.025528	133	6	-1.0048	0.21756	0.52548	0.999232	557	1	-1.0048
RAN	7	0.00070751	0.0033486	0.026293	134	4	-2.5034	0.73205	0.91964	0.999995	793	1	-2.5034
BUB1B	8	0.00072738	0.0035634	0.027774	135	6	-0.88714	0.99861	0.99881	0.999995	963	1	-0.88714
RPL15	5	0.00074493	0.0031618	0.025199	136	4	-4.8196	0.84307	0.93083	0.999995	841	1	-4.8196
TOP1MT	8	0.00077301	0.0037502	0.028878	137	6	-0.5987	0.97457	0.99317	0.999995	918	1	-0.5987
