id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	1.3819e-10	4.6747e-06	0.00099	1	8	-1.2388	1.0	1.0	0.999995	1059	0	-1.2388
RRM1	8	2.0005e-08	4.6747e-06	0.00099	2	8	-1.1905	1.0	1.0	0.999995	1058	0	-1.1905
PRPF8	4	7.9283e-08	4.6747e-06	0.00099	3	4	-1.2542	1.0	1.0	0.999995	1057	0	-1.2542
RPL3	7	3.3818e-07	4.6747e-06	0.00099	4	6	-1.3043	0.99829	0.99836	0.999995	1014	0	-1.3043
TUBB4B	8	7.8365e-07	4.6747e-06	0.00099	5	7	-0.96596	0.86202	0.8615	0.999995	819	0	-0.96596
RRM2	4	2.0638e-06	1.4024e-05	0.002475	6	2	-0.90649	0.92518	0.92526	0.999995	888	0	-0.90649
BUB3	4	2.7489e-06	2.3373e-05	0.003536	7	4	-1.2629	1.0	1.0	0.999995	1056	0	-1.2629
TOP2A	4	6.0701e-06	3.2723e-05	0.004332	8	4	-1.1436	0.99999	1.0	0.999995	1055	0	-1.1436
TOMM40	7	8.7784e-06	7.012e-05	0.007651	9	7	-0.78539	0.99999	1.0	0.999995	1054	0	-0.78539
CKAP5	8	1.4265e-05	7.947e-05	0.007651	10	7	-1.041	0.99996	0.99998	0.999995	1051	0	-1.041
KIF11	4	1.6974e-05	7.947e-05	0.007651	11	4	-1.0895	0.99998	1.0	0.999995	1053	0	-1.0895
EAF1	4	3.6194e-05	0.00010752	0.008759	12	4	-1.1346	0.99996	1.0	0.999995	1052	0	-1.1346
TRRAP	4	3.7078e-05	0.00010752	0.008759	13	4	-1.1395	0.99996	0.99999	0.999995	1050	0	-1.1395
POLR2L	4	4.5263e-05	0.00012622	0.009547	14	4	-1.0745	0.99995	0.99998	0.999995	1049	0	-1.0745
VMP1	4	6.7694e-05	0.00022906	0.016172	15	4	-0.96039	0.99993	0.99996	0.999995	1048	0	-0.96039
RPP21	4	7.4088e-05	0.00030385	0.020111	16	4	-1.2408	0.9998	0.9998	0.999995	1044	0	-1.2408
COPA	4	0.00010517	0.00048149	0.029994	17	4	-1.1049	0.99989	0.99989	0.999995	1047	0	-1.1049
NAE1	8	0.00011423	0.00069653	0.036881	18	6	-0.81774	0.94525	0.9447	0.999995	915	0	-0.81774
CCNL1	4	0.00014866	0.00068718	0.036881	19	4	-1.0695	0.99985	0.99987	0.999995	1046	0	-1.0695
RPL11	3	0.00018433	0.00057499	0.033828	20	3	-1.0953	0.99982	0.99983	0.999995	1045	0	-1.0953
GAPDH	4	0.00020765	0.00093026	0.040198	21	4	-0.99227	0.99979	0.99978	0.999995	1043	0	-0.99227
ATP6V1C1	4	0.00021092	0.00093026	0.040198	22	4	-0.90935	0.99979	0.99978	0.999995	1042	0	-0.90935
SIN3A	4	0.00021257	0.00093026	0.040198	23	4	-0.97919	0.99979	0.99977	0.999995	1041	0	-0.97919
RPS19	4	0.00022095	0.00094896	0.040198	24	4	-1.0365	0.99978	0.99976	0.999995	1040	0	-1.0365
INTS6	3	0.0002338	0.00073393	0.037011	25	3	-1.137	0.99977	0.99977	0.999995	1039	0	-1.137
CDK7	4	0.00023846	0.0010238	0.041698	26	4	-0.95885	0.99976	0.99975	0.999995	1038	0	-0.95885
NAA10	4	0.00024777	0.0010799	0.042354	27	4	-1.0957	0.99907	0.99922	0.999995	1023	0	-1.0957
RPL36	4	0.00026862	0.0012388	0.046262	28	4	-0.87294	0.99973	0.99971	0.999995	1037	0	-0.87294
ATP5F1B	4	0.0002786	0.0012668	0.046262	29	4	-0.87606	0.99972	0.99971	0.999995	1036	0	-0.87606
MTG2	4	0.00030804	0.0013603	0.04802	30	4	-0.86877	0.99969	0.99968	0.999995	1035	0	-0.86877
CCND1	4	0.00035894	0.0015473	0.049371	31	4	-0.80637	0.99964	0.99962	0.999995	1034	0	-0.80637
PPP4C	4	0.0003614	0.0015567	0.049371	32	4	-1.0065	0.99964	0.99962	0.999995	1033	0	-1.0065
RPL8	4	0.00038447	0.0016502	0.049371	33	4	-1.1375	0.99926	0.99937	0.999995	1027	0	-1.1375
NAA15	4	0.00038664	0.0016595	0.049371	34	4	-0.86474	0.99961	0.99961	0.999995	1032	0	-0.86474
ATP6V1B2	4	0.00041591	0.0016969	0.049371	35	4	-1.0137	0.99958	0.99958	0.999995	1031	0	-1.0137
HSCB	4	0.00042695	0.001725	0.049371	36	4	-1.0458	0.99957	0.99957	0.999995	1030	0	-1.0458
DYNLRB1	3	0.00046241	0.0014164	0.048387	37	3	-1.1179	0.99954	0.99954	0.999995	1029	0	-1.1179
MDM4	4	0.00048859	0.0019774	0.055107	38	4	-0.91472	0.99951	0.99955	0.999995	1028	0	-0.91472
ALDOA	4	0.00050926	0.0020615	0.055979	39	4	-1.1413	0.99903	0.99919	0.999995	1020	0	-1.1413
RPL13	3	0.00074052	0.0021644	0.057302	40	3	-0.9836	0.99926	0.99928	0.999995	1026	0	-0.9836
AKIRIN2	4	0.00076439	0.0029591	0.074611	41	4	-0.89141	0.99924	0.99933	0.999995	1025	0	-0.89141
SNRPB2	3	0.00086186	0.0024916	0.064356	42	3	-0.94426	0.99914	0.99913	0.999995	1024	0	-0.94426
TOMM22	4	0.00086225	0.0033331	0.082086	43	4	-1.0823	0.99801	0.99811	0.999995	1012	0	-1.0823
MED20	4	0.00094711	0.0035855	0.085699	44	4	-0.96078	0.99905	0.99922	0.999995	1022	0	-0.96078
WDR12	4	0.00095728	0.0036416	0.085699	45	4	-0.881	0.99904	0.9992	0.999995	1021	0	-0.881
CRK	4	0.00099881	0.0037351	0.085988	46	4	-0.90245	0.999	0.99917	0.999995	1019	0	-0.90245
SF3B3	4	0.0011029	0.0041464	0.093427	47	4	-0.9636	0.9989	0.99907	0.999995	1018	0	-0.9636
HUS1	4	0.0011549	0.0043708	0.096432	48	4	-0.76048	0.99885	0.99899	0.999995	1017	0	-0.76048
RBBP7	4	0.0012519	0.00467	0.100929	49	4	-0.75625	0.99875	0.99889	0.999995	1016	0	-0.75625
ZNF407	4	0.0013062	0.004885	0.103465	50	2	-0.76752	0.89396	0.89433	0.999995	851	0	-0.76752
PDS5A	4	0.0013615	0.0051562	0.107067	51	4	-0.83127	0.99864	0.99876	0.999995	1015	0	-0.83127
SNRPB	4	0.0014356	0.0054834	0.109565	52	3	-0.99802	0.22379	0.22331	0.609511	165	0	-0.99802
ABT1	4	0.0015052	0.0057919	0.113586	53	3	-0.94777	0.99072	0.99063	0.999995	987	0	-0.94777
POLR2B	4	0.0015769	0.0060444	0.116382	54	3	-1.0323	0.70754	0.70667	0.999995	688	0	-1.0323
SF3B1	4	0.0016658	0.0063996	0.118899	55	3	-0.99826	0.99527	0.9953	0.999995	1004	0	-0.99826
SBNO1	4	0.0017269	0.0066334	0.121116	56	3	-0.98361	0.91533	0.91529	0.999995	875	0	-0.98361
RIC8A	4	0.0018651	0.0070167	0.125944	57	4	-0.68322	0.99813	0.99822	0.999995	1013	0	-0.68322
CHORDC1	3	0.0019121	0.0053151	0.108244	58	3	-1.1785	0.99742	0.99733	0.999995	1010	0	-1.1785
SEPHS2	4	0.0019521	0.0072411	0.127333	59	3	-1.0148	0.68724	0.68652	0.999995	667	0	-1.0148
TAMM41	4	0.0019689	0.0073346	0.127333	60	3	-1.02	0.60336	0.60279	0.999995	591	0	-1.02
CLNS1A	3	0.0022398	0.0063249	0.118899	61	3	-0.92408	0.99776	0.99771	0.999995	1011	0	-0.92408
NKAP	4	0.0023245	0.0085033	0.140702	62	3	-0.90343	0.90421	0.90422	0.999995	858	0	-0.90343
SF3A1	4	0.0025766	0.0094195	0.153465	63	3	-1.0469	0.90502	0.90501	0.999995	861	0	-1.0469
RBM22	4	0.0028052	0.010139	0.162691	64	3	-0.87249	0.99224	0.99214	0.999995	992	0	-0.87249
RPL17	3	0.0028695	0.0078208	0.133584	65	3	-0.81651	0.99713	0.99696	0.999995	1009	0	-0.81651
DHX9	3	0.003014	0.0082695	0.139007	66	3	-0.74512	0.99699	0.99684	0.999995	1008	0	-0.74512
ATP5F1D	4	0.0031707	0.011411	0.180361	67	3	-0.88796	0.71785	0.717	0.999995	696	0	-0.88796
COPZ1	4	0.0032816	0.011729	0.182659	68	1	-0.37945	0.67165	0.67073	0.999995	654	0	-0.37945
EPC2	4	0.003342	0.011953	0.183455	69	4	-0.77515	0.99666	0.99679	0.999995	1007	0	-0.77515
LONP1	4	0.0034862	0.012411	0.187765	70	3	-0.96662	0.99496	0.99506	0.999995	1001	0	-0.96662
RPS5	4	0.0035598	0.012692	0.189304	71	3	-0.90271	0.73071	0.73042	0.999995	711	0	-0.90271
ILF3	4	0.0038279	0.013543	0.192409	72	3	-1.0011	0.84198	0.84387	0.999995	797	0	-1.0011
DDX5	4	0.0038515	0.013608	0.192409	73	4	-0.75379	0.99615	0.99611	0.999995	1006	0	-0.75379
RPL5	4	0.004023	0.014169	0.197434	74	3	-0.93944	0.71566	0.71506	0.999995	693	0	-0.93944
XAB2	4	0.004466	0.01516	0.208499	75	3	-0.94506	0.95609	0.9567	0.999995	933	0	-0.94506
EIF4A3	4	0.0046398	0.015627	0.212173	76	3	-0.99421	0.72718	0.7269	0.999995	705	0	-0.99421
RPS8	3	0.004977	0.013627	0.192409	77	3	-0.77771	0.99502	0.99492	0.999995	1002	0	-0.77771
NSG2	4	0.0051531	0.016815	0.225404	78	1	-0.2504	0.77197	0.77281	0.999995	744	0	-0.2504
MRPL38	4	0.0056079	0.017927	0.233031	79	3	-0.85356	0.94964	0.94989	0.999995	920	0	-0.85356
PDS5B	4	0.0056744	0.018227	0.233031	80	3	-0.83075	0.9952	0.99526	0.999995	1003	0	-0.83075
EIF3B	4	0.0059802	0.018853	0.233584	81	3	-0.87772	0.97487	0.97499	0.999995	954	0	-0.87772
SOD1	4	0.0060879	0.019096	0.233584	82	2	-0.67173	0.81234	0.8146	0.999995	775	0	-0.67173
SF3B5	4	0.0061537	0.01919	0.233584	83	2	-0.8341	0.94004	0.93986	0.999995	908	0	-0.8341
HNRNPH1	4	0.006513	0.020031	0.241055	84	3	-0.82658	0.22379	0.22331	0.609511	378	0	-0.82658
RPS3	3	0.006689	0.017946	0.233031	85	2	-1.117	0.76284	0.76368	0.999995	736	0	-1.117
RPL10A	4	0.0068622	0.020854	0.242943	86	2	-0.75384	0.61128	0.61043	0.999995	598	0	-0.75384
SEPHS1	3	0.0068822	0.018573	0.233584	87	3	-0.70738	0.99312	0.9931	0.999995	995	0	-0.70738
SNRPD3	4	0.0068845	0.020929	0.242943	88	3	-0.91116	0.64995	0.64928	0.999995	631	0	-0.91116
RPL18A	2	0.007	0.013356	0.192409	89	2	-1.0278	0.993	0.9935	0.999995	994	0	-1.0278
SF3B2	4	0.007022	0.021246	0.242943	90	1	-0.38428	0.22379	0.22331	0.609511	169	0	-0.38428
TIMM10	4	0.0070753	0.021359	0.242943	91	3	-0.89834	0.84456	0.84658	0.999995	801	0	-0.89834
EIF3J	4	0.0071373	0.021564	0.242943	92	3	-0.86334	0.72433	0.72392	0.999995	702	0	-0.86334
POLR2A	4	0.0073086	0.022032	0.245597	93	3	-0.84302	0.97445	0.97459	0.999995	953	0	-0.84302
RPS11	3	0.007675	0.020685	0.242943	94	3	-0.85007	0.99232	0.99238	0.999995	993	0	-0.85007
RFC2	4	0.0082911	0.02436	0.265949	95	3	-0.88068	0.99433	0.99433	0.999995	998	0	-0.88068
CTR9	4	0.0085896	0.024977	0.269903	96	3	-0.81033	0.98527	0.98559	0.999995	973	0	-0.81033
TUBB	3	0.0089739	0.023986	0.264594	97	2	-1.086	0.87198	0.87209	0.999995	831	0	-1.086
RPS23	2	0.0095545	0.018264	0.233031	98	2	-1.0376	0.99045	0.99095	0.999995	985	0	-1.0376
SMC1A	4	0.0095861	0.027267	0.289752	99	3	-0.73635	0.78291	0.78403	0.999995	755	0	-0.73635
CDIPT	4	0.0096281	0.027361	0.289752	100	2	-0.76738	0.98885	0.98888	0.999995	981	0	-0.76738
SFPQ	4	0.010752	0.03011	0.315704	101	3	-0.70016	0.9914	0.99134	0.999995	989	0	-0.70016
TUFM	3	0.01243	0.03255	0.337944	102	2	-1.0311	0.84406	0.84463	0.999995	800	0	-1.0311
CDS2	4	0.013396	0.036215	0.372345	103	3	-0.82889	0.55739	0.55721	0.999995	548	0	-0.82889
PTTG1	3	0.013981	0.036626	0.372953	104	3	-0.5458	0.98602	0.986	0.999995	974	0	-0.5458
MAT2A	4	0.014102	0.037673	0.379962	105	3	-0.64191	0.22379	0.22331	0.609511	324	0	-0.64191
