id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	5.0395e-09	4.6703e-06	0.000825	1	7	-1.9432	1.0	1.0	0.999995	1060	0	-1.9432
RRM1	8	4.2629e-08	4.6703e-06	0.000825	2	7	-2.7699	1.0	1.0	0.999995	1055	0	-2.7699
COPA	4	5.3975e-07	4.6703e-06	0.000825	3	4	-2.8876	1.0	1.0	0.999995	1059	0	-2.8876
PRPF8	4	1.4917e-06	4.6703e-06	0.000825	4	4	-2.4829	1.0	1.0	0.999995	1058	0	-2.4829
CCND1	4	1.6135e-06	4.6703e-06	0.000825	5	4	-2.7517	1.0	1.0	0.999995	1057	0	-2.7517
ATP6V1B2	4	2.2827e-06	1.4011e-05	0.001856	6	4	-2.9882	1.0	1.0	0.999995	1056	0	-2.9882
BUB3	4	2.7834e-06	1.4011e-05	0.001856	7	4	-3.1745	0.99999	1.0	0.999995	1054	0	-3.1745
NAE1	8	2.8983e-06	4.6703e-06	0.000825	8	7	-0.75331	0.92217	0.97492	0.999995	882	1	-0.75331
SF3B3	4	6.8161e-06	2.3351e-05	0.002475	9	4	-2.3005	0.99999	1.0	0.999995	1053	0	-2.3005
POLR2L	4	7.7195e-06	2.3351e-05	0.002475	10	4	-2.981	0.99999	1.0	0.999995	1052	0	-2.981
RRM2	4	9.6419e-06	4.2033e-05	0.00405	11	2	-1.6902	0.36122	0.59095	0.999995	591	2	-1.6902
EAF1	4	2.7005e-05	7.9395e-05	0.007013	12	4	-1.7436	0.99997	0.99998	0.999995	1051	0	-1.7436
KIF11	4	3.8966e-05	0.00010742	0.008759	13	4	-1.9094	0.99996	0.99996	0.999995	1050	0	-1.9094
TSG101	4	5.165e-05	0.00013544	0.010255	14	4	-1.2697	0.99995	0.99995	0.999995	1049	0	-1.2697
INTS6	3	7.9629e-05	0.00022884	0.016172	15	3	-2.3968	0.99992	0.99991	0.999995	1048	0	-2.3968
