id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RRM1	8	1.705e-09	4.6703e-06	0.000825	1	8	-6.2658	1.0	1.0	0.999995	1060	0	-6.2658
MYC	8	2.023e-09	4.6703e-06	0.000825	2	8	-6.5969	1.0	1.0	0.999995	1059	0	-6.5969
RPL3	7	3.158e-07	4.6703e-06	0.000825	3	7	-6.7292	0.99825	0.99826	0.999995	1014	0	-6.7292
PRPF8	4	4.867e-07	4.6703e-06	0.000825	4	4	-6.5829	1.0	1.0	0.999995	1058	0	-6.5829
TUBB4B	8	8.9516e-07	4.6703e-06	0.000825	5	7	-5.5527	0.98509	0.98526	0.999995	973	0	-5.5527
RRM2	4	1.994e-06	4.6703e-06	0.000825	6	2	-4.8281	0.29553	0.29429	0.999995	269	0	-4.8281
EAF1	4	4.8563e-06	1.4011e-05	0.002122	7	4	-6.1192	1.0	1.0	0.999995	1057	0	-6.1192
TRRAP	4	5.9945e-06	2.3351e-05	0.00275	8	4	-6.0912	0.99999	1.0	0.999995	1056	0	-6.0912
CKAP5	8	6.1318e-06	2.3351e-05	0.00275	9	7	-5.8151	0.99606	0.99618	0.999995	1007	0	-5.8151
TOMM40	7	6.8245e-06	7.0054e-05	0.00526	10	7	-4.8386	0.99999	1.0	0.999995	1055	0	-4.8386
TOP2A	4	7.9933e-06	3.2692e-05	0.003465	11	4	-6.2221	0.99999	1.0	0.999995	1054	0	-6.2221
COPA	4	1.8292e-05	7.0054e-05	0.00526	12	4	-5.9856	0.99998	0.99999	0.999995	1053	0	-5.9856
RPP21	4	2.2549e-05	7.0054e-05	0.00526	13	4	-6.4827	0.99998	0.99998	0.999995	1052	0	-6.4827
POLR2L	4	2.4026e-05	7.0054e-05	0.00526	14	4	-5.8442	0.99998	0.99998	0.999995	1051	0	-5.8442
KIF11	4	2.9878e-05	7.9395e-05	0.00526	15	4	-5.9527	0.99997	0.99997	0.999995	1050	0	-5.9527
BUB3	4	3.2575e-05	7.9395e-05	0.00526	16	4	-6.6424	0.99997	0.99997	0.999995	1049	0	-6.6424
RPS19	4	3.7619e-05	0.00010742	0.006698	17	4	-5.7255	0.99996	0.99996	0.999995	1048	0	-5.7255
VMP1	4	5.7506e-05	0.00015412	0.009076	18	4	-5.4504	0.99994	0.99995	0.999995	1047	0	-5.4504
ATP6V1C1	4	0.00015733	0.00063983	0.033911	19	4	-5.4076	0.99984	0.99986	0.999995	1046	0	-5.4076
RPL11	3	0.00015829	0.00048104	0.026837	20	3	-5.9141	0.99984	0.99983	0.999995	1045	0	-5.9141
RPL36	4	0.00016258	0.00068653	0.034653	21	4	-5.0584	0.99984	0.99986	0.999995	1044	0	-5.0584
