id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	1.2871e-09	4.6703e-06	0.000825	1	8	-1.2388	1.0	1.0	0.999995	1060	0	-1.2388
RRM1	8	5.0395e-09	4.6703e-06	0.000825	2	8	-1.1905	1.0	1.0	0.999995	1059	0	-1.1905
PRPF8	4	1.8169e-07	4.6703e-06	0.000825	3	4	-1.2542	1.0	1.0	0.999995	1058	0	-1.2542
RPL3	7	2.6071e-07	4.6703e-06	0.000825	4	4	-1.3043	0.99902	0.99897	0.999995	1019	0	-1.3043
TUBB4B	8	7.7779e-07	4.6703e-06	0.000825	5	7	-0.96596	0.96515	0.96502	0.999995	932	0	-0.96596
RRM2	4	1.994e-06	4.6703e-06	0.000825	6	2	-0.81684	0.56651	0.56623	0.999995	539	0	-0.81684
TOP2A	4	5.9945e-06	2.3351e-05	0.003536	7	4	-1.1436	0.99999	1.0	0.999995	1057	0	-1.1436
BUB3	4	7.9933e-06	3.2692e-05	0.004332	8	4	-1.2629	0.99999	1.0	0.999995	1056	0	-1.2629
CKAP5	8	1.062e-05	4.2033e-05	0.00495	9	7	-1.041	0.99982	0.99979	0.999995	1044	0	-1.041
KIF11	4	1.407e-05	6.0714e-05	0.005363	10	4	-1.0895	0.99999	0.99999	0.999995	1055	0	-1.0895
EAF1	4	1.4283e-05	6.0714e-05	0.005363	11	4	-1.1346	0.99999	0.99999	0.999995	1054	0	-1.1346
TRRAP	4	1.4717e-05	6.0714e-05	0.005363	12	4	-1.1395	0.99999	0.99999	0.999995	1053	0	-1.1395
POLR2L	4	3.0631e-05	7.9395e-05	0.006474	13	4	-1.0745	0.99997	0.99997	0.999995	1051	0	-1.0745
RPP21	4	3.5825e-05	9.8076e-05	0.007426	14	4	-1.2408	0.99992	0.99991	0.999995	1048	0	-1.2408
COPA	4	4.1769e-05	0.00011676	0.008251	15	4	-1.1049	0.99996	0.99996	0.999995	1050	0	-1.1049
VMP1	4	5.5107e-05	0.00014478	0.009592	16	4	-0.96039	0.99994	0.99995	0.999995	1049	0	-0.96039
RPS19	4	0.00010759	0.00040631	0.023927	17	4	-1.0365	0.99989	0.99989	0.999995	1047	0	-1.0365
RPL11	3	0.00013889	0.00040631	0.023927	18	3	-1.0953	0.99986	0.99984	0.999995	1046	0	-1.0953
TOMM40	7	0.00015927	0.00092939	0.039414	19	6	-0.78539	0.99998	1.0	0.999995	1052	0	-0.78539
RPL8	4	0.00017966	0.00079862	0.039414	20	4	-1.1375	0.99944	0.99948	0.999995	1027	0	-1.1375
RPL36	4	0.00018344	0.00084532	0.039414	21	4	-0.87294	0.99982	0.99984	0.999995	1045	0	-0.87294
SIN3A	4	0.00021594	0.0009107	0.039414	22	4	-0.97919	0.99978	0.9998	0.999995	1043	0	-0.97919
INTS6	3	0.000217	0.00069587	0.038822	23	3	-1.137	0.99978	0.9998	0.999995	1042	0	-1.137
NAA10	4	0.00022239	0.00093873	0.039414	24	4	-1.0957	0.99939	0.99944	0.999995	1025	0	-1.0957
ATP6V1C1	4	0.00022259	0.00093873	0.039414	25	4	-0.90935	0.99978	0.99979	0.999995	1041	0	-0.90935
GAPDH	4	0.00022939	0.00096675	0.039414	26	4	-0.99227	0.99977	0.99979	0.999995	1040	0	-0.99227
CDK7	4	0.00024167	0.0010135	0.039427	27	4	-0.95885	0.99976	0.99977	0.999995	1039	0	-0.95885
CCNL1	4	0.0002563	0.0011255	0.04114	28	4	-1.0695	0.99974	0.99976	0.999995	1038	0	-1.0695
NAA15	4	0.00031278	0.0013123	0.04637	29	4	-0.86474	0.99969	0.99972	0.999995	1037	0	-0.86474
RPL13	3	0.00034657	0.0010415	0.039427	30	3	-0.9836	0.99965	0.99967	0.999995	1036	0	-0.9836
ATP6V1B2	4	0.00040377	0.0016766	0.052932	31	4	-1.0137	0.9996	0.99961	0.999995	1035	0	-1.0137
MDM4	4	0.00042795	0.0017327	0.052932	32	4	-0.91472	0.99957	0.99959	0.999995	1034	0	-0.91472
HSCB	4	0.00043346	0.00177	0.052932	33	4	-1.0458	0.99957	0.99958	0.999995	1033	0	-1.0458
CCND1	4	0.00044466	0.0018167	0.052932	34	4	-0.80637	0.99956	0.99958	0.999995	1032	0	-0.80637
ATP5F1B	4	0.00046186	0.0018728	0.052932	35	4	-0.87606	0.99954	0.99956	0.999995	1031	0	-0.87606
TOMM22	4	0.00047308	0.0019288	0.052932	36	3	-1.0823	0.99621	0.99632	0.999995	1005	0	-1.0823
MTG2	4	0.00047656	0.0019475	0.052932	37	4	-0.86877	0.99952	0.99956	0.999995	1030	0	-0.86877
NAE1	8	0.00048432	0.0025079	0.063296	38	6	-0.81774	0.69338	0.69367	0.999995	656	0	-0.81774
PPP4C	4	0.000526	0.0021437	0.056387	39	4	-1.0065	0.99947	0.9995	0.999995	1029	0	-1.0065
ALDOA	4	0.00053244	0.002181	0.056387	40	4	-1.1413	0.99947	0.99949	0.999995	1028	0	-1.1413
DYNLRB1	3	0.00057991	0.0016953	0.052932	41	3	-1.1179	0.99942	0.99944	0.999995	1026	0	-1.1179
SNRPB2	3	0.00066036	0.0019288	0.052932	42	3	-0.94426	0.99934	0.99939	0.999995	1024	0	-0.94426
POLR2B	4	0.00074711	0.003003	0.074027	43	3	-1.0323	0.84237	0.84294	0.999995	797	0	-1.0323
SF3B3	4	0.00078018	0.0031057	0.07482	44	4	-0.9636	0.99922	0.99932	0.999995	1023	0	-0.9636
CRK	4	0.00081968	0.0032739	0.077118	45	4	-0.90245	0.99918	0.99929	0.999995	1022	0	-0.90245
ZNF407	4	0.00089889	0.0036662	0.083737	46	2	-0.73213	0.67005	0.66956	0.999995	632	0	-0.73213
AKIRIN2	4	0.0009128	0.0037129	0.083737	47	4	-0.89141	0.99909	0.99925	0.999995	1021	0	-0.89141
PDS5A	4	0.00093727	0.0038063	0.084055	48	4	-0.83127	0.99906	0.99924	0.999995	1020	0	-0.83127
RBBP7	4	0.00097744	0.003937	0.085169	49	4	-0.75625	0.99902	0.9992	0.999995	1018	0	-0.75625
SBNO1	4	0.0013006	0.0049271	0.102407	50	3	-0.98361	0.91059	0.90922	0.999995	859	0	-0.98361
TAMM41	4	0.0013517	0.0050673	0.103294	51	3	-1.02	0.38398	0.38292	0.999995	371	0	-1.02
ABT1	4	0.0017314	0.0061041	0.117642	52	3	-0.94777	0.99027	0.9908	0.999995	984	0	-0.94777
CLNS1A	3	0.0017611	0.0049178	0.102407	53	3	-0.92408	0.99824	0.99812	0.999995	1014	0	-0.92408
CHORDC1	3	0.0019855	0.0055436	0.109003	54	3	-1.1785	0.99766	0.9976	0.999995	1011	0	-1.1785
RPL17	3	0.0019926	0.005553	0.109003	55	3	-0.81651	0.99801	0.9979	0.999995	1012	0	-0.81651
MED20	4	0.0020875	0.00687	0.130039	56	3	-0.96078	0.99886	0.99901	0.999995	1017	0	-0.96078
SF3B1	4	0.0021394	0.0070475	0.131058	57	3	-0.99826	0.99429	0.99458	0.999995	995	0	-0.99826
EIF4A3	4	0.0023557	0.0076079	0.13853	58	3	-0.99421	0.68505	0.68441	0.999995	646	0	-0.99421
SNRPB	4	0.0024119	0.0077106	0.13853	59	3	-0.99802	0.03685	0.037283	0.999995	24	1	-0.99802
SEPHS2	4	0.0028718	0.0088128	0.153628	60	3	-1.0148	0.8594	0.8597	0.999995	819	0	-1.0148
ATP5F1D	4	0.0028857	0.0088408	0.153628	61	2	-0.88796	0.8781	0.87851	0.999995	839	0	-0.88796
SF3A1	4	0.0030651	0.0092798	0.153697	62	3	-1.0469	0.96466	0.96448	0.999995	930	0	-1.0469
COPZ1	4	0.0032256	0.0097469	0.158949	63	1	-0.37945	0.84283	0.84338	0.999995	798	0	-0.37945
RPS11	3	0.0033478	0.0091678	0.153697	64	3	-0.85007	0.99665	0.9966	0.999995	1009	0	-0.85007
DHX9	3	0.0033633	0.0091771	0.153697	65	3	-0.74512	0.99664	0.99658	0.999995	1007	0	-0.74512
XAB2	4	0.0034801	0.010382	0.161838	66	3	-0.94506	0.97909	0.97938	0.999995	959	0	-0.94506
RPL5	4	0.0035768	0.010634	0.163366	67	3	-0.93944	0.85813	0.85849	0.999995	818	0	-0.93944
LONP1	4	0.0037	0.010905	0.165134	68	3	-0.96662	0.99537	0.99558	0.999995	1001	0	-0.96662
NKAP	4	0.0041394	0.011942	0.17381	69	3	-0.90343	0.95383	0.95368	0.999995	919	0	-0.90343
NSG2	4	0.0041458	0.01197	0.17381	70	1	-0.12031	0.73047	0.72971	0.999995	690	0	-0.12031
RPS3	3	0.0041602	0.011466	0.171176	71	2	-1.117	0.86524	0.86527	0.999995	829	0	-1.117
ILF3	4	0.0042203	0.012166	0.174271	72	3	-1.0011	0.92658	0.92585	0.999995	884	0	-1.0011
RPL10A	4	0.0043936	0.012605	0.175808	73	2	-0.75384	0.73697	0.73635	0.999995	697	0	-0.75384
RPS8	3	0.0046296	0.012568	0.175808	74	3	-0.77771	0.99537	0.99517	0.999995	1000	0	-0.77771
RPS5	4	0.0046688	0.01338	0.184197	75	3	-0.90271	0.58159	0.58115	0.999995	555	0	-0.90271
SF3B2	4	0.0050653	0.014417	0.191114	76	1	-0.34484	0.33307	0.33255	0.999995	319	0	-0.34484
HNRNPH1	4	0.0050856	0.014464	0.191114	77	3	-0.82658	0.04668	0.04709	0.999995	35	1	-0.82658
EIF3B	4	0.0051163	0.014567	0.191114	78	3	-0.87772	0.98549	0.98586	0.999995	976	0	-0.87772
EIF3J	4	0.0051435	0.014604	0.191114	79	2	-0.86334	0.81514	0.81598	0.999995	766	0	-0.86334
RPL18A	2	0.0051966	0.010317	0.161838	80	2	-1.0278	0.9948	0.99461	0.999995	998	0	-1.0278
RPS23	2	0.0052299	0.010373	0.161838	81	2	-1.0376	0.99477	0.99458	0.999995	996	0	-1.0376
MRPL38	4	0.0054294	0.015258	0.197235	82	3	-0.85356	0.96951	0.96971	0.999995	939	0	-0.85356
PDS5B	4	0.0057215	0.016042	0.20244	83	3	-0.83075	0.99562	0.99575	0.999995	1003	0	-0.83075
TUBB	3	0.0057406	0.015744	0.201062	84	2	-1.086	0.9156	0.91537	0.999995	870	0	-1.086
POLR2A	4	0.0060577	0.016948	0.211357	85	3	-0.84302	0.98518	0.98552	0.999995	975	0	-0.84302
SF3B5	4	0.0066352	0.018322	0.225823	86	2	-0.8341	0.97064	0.97082	0.999995	941	0	-0.8341
SNRPD3	4	0.0067309	0.018602	0.226642	87	3	-0.91116	0.60737	0.60672	0.999995	579	0	-0.91116
TIMM10	4	0.0072565	0.019928	0.240043	88	3	-0.89834	0.91474	0.91367	0.999995	868	0	-0.89834
RFC2	4	0.0078077	0.021189	0.252364	89	3	-0.88068	0.99624	0.99632	0.999995	1006	0	-0.88068
SMC1A	4	0.0088134	0.023655	0.275541	90	3	-0.73635	0.83981	0.84037	0.999995	795	0	-0.73635
CPSF3	4	0.0089887	0.024197	0.276323	91	3	-0.84019	0.83628	0.83665	0.999995	794	0	-0.84019
