id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	3.1145e-11	4.6747e-06	0.001238	1	8	-1.651	1.0	1.0	0.999995	1059	0	-1.651
RRM1	8	1.6124e-07	4.6747e-06	0.001238	2	8	-1.4612	1.0	1.0	0.999995	1058	0	-1.4612
RRM2	4	7.432e-07	4.6747e-06	0.001238	3	2	-1.2527	0.81127	0.81341	0.999995	790	0	-1.2527
RPP21	4	7.5254e-07	4.6747e-06	0.001238	4	4	-1.6354	1.0	1.0	0.999995	1057	0	-1.6354
MTG2	4	9.071e-07	1.4024e-05	0.00297	5	4	-0.99445	1.0	1.0	0.999995	1056	0	-0.99445
PRPF8	4	2.6243e-06	2.3373e-05	0.004125	6	4	-1.178	1.0	1.0	0.999995	1055	0	-1.178
BUB3	4	5.8483e-06	3.2723e-05	0.004332	7	4	-1.6662	0.99999	1.0	0.999995	1050	0	-1.6662
ALDOA	4	6.2164e-06	3.2723e-05	0.004332	8	3	-1.5514	0.9874	0.98748	0.999995	972	0	-1.5514
CCND1	4	8.7128e-06	4.2072e-05	0.00495	9	4	-1.0005	0.99999	1.0	0.999995	1054	0	-1.0005
PDCD6IP	4	1.1019e-05	7.012e-05	0.006719	10	4	-1.0768	0.99999	1.0	0.999995	1053	0	-1.0768
POLR2L	4	1.2528e-05	7.012e-05	0.006719	11	4	-1.6758	0.99999	1.0	0.999995	1052	0	-1.6758
UQCRC1	4	1.2928e-05	7.947e-05	0.006719	12	4	-0.81694	0.99999	1.0	0.999995	1051	0	-0.81694
MRPL38	4	2.6772e-05	8.8819e-05	0.006719	13	4	-0.72501	0.99997	1.0	0.999995	1049	0	-0.72501
COPA	4	2.8197e-05	8.8819e-05	0.006719	14	4	-1.0843	0.99997	1.0	0.999995	1048	0	-1.0843
NAE1	8	3.1933e-05	0.00020101	0.014191	15	6	-0.38011	0.97089	0.97077	0.999995	940	0	-0.38011
NAA10	4	6.2922e-05	0.00021971	0.014542	16	4	-0.79611	0.99994	0.99996	0.999995	1047	0	-0.79611
INTS6	3	8.7962e-05	0.00023841	0.014851	17	3	-1.6886	0.99991	0.99989	0.999995	1046	0	-1.6886
SF3B3	4	9.1288e-05	0.0004254	0.022395	18	4	-0.92591	0.99991	0.99991	0.999995	1045	0	-0.92591
KIF11	4	9.3054e-05	0.0004254	0.022395	19	4	-0.79572	0.99991	0.99991	0.999995	1044	0	-0.79572
TIMM10	4	9.6663e-05	0.0004441	0.022395	20	4	-0.78192	0.9999	0.99991	0.999995	1043	0	-0.78192
MRPL41	4	0.00010517	0.00048149	0.023177	21	4	-0.96499	0.99989	0.99989	0.999995	1042	0	-0.96499
ATP5F1B	4	0.00012945	0.00060303	0.027021	22	4	-0.57215	0.99987	0.99988	0.999995	1041	0	-0.57215
CHORDC1	3	0.000133	0.0004067	0.022395	23	3	-1.5862	0.99987	0.99984	0.999995	1040	0	-1.5862
ATP6V1B2	4	0.00013524	0.00061238	0.027021	24	4	-0.86529	0.99986	0.99988	0.999995	1039	0	-0.86529
SF3B1	4	0.00014284	0.00065913	0.027921	25	3	-0.84221	0.99846	0.99852	0.999995	1015	0	-0.84221
RPL36	4	0.00015508	0.00072458	0.029513	26	4	-1.051	0.99984	0.99987	0.999995	1038	0	-1.051
BAP1	4	0.00016578	0.00079937	0.030587	27	4	-0.37001	0.99983	0.99986	0.999995	1037	0	-0.37001
NDUFB4	4	0.00016822	0.00080872	0.030587	28	4	-0.82692	0.99962	0.99961	0.999995	1029	0	-0.82692
CLTC	4	0.00019652	0.00092091	0.033629	29	4	-0.69276	0.9998	0.9998	0.999995	1036	0	-0.69276
NKAP	4	0.00024575	0.0010612	0.03625	30	4	-0.60922	0.99975	0.99974	0.999995	1035	0	-0.60922
ATP6V1C1	4	0.0002532	0.0011266	0.037283	31	4	-0.58671	0.99975	0.99973	0.999995	1034	0	-0.58671
E2F3	3	0.00031363	0.00097701	0.034488	32	3	-0.87999	0.99969	0.99972	0.999995	1033	0	-0.87999
ZNF407	4	0.00035166	0.0015286	0.0471	33	4	-0.82189	0.99965	0.99963	0.999995	1032	0	-0.82189
ATP5F1A	4	0.00035894	0.0015473	0.0471	34	4	-0.56053	0.99964	0.99962	0.999995	1031	0	-0.56053
CCND3	4	0.0003614	0.0015567	0.0471	35	4	-0.3757	0.99964	0.99962	0.999995	1030	0	-0.3757
PPP4C	4	0.0004024	0.0016782	0.048836	36	4	-0.87842	0.9996	0.99959	0.999995	1028	0	-0.87842
RPS19	4	0.00041865	0.0017063	0.048836	37	4	-0.94707	0.99958	0.99958	0.999995	1027	0	-0.94707
PAF1	4	0.00065547	0.0025197	0.066429	38	4	-0.68405	0.99933	0.99941	0.999995	1025	0	-0.68405
CCNL1	4	0.00067378	0.0026692	0.066429	39	4	-0.58855	0.99933	0.9994	0.999995	1024	0	-0.58855
AP2A1	4	0.00067771	0.0026973	0.066429	40	4	-0.50534	0.99932	0.9994	0.999995	1023	0	-0.50534
RNF113A	4	0.00068036	0.0026973	0.066429	41	3	-0.92623	0.76285	0.76349	0.999995	741	0	-0.92623
MED20	4	0.00068166	0.0026973	0.066429	42	4	-0.56498	0.99932	0.9994	0.999995	1022	0	-0.56498
AKIRIN2	4	0.0007139	0.0027908	0.067169	43	4	-0.4847	0.99929	0.99939	0.999995	1021	0	-0.4847
DYNLRB1	3	0.00073478	0.0021363	0.059536	44	3	-0.84397	0.99927	0.9993	0.999995	1020	0	-0.84397
SLC11A2	4	0.0010398	0.0038099	0.08771	45	3	-0.74606	0.99395	0.99389	0.999995	993	0	-0.74606
HSCB	4	0.0010962	0.0039782	0.089636	46	3	-0.94158	0.99776	0.99781	0.999995	1008	0	-0.94158
LONP1	4	0.0011546	0.0041838	0.092306	47	3	-0.72794	0.91852	0.9184	0.999995	882	0	-0.72794
TUFM	3	0.0011917	0.0034452	0.081078	48	2	-1.1973	0.94651	0.94608	0.999995	914	0	-1.1973
SNRPD3	4	0.001226	0.0043708	0.09297	49	3	-1.1502	0.59676	0.59657	0.999995	583	0	-1.1502
TOMM22	4	0.0012397	0.0043895	0.09297	50	3	-0.57102	0.99827	0.99842	0.999995	1012	0	-0.57102
CDIPT	4	0.0013889	0.0048757	0.099486	51	3	-0.78056	0.98049	0.98053	0.999995	951	0	-0.78056
SMARCA4	4	0.0013949	0.004885	0.099486	52	3	-0.73245	0.49133	0.49038	0.999995	475	0	-0.73245
SF3A1	4	0.0014494	0.0050066	0.100037	53	3	-0.89769	0.8602	0.8613	0.999995	833	0	-0.89769
RPL19	4	0.0016979	0.0057639	0.113036	54	2	-0.93385	0.84175	0.84361	0.999995	818	0	-0.93385
SBNO1	4	0.0019023	0.0061659	0.118722	55	3	-0.99454	0.53771	0.5368	0.999995	521	0	-0.99454
SPAG9	4	0.0020542	0.0064651	0.12226	56	3	-0.68924	0.98672	0.98686	0.999995	970	0	-0.68924
ABT1	4	0.0022137	0.0069326	0.1288	57	3	-0.79471	0.46599	0.46551	0.999995	450	0	-0.79471
HUS1	4	0.0025169	0.0078021	0.141047	58	3	-0.76507	0.98712	0.98721	0.999995	971	0	-0.76507
TNPO1	3	0.0028838	0.0078582	0.141047	59	3	-0.3954	0.99712	0.99695	0.999995	1006	0	-0.3954
APH1A	4	0.0029322	0.0086996	0.151031	60	3	-0.64514	0.10755	0.1081	0.999995	99	0	-0.64514
MED18	8	0.0029438	0.012234	0.190521	61	5	-0.47379	0.77988	0.77949	0.999995	760	0	-0.47379
SNRPB	4	0.002998	0.0089146	0.152268	62	3	-0.53858	0.82024	0.82233	0.999995	798	0	-0.53858
CLNS1A	3	0.0031181	0.0085407	0.150743	63	3	-0.64397	0.99688	0.99677	0.999995	1005	0	-0.64397
SF3B5	4	0.0033616	0.0099431	0.167138	64	3	-0.95861	0.9949	0.995	0.999995	996	0	-0.95861
RPL3	7	0.0035279	0.013412	0.197263	65	4	-0.50752	0.28513	0.28309	0.999995	281	0	-0.50752
RPL10A	4	0.0038279	0.011093	0.180731	66	3	-1.0359	0.929	0.929	0.999995	892	0	-1.0359
MED12	4	0.0038969	0.011308	0.181443	67	2	-0.52071	0.95992	0.96047	0.999995	932	0	-0.52071
RPL11	3	0.0039314	0.010719	0.177367	68	3	-0.69662	0.99607	0.99589	0.999995	1003	0	-0.69662
CTR9	4	0.0041038	0.011785	0.186272	69	3	-0.747	0.99571	0.99577	0.999995	1001	0	-0.747
COX6B1	8	0.0041976	0.016871	0.229665	70	4	-0.33456	0.11318	0.11342	0.999995	106	0	-0.33456
FDPS	4	0.0046195	0.013103	0.197263	71	2	-0.69424	0.66879	0.66802	0.999995	644	0	-0.69424
RPS5	4	0.0046949	0.013299	0.197263	72	3	-0.76818	0.61174	0.61084	0.999995	595	0	-0.76818
RPL14	3	0.0048389	0.013234	0.197263	73	2	-1.5384	0.9471	0.94663	0.999995	916	0	-1.5384
MDM4	4	0.0053789	0.015057	0.214323	74	3	-0.6238	0.98754	0.98764	0.999995	974	0	-0.6238
