id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RRM1	8	1.2128e-08	4.6747e-06	0.000825	1	8	-1.3337	1.0	1.0	0.999995	1059	0	-1.3337
MTG2	4	1.4183e-08	4.6747e-06	0.000825	2	4	-1.1514	1.0	1.0	0.999995	1058	0	-1.1514
MYC	8	4.9092e-08	4.6747e-06	0.000825	3	8	-0.7827	1.0	1.0	0.999995	1055	0	-0.7827
NAE1	8	8.7352e-08	4.6747e-06	0.000825	4	7	-0.63252	0.97845	0.97852	0.999995	954	0	-0.63252
PRPF8	4	3.6176e-07	4.6747e-06	0.000825	5	4	-1.2428	1.0	1.0	0.999995	1057	0	-1.2428
BUB3	4	8.0167e-07	4.6747e-06	0.000825	6	4	-1.3461	1.0	1.0	0.999995	1056	0	-1.3461
KIF11	4	8.2699e-06	4.2072e-05	0.006365	7	4	-1.4421	0.99999	1.0	0.999995	1054	0	-1.4421
MED18	8	1.4949e-05	8.8819e-05	0.006719	8	7	-0.79485	0.86531	0.86482	0.999995	842	0	-0.79485
PPP4C	4	1.5027e-05	7.947e-05	0.006719	9	4	-1.1279	0.99877	0.9989	0.999995	1009	0	-1.1279
TOP2A	4	1.5073e-05	7.947e-05	0.006719	10	4	-0.96791	0.99998	1.0	0.999995	1053	0	-0.96791
CKAP5	8	1.672e-05	9.8168e-05	0.006931	11	8	-0.80101	0.99998	1.0	0.999995	1052	0	-0.80101
RRM2	4	1.8545e-05	7.947e-05	0.006719	12	3	-0.87333	0.87542	0.87622	0.999995	849	0	-0.87333
RPS19	4	2.4084e-05	8.8819e-05	0.006719	13	4	-1.1501	0.99998	1.0	0.999995	1051	0	-1.1501
MRPL38	4	3.1217e-05	8.8819e-05	0.006719	14	4	-0.75899	0.99997	1.0	0.999995	1050	0	-0.75899
CDIPT	4	3.183e-05	8.8819e-05	0.006719	15	3	-0.96717	0.5958	0.59561	0.999995	598	0	-0.96717
NAA10	4	4.2908e-05	0.00011687	0.007735	16	4	-0.99374	0.99991	0.99991	0.999995	1043	0	-0.99374
CDK7	4	4.8452e-05	0.00012622	0.007863	17	4	-1.0843	0.99995	0.99998	0.999995	1049	0	-1.0843
TOMM40	7	5.4694e-05	0.0004254	0.01802	18	6	-0.81177	0.35923	0.3588	0.999995	355	0	-0.81177
POLR2L	4	6.2261e-05	0.00021036	0.011634	19	4	-1.5096	0.99994	0.99996	0.999995	1048	0	-1.5096
RPP21	4	6.3017e-05	0.00021971	0.011634	20	4	-1.4166	0.99974	0.99972	0.999995	1033	0	-1.4166
NDUFB4	4	6.4935e-05	0.00021971	0.011634	21	4	-0.86434	0.99994	0.99996	0.999995	1047	0	-0.86434
UQCRC1	4	8.202e-05	0.00034125	0.016427	22	4	-0.64137	0.99992	0.99992	0.999995	1046	0	-0.64137
RIC8A	4	8.9547e-05	0.00041605	0.01802	23	4	-0.77026	0.99991	0.99991	0.999995	1045	0	-0.77026
ISCA2	4	9.2168e-05	0.0004254	0.01802	24	4	-0.94491	0.99991	0.99991	0.999995	1044	0	-0.94491
RPL36	4	0.00010419	0.00047214	0.019231	25	4	-0.80383	0.9999	0.9999	0.999995	1042	0	-0.80383
CHORDC1	3	0.00011716	0.0003319	0.016427	26	3	-1.3974	0.99988	0.99986	0.999995	1041	0	-1.3974
ATP5F1B	4	0.00015508	0.00072458	0.027753	27	4	-0.79984	0.99984	0.99987	0.999995	1040	0	-0.79984
VMP1	4	0.00015903	0.00075262	0.027753	28	4	-0.95547	0.99984	0.99987	0.999995	1039	0	-0.95547
SF3B1	4	0.00016161	0.00078067	0.027753	29	4	-1.0458	0.95933	0.95983	0.999995	936	0	-1.0458
SF3B3	4	0.00016994	0.00081807	0.027753	30	4	-1.0478	0.99983	0.99985	0.999995	1038	0	-1.0478
MRPL41	4	0.00017275	0.00082742	0.027753	31	4	-1.0843	0.99983	0.99985	0.999995	1037	0	-1.0843
SMC1A	4	0.00017993	0.00084612	0.027753	32	4	-0.77827	0.99982	0.99984	0.999995	1036	0	-0.77827
COPA	4	0.00018286	0.00086482	0.027753	33	4	-1.3336	0.99982	0.99983	0.999995	1035	0	-1.3336
COX6B1	8	0.00019197	0.0012201	0.0344	34	7	-0.5782	0.92861	0.92833	0.999995	898	0	-0.5782
BAP1	4	0.00025699	0.0011546	0.0344	35	4	-0.36444	0.99974	0.99972	0.999995	1034	0	-0.36444
KIF4A	4	0.0002647	0.0012107	0.0344	36	4	-0.55812	0.99974	0.99971	0.999995	1032	0	-0.55812
ATP6V1B2	4	0.00027059	0.0012481	0.0344	37	4	-0.84272	0.99973	0.99971	0.999995	1031	0	-0.84272
NMT1	4	0.0002786	0.0012668	0.0344	38	4	-0.48163	0.99972	0.99971	0.999995	1030	0	-0.48163
INTS6	3	0.00028223	0.00089287	0.02781	39	3	-1.3963	0.99972	0.99976	0.999995	1029	0	-1.3963
ELL	4	0.00029727	0.0013323	0.035272	40	4	-0.56981	0.9997	0.99968	0.999995	1028	0	-0.56981
STT3B	4	0.0003191	0.0013977	0.036102	41	4	-0.74249	0.99968	0.99967	0.999995	1027	0	-0.74249
CPSF3	4	0.00034211	0.0014725	0.036496	42	4	-0.97173	0.99966	0.99963	0.999995	1026	0	-0.97173
PAF1	4	0.00034448	0.0014819	0.036496	43	4	-0.51611	0.99966	0.99963	0.999995	1025	0	-0.51611
SF3A1	4	0.00040204	0.0016782	0.039709	44	3	-1.0953	0.66426	0.66333	0.999995	670	0	-1.0953
RPL8	4	0.00041865	0.0017063	0.039709	45	4	-0.77944	0.99958	0.99958	0.999995	1024	0	-0.77944
MED20	4	0.00042695	0.001725	0.039709	46	4	-0.8161	0.99957	0.99957	0.999995	1023	0	-0.8161
ZNF407	4	0.00043256	0.0017624	0.039709	47	4	-1.0563	0.99957	0.99957	0.999995	1022	0	-1.0563
TACC3	4	0.00048395	0.001968	0.04342	48	3	-0.68737	0.38296	0.38195	0.999995	382	0	-0.68737
TRAPPC3	4	0.00051162	0.0020709	0.044757	49	3	-0.8109	0.9191	0.91891	0.999995	892	0	-0.8109
CCND1	4	0.0005704	0.0023046	0.047855	50	4	-0.50365	0.99943	0.99948	0.999995	1021	0	-0.50365
RPL3	7	0.00063932	0.0040436	0.067608	51	6	-0.64708	0.90183	0.90286	0.999995	872	0	-0.64708
NKAP	4	0.00066596	0.0025851	0.052647	52	4	-0.63934	0.99933	0.99942	0.999995	1020	0	-0.63934
PRKDC	8	0.00067424	0.0042399	0.067608	53	7	-0.41885	0.94098	0.94054	0.999995	912	0	-0.41885
RPS5	4	0.00075872	0.0029497	0.058939	54	4	-1.1762	0.97924	0.97928	0.999995	956	0	-1.1762
HMGCS1	3	0.00076971	0.0022579	0.047822	55	3	-1.1203	0.99923	0.99922	0.999995	1019	0	-1.1203
ALDOA	4	0.0008721	0.0033705	0.062564	56	4	-0.9531	0.99244	0.99234	0.999995	976	0	-0.9531
EIF3B	4	0.00087334	0.0033705	0.062564	57	4	-0.9597	0.99913	0.99926	0.999995	1018	0	-0.9597
ATP6V1C1	4	0.00089258	0.0034265	0.062564	58	4	-0.70383	0.99911	0.99924	0.999995	1017	0	-0.70383
TRRAP	4	0.00097788	0.0036696	0.065006	59	4	-0.9911	0.99902	0.99918	0.999995	1016	0	-0.9911
XRCC6	4	0.00098308	0.0036977	0.065006	60	4	-0.77414	0.99902	0.99918	0.999995	1015	0	-0.77414
CLTC	4	0.0010041	0.0037444	0.065006	61	4	-0.77113	0.999	0.99917	0.999995	1014	0	-0.77113
RPL10A	4	0.0010848	0.0041091	0.067608	62	3	-0.91351	0.71894	0.7182	0.999995	721	0	-0.91351
RPL13	3	0.0010899	0.0031554	0.061881	63	3	-0.92695	0.99891	0.99883	0.999995	1013	0	-0.92695
BUB1B	4	0.0011193	0.0042306	0.067608	64	3	-0.93863	0.93378	0.93382	0.999995	904	0	-0.93863
MTHFD1	4	0.0011258	0.0042773	0.067608	65	4	-0.56686	0.99887	0.99903	0.999995	1012	0	-0.56686
TNPO1	3	0.0011276	0.003277	0.062564	66	3	-0.72306	0.99887	0.99877	0.999995	1011	0	-0.72306
AHCYL1	4	0.001131	0.0042773	0.067608	67	4	-0.6978	0.9974	0.99745	0.999995	1001	0	-0.6978
ATP5F1A	4	0.0012027	0.0045485	0.070836	68	4	-0.75737	0.9988	0.99892	0.999995	1010	0	-0.75737
SIN3A	4	0.0012582	0.0047168	0.071358	69	4	-0.69633	0.99874	0.99888	0.999995	1008	0	-0.69633
MAT2A	4	0.0013417	0.0050253	0.074955	70	4	-0.53097	0.99866	0.99878	0.999995	1007	0	-0.53097
CTR9	4	0.0014632	0.0056143	0.082577	71	4	-0.69451	0.99768	0.9977	0.999995	1003	0	-0.69451
SBNO1	4	0.0015624	0.0059789	0.086735	72	3	-0.91007	0.3199	0.31821	0.999995	317	0	-0.91007
LONP1	4	0.0016209	0.0062314	0.089176	73	3	-0.74496	0.21051	0.20992	0.999995	213	0	-0.74496
CCT6A	3	0.0016427	0.0046794	0.071358	74	2	-0.95633	0.81578	0.81564	0.999995	810	0	-0.95633
TIMM10	4	0.0016555	0.0063809	0.090099	75	4	-0.65413	0.99834	0.99846	0.999995	1006	0	-0.65413
PDCD6IP	4	0.0019248	0.0072037	0.099203	76	4	-0.44999	0.99808	0.99817	0.999995	1005	0	-0.44999
ACTL6A	4	0.0019354	0.007213	0.099203	77	3	-1.0454	0.29206	0.29034	0.999995	289	0	-1.0454
VCP	4	0.0020198	0.0075216	0.10212	78	3	-0.92888	0.88553	0.8855	0.999995	856	0	-0.92888
GAPDH	4	0.0021956	0.0080638	0.106745	79	4	-0.92523	0.94414	0.94394	0.999995	918	0	-0.92523
RPL19	4	0.0022977	0.0084659	0.109816	80	2	-0.67834	0.5784	0.57841	0.999995	582	0	-0.67834
ERBB3	8	0.0023138	0.013973	0.149465	81	8	-0.19333	0.99769	0.99764	0.999995	1004	0	-0.19333
SF1	4	0.0024141	0.0089333	0.113981	82	4	-0.61487	0.99759	0.99762	0.999995	1002	0	-0.61487
COX4I1	4	0.0024776	0.009111	0.114863	83	4	-0.68649	0.99279	0.99272	0.999995	977	0	-0.68649
CCND3	4	0.002647	0.0096532	0.117845	84	4	-0.31477	0.99735	0.99741	0.999995	1000	0	-0.31477
ATP7A	4	0.002658	0.0096813	0.117845	85	4	-0.42901	0.99734	0.99738	0.999995	999	0	-0.42901
