gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
ABCA3	-0.260529010969849	-0.221141038696856	-0.227268586124153	-0.263768955314723	-0.225099799909362	-0.248550920550971
ABCB1	-0.113993412200834	-0.0758852289361428	-0.0312289950141184	-0.100711481863137	-0.110514835881652	0.0302025821440658
ABCC3	-0.157734144500058	-0.269068001546256	-0.135352826036558	-0.192277614600605	-0.273493427373573	-0.124364709279442
ABCG2	-0.156978321107123	-0.00833020058137231	-0.0503360217184841	-0.12036429284351	-0.0294348970536946	0.0162569248036199
ABL1	-0.0693923002634506	-0.0659575442208395	-0.0544611870833941	-0.0298354379891462	-0.0429444138269761	-0.0154849204808675
ABL2	-0.237675090405385	-0.21497595759965	-0.187936425839927	-0.244128692499942	-0.265109848728582	-0.133528495068902
ABT1	-0.79249061859853	-0.755884963244722	-0.731382490834934	-0.883835720345821	-0.905101566287749	-0.87343967639006
ABTB2	-0.19349024352466	0.0404719295464268	-0.154460772793272	-0.206880253473366	0.118137167469315	-0.162698728546999
ACACA	-0.34402679673183	-0.285069198100854	-0.300584480560319	-0.403251411488192	-0.276875926039454	-0.315505376978358
ACACB	-0.0377850499110953	-0.0621630739016398	-0.131790266441396	-0.00914401274987912	-0.0669238788981606	-0.141885097158821
ACTL6A	-1.28515271815632	-0.916244104862811	-0.955555636297813	-1.36514357453313	-1.07906178783383	-1.06235037820853
ACTL6B	-0.0886803181430675	-0.0763730414837839	-0.0294566110009795	-0.113675545255572	-0.0825274069428335	-0.0282433528879322
ACTL7A	-0.0625001838909571	-0.0279023528459902	-0.0709254473736048	-0.0910104188012333	-0.0634317445159014	-0.116478844482595
ADAM19	-0.0328559192197029	-0.235151526050239	-0.0986454095638358	-0.0446860644783063	-0.253823773107263	-0.141446349721991
ADAP1	-0.16276919084998	-0.207819204366783	-0.142130279247081	-0.202973857939404	-0.227380440300342	-0.15677741884277
ADAP2	-0.118429315940414	-0.0936617101225509	-0.159274005224256	-0.114619288041911	-0.0764183405208734	-0.13074758411236
ADARB1	-0.0919493297167001	-0.0791036134798522	-0.0650342434318203	-0.0845822110357034	-0.106597473063855	-0.0420877633388665
ADARB2	-0.0881929010600122	0.0298684533358178	-0.102984976173148	-0.122886312265115	0.00941697347949954	-0.0823569223420111
ADGRG7	-0.100796187821924	-0.0115646789036066	-0.0924721679238405	-0.193679897330251	-0.0395759211737466	-0.0985344514428564
ADM	-0.212513959591601	-0.143310382628604	-0.148105468533839	-0.189964370773034	-0.156487358723145	-0.138102857386431
ADSS	-0.268521063185901	-0.251579915557276	-0.282831745376408	-0.308153642932845	-0.33099999690644	-0.307250886943302
ADSSL1	-0.181518722561902	-0.170741737651469	-0.158262982243843	-0.213960930433053	-0.129140015725567	-0.158814999750829
AFG3L2	-0.857428575677954	-0.69403545314439	-1.02801735565216	-0.889464209902372	-0.601926674433472	-1.02774624696275
AHCYL1	-0.670434763105508	-0.590765605874254	-0.548700670258182	-0.722357879438962	-0.80420013307286	-0.672861494885315
AHCYL2	-0.186709454556324	-0.0198414453299905	-0.178514799006474	-0.25746962464766	-0.000798851920396305	-0.199801877160671
AIPL1	-0.0834611398079614	0.0349520547644024	-0.0148264500334693	-0.0792077908722468	0.0210368325148802	0.00838932495906995
AKAP11	-0.105376088841263	-0.130861290721302	-0.152632272516864	-0.136993814007598	-0.16129196277017	-0.172749064455312
AKIRIN1	-0.208827847260512	-0.225770449805653	-0.189112036172295	-0.273385009628695	-0.215215757244416	-0.230650671287698
AKIRIN2	-0.666983898428469	-0.630563446149572	-0.56065431261458	-0.791076624860929	-0.7435516278292	-0.578165379926941
ALAS1	-0.0167378968437179	0.0292900166354514	0.0614443381662776	-0.0221198848255847	0.10651820954114	0.12510878428699
ALAS2	0.0307084977432099	0.036303900366181	0.0323129830126139	0.0118070210115311	0.0793524584080495	0.0763390466643118
ALDOA	-1.09292996935912	-1.41692593041097	-1.35633420603832	-1.20029309908048	-1.4571393356691	-1.46768093854747
ALDOC	-0.228644350684273	-0.170533275242297	-0.20955598048117	-0.267308316396441	-0.152130202883752	-0.235625662213831
ALG14	-0.550861586410725	-0.461020935036059	-0.4485065629271	-0.666843946195089	-0.430077414533625	-0.548237351043255
AMELX	-0.0239572207382004	-0.0154357783284233	0.0117787594136701	-0.0620132589291601	-0.0190667757332684	0.00168506960286409
ANAPC4	-0.702875667598214	-0.402434480450054	-0.453283782307782	-0.712356180243107	-0.480123729333086	-0.411117993386193
ANKRD10	-0.0707540187444654	-0.146314491716942	-0.0890062988766293	-0.0534912150613237	-0.15830294929139	-0.0849954447980347
ANKRD37	-0.0162125637103236	-0.0433285105044169	-0.0842505507359171	-0.0161948482778428	-0.0579825330497589	-0.0751909429290557
ANXA1	-0.0461026059316624	-0.0405163387175016	-0.0851891644755604	-0.0416505587358356	-0.0422969818151987	-0.0439966915797756
AOX1	-0.133911373572192	-0.00545124045021871	-0.0239084479221793	-0.171513626520279	0.0697032777604951	-0.0330982736947744
AP1G1	-0.281183493582892	-0.186830326244605	-0.229625462927265	-0.39080969659848	-0.178848858280781	-0.241971300577009
AP1G2	-0.812591428243829	-0.500058191352881	-0.436508339985156	-0.76071227097014	-0.603692534867364	-0.40458819977919
AP2A1	-0.39715451301886	-0.322329153268249	-0.39794746198163	-0.503187191493595	-0.349571127009952	-0.532730367254294
AP2A2	-0.238104886133521	-0.0659898648306895	-0.144193983617999	-0.311749744188807	-0.0382846486328772	-0.155722142279605
AP3M1	-0.202410577961224	-0.246446509366977	-0.110302640871145	-0.214938136505376	-0.304273586536634	-0.124528746611395
AP5M1	-0.100961538213252	0.0203412804378551	-0.111384594793776	-0.0738089750428765	0.0842331016539714	-0.101058496729076
APH1A	-0.234287101506972	-0.224881469083798	-0.180816401028485	-0.234722837482173	-0.225573030682971	-0.156915566058368
APH1B	-0.116826972533711	-0.113048633906068	-0.177898404303622	-0.103400758373364	-0.132236278187844	-0.155306774727061
APOBEC1	-0.152905644513841	-0.0245081218230269	-0.0689072006642708	-0.187393117560316	-0.0124223164698972	-0.109498278962159
APOBEC3C	-0.179131290053291	-0.100244127365473	-0.169639114108189	-0.149596614163418	-0.0521251548268082	-0.146402691523915
AQP8	-0.0176304937561117	-0.125661186259686	-0.108543964287652	0.0234785563995944	-0.148196751241696	-0.0490364277396649
ARFGEF1	-0.142857852755557	-0.066052930130778	-0.03109095492119	-0.0429080764091083	-0.0713126421068482	0.0548594374830988
ARFGEF2	-0.414177739921244	-0.29412754622017	-0.364039356457512	-0.570332936333138	-0.344587543038366	-0.391044192318076
ARFIP1	-0.0757653685967255	-0.020165647061386	-0.0699012005771475	-0.110441937938369	-0.0133394413473801	-0.0336659682907628
ARFIP2	-0.179079441105805	0.0439517877020344	-0.0237864506115282	-0.157929605199315	0.107685315318435	-0.00357946872566727
ARHGEF3	-0.0175314593562305	-0.0614388765796017	-0.0462226990393228	-0.00415307489315529	-0.0585741171075693	-0.0316009812141122
ARHGEF6	-0.0782762313908038	0.00508136158342457	0.0497508978119993	-0.0990146674941151	0.0461945442773136	0.0421043332884118
ARHGEF7	-0.26159140719098	-0.264965346342597	-0.289612929759556	-0.370971343813926	-0.35118459532558	-0.325948326555655
ARID1A	-0.270585344907502	-0.230255048506231	-0.217585355477765	-0.256222445353408	-0.215305201624967	-0.149210445847127
ARID1B	-0.139330932402774	-0.162491370463927	-0.0785289240444731	-0.0812972748597191	-0.0960281924396776	-0.0507120177145712
ARID4A	-0.278037700364378	-0.230752836925948	-0.22179424554781	-0.327123774944655	-0.231426017490857	-0.275787218368313
ARPC5	-0.295261609287361	-0.20975182385256	-0.134369915417388	-0.261954280194634	-0.225369942766745	-0.0824950589348098
ARPC5L	-0.182517104874702	-0.333204384397984	-0.407934261903104	-0.231193499243814	-0.331306768520005	-0.412173726552182
ARSJ	-0.0287982329809621	-0.0815941486375256	-0.0510391811469723	-0.00382270678880485	-0.0174814555821804	-0.0372312832632138
ASCL1	-0.0352531123759281	-0.144201518274601	-0.0525329329895391	-0.0391617845170312	-0.155213180980112	-0.0443482858220124
ASF1A	-0.535479954659994	-0.504468346801452	-0.596815554909639	-0.696163198052737	-0.649401148915704	-0.670978847127851
ASF1B	-0.362555510340578	-0.355677428981889	-0.392008459880507	-0.431369618073459	-0.395348169212981	-0.422991746807135
ATAD2	-0.206023081700026	-0.0235417886404635	-0.0619888030124782	-0.251131809852712	-0.0397252845853816	-0.0555172042408974
ATAD2B	-0.251360598035166	-0.171246135403957	-0.143454373751317	-0.318275494312418	-0.181431222734276	-0.14897802029193
ATM	-0.081917795440091	-0.0144352844689516	0.0293266786498223	-0.223645478528343	-0.096312474847203	-0.010410741257135
ATOH1	-0.103250111789924	-0.0538918462213574	-0.023576193468256	-0.114027035893257	-0.0532388773674013	-0.0248266763941622
ATP5F1A	-1.13175720032269	-1.17319715220051	-1.35474219437252	-1.31266975202771	-1.28399840732772	-1.41082913581599
ATP5F1B	-1.39611307981221	-1.01084086565426	-1.4120991199343	-1.44568233988685	-1.09741356155901	-1.41919014863319
ATP5F1D	-0.757611524649177	-0.926269621286784	-1.10616626277577	-0.908974002561368	-0.847377738636672	-1.23787797748579
ATP5PB	-0.482030655880733	-0.484947859239551	-0.57160720507184	-0.616129740206591	-0.645466003894922	-0.678710269826282
ATP6V1B1	-0.124364033570112	-0.136073730896491	-0.185066066499017	-0.163991642616267	-0.102548816325458	-0.208595755453779
ATP6V1B2	-1.19877473700659	-0.946010537024546	-0.738491805085566	-1.0824580064381	-1.04370570870176	-0.8126493532752
ATP6V1C1	-0.647152940092614	-0.650236379384232	-0.912032086770472	-0.825162000338196	-0.823517162702885	-0.928073610627911
ATP6V1C2	-0.135902509587549	-0.177480098303798	-0.230103004122578	-0.149658401478463	-0.199948594833283	-0.214275110575414
ATP6V1D	-0.917512143093118	-0.598612548768352	-0.779308585872786	-0.989529558902226	-0.614407625727329	-0.760678617165677
ATP6V1E1	-1.00877752897659	-0.776019810460874	-0.705176053897004	-1.02565614508678	-0.835518003074547	-0.764668898733549
ATP6V1E2	-0.292300469005327	-0.168782081710151	-0.117957582377394	-0.35465464726152	-0.217846722205853	-0.164083420670699
ATP7A	-0.979109864294182	-1.04112984871229	-0.892284524486006	-1.07751862769394	-1.06527995300391	-1.00292698950277
ATP7B	-0.099788393886839	-0.00699704218778806	0.0333044911836128	-0.160889380119998	-0.0044348989452331	0.0406678880440632
ATP8B3	-0.155926885661084	-0.16396596545249	-0.22771813924315	-0.159746686037327	-0.180025330732337	-0.175406169363786
ATR	-0.580434739385244	-0.812401308196153	-0.709154255042475	-0.730521588475132	-0.938488647687221	-0.905305450749142
AXL	-0.136916977418721	-0.115753504866741	-0.0813176358416402	-0.122857044850725	-0.0862797825393887	-0.0957318779474748
BAP1	-0.763295098519785	-0.671194966112967	-0.639760011625446	-1.04703927358429	-0.710942635776967	-0.645002846894082
BARHL1	-0.017084005714762	-0.0530318024035097	-0.196818900709306	-0.0740668945455461	-0.0718127541600365	-0.212403115371784
BATF3	-0.143969672327563	-0.0926782706743518	-0.0889479940743296	-0.134666164431458	-0.0947769523788065	-0.0658531867143728
BCAP31	-0.448756872170415	-0.578672701731225	-0.476591047929036	-0.604549643777133	-0.752480850766043	-0.697956070869004
BECN1	-0.557764129229239	-0.52422747911841	-0.35694079353531	-0.715744817456154	-0.687972145585819	-0.535189643016681
BECN2	-0.0760655200807122	-0.0561427746732993	-0.13906992978529	-0.0837745391620133	-0.0562666603195101	-0.160076625136563
BICD1	-0.199371313465913	-0.106859337390978	-0.198943850799911	-0.181937863737529	-0.133444462613819	-0.268238011390774
BICD2	-0.219734426158946	-0.090625132994281	-0.204022386873147	-0.196850329306414	-0.0933245128367827	-0.163204324162908
BRD8	-0.464580129376941	-0.311966816487037	-0.488859019312343	-0.529538546173688	-0.431117080340191	-0.426822916035984
BRSK1	-0.178749743617688	-0.107711630242091	-0.112978501589496	-0.140963041529661	-0.0872646126813896	-0.0748593749128713
BRSK2	-0.185348055991861	-0.115305097070504	-0.167074261405294	-0.138296579613263	-0.165497630626255	-0.170880533195738
BTBD11	-0.109316094641047	-0.165135967213814	-0.131398532511132	-0.141031131176623	-0.139319197535086	-0.171288587012463
BTG1	-0.149604050356231	-0.166194492590512	-0.192981749190683	-0.137536437815741	-0.183479612944048	-0.172394241468654
BUB1B	-0.54485437246726	-0.607960316934818	-0.365182523813147	-0.688618094901045	-0.756281699333683	-0.492024663941788
BUB3	-1.3814232362633	-1.43858671099398	-1.30682471200211	-1.62384199158782	-1.68465620245649	-1.34743693829909
BZW1	-0.151799010320902	-0.153635577624702	-0.244878346032875	-0.200106852704171	-0.171521055850262	-0.299736225284656
BZW2	-0.405440876897408	-0.331866571614889	-0.260927092086587	-0.520226342650323	-0.362876102566624	-0.295639867268675
CAB39	0.0353924954770404	0.0808616808329956	0.0643616376383603	0.011605142647715	0.121580615118066	0.113299454531669
CAB39L	-0.157729257506289	-0.147146788979228	0.00395789706165636	-0.203154017077238	-0.0968723467122025	0.0230070875150597
CABP5	-0.136815218835838	-0.293494691314447	-0.0980238723797937	-0.135973107160408	-0.330899062068802	-0.0520068247942708
CADPS	-0.166883289167155	-0.0254633369903398	-0.15966349787358	-0.152720615385869	-0.0273758187222532	-0.207282058920203
CADPS2	-0.14653993683132	-0.065161870608023	-0.0509419538262272	-0.129238494072212	-0.072795364091133	0.0169685265885045
CALY	-0.0681660492405245	-0.0684927767727665	-0.0732856436365326	-0.0559708429759987	-0.0657799085510906	-0.0685897224366497
CAND1	-0.436028978918256	-0.520184397937463	-0.282599955945402	-0.532006004202781	-0.619993327034714	-0.329483391197043
CAND2	-0.261956684326551	-0.134102590493977	-0.227008561580624	-0.252145234151922	-0.110405020516724	-0.199561545149668
CAP1	-0.529079103403653	-0.451692671906445	-0.484610798818652	-0.602528857446101	-0.617085663998372	-0.659984624898623
CAP2	-0.0789969777003728	-0.103711308005665	-0.162030423726774	-0.107073390850252	-0.141517744357518	-0.138082510542944
CAPN2	-0.126171436820721	-0.117542875992709	-0.0836480399846798	-0.164799017163214	-0.174881139417788	-0.0421150031625508
CASP4	-0.116590010229301	-0.0403749190408704	-0.131023468517909	-0.100040750580157	-0.023764150183339	-0.102253446445496
CAT	-0.146024017930009	-0.087764662622908	0.0186989869021457	-0.133404201397323	-0.0646758004548821	0.0336225663798697
CAV1	-0.0451275492643165	-0.000361454144953054	-0.0611371835673186	-0.0390609983414662	-0.0119913195304665	-0.0368732834207738
