gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
ABCA3	0.408637084925152	0.52870742849119	0.627770846450407	0.286359018173993	0.559114211819925	0.486342912568614
ABCB1	0.376003602358092	0.377776802015807	0.379130036558822	0.174808808488861	0.563993566242031	0.275268302554676
ABCC3	0.26544992415101	0.42863704148031	0.661132005571284	0.192938650388923	0.762474225666147	0.873763112383062
ABCG2	-0.381015593711837	-0.206565887170262	0.0482581844711418	-0.126386035756034	-0.246181150904121	0.0277835589116061
ABL1	0.523436588490581	0.171843678440224	0.497983145013433	0.685883779384978	0.387696906434545	0.578645247957133
ABL2	0.17282112048797	-0.053483789021811	0.0594591962833219	0.145474571729276	-0.0221165435933137	0.0413649367614415
ABT1	-1.48779618686944	-0.686032812280776	-0.810422359331094	-1.43058711310242	-0.739084735986625	-0.81711190610787
ABTB2	0.552505610076578	0.822857650936617	0.460746513523398	0.273510276464656	0.848592979997695	0.640386071831523
ACACA	-1.62403662146122	-1.44888848855457	-2.03617162997594	-1.81817969489081	-2.13078435727968	-2.89690909433208
ACACB	0.0883532811853133	0.330820506863522	0.0519262322435775	-0.122755840742074	0.3439276099179	-0.0382200751991133
ACTL6A	-1.41602753391431	-2.04207183366404	-2.20497300623684	-1.56509654432112	-2.39002656207226	-2.79634717544706
ACTL6B	0.16176874688495	0.042210168496708	-0.0445844257134844	0.00702306138871483	0.0546211659051117	-0.107509355742908
ACTL7A	0.181299413759833	0.577563548469206	0.463622837196142	-0.412547814565138	0.664563411901251	-0.150742633911026
ADAM19	0.817273156734515	0.642181783544658	0.637319393004676	0.958081881977426	0.557345688169356	0.498565512159652
ADAP1	0.0342387653589857	-0.037061457848089	0.178509137121205	-0.113542951096118	-0.253067465796052	0.108414418550311
ADAP2	-0.0751274843329657	0.469208953515192	0.459243436889887	0.0211454705216781	0.123087279699923	0.302658451215374
ADARB1	0.383197192393913	0.630230755392566	0.443854236167276	0.481355600670208	0.723655734812612	0.49754721656775
ADARB2	0.547377577497696	0.713618570721499	0.691967902787705	0.367977547705349	0.741829597768409	0.941889586581305
ADGRG7	-0.0752899355229859	0.580408124989186	0.368694308024231	0.18100746635114	0.447402813848214	0.243324807616068
ADM	0.491501730661824	0.0772140186171672	0.324992120588638	0.751526149132994	0.320455348411613	0.14723131315235
ADSS	-0.142851007989956	0.212698293319779	0.0835917861451833	0.297868368890288	0.0148596599432887	-0.119361666401669
ADSSL1	0.268302133288104	0.0211915826852893	0.139959870288942	-0.0437243702919413	-0.279637233666824	0.00453330554252724
AFG3L2	-1.54061172201888	-1.64312096521845	-1.71580373841312	-1.93503567330561	-2.14528925264842	-1.94650750235168
AHCYL1	-0.901048479861396	-0.929340564526481	-1.02599697075098	-1.8058811740552	-2.1466923354771	-1.89054153222911
AHCYL2	0.342747553814738	0.573286015030133	0.486020926502267	0.32906528872688	0.626391679528131	0.196600401220542
AIPL1	0.93094656430241	0.16678570815589	0.533521119313616	1.1070141064062	-0.114359946301215	0.537252942751233
AKAP11	0.192110848308301	0.394533839110808	0.608364641453886	0.280706029277362	0.242259726613274	0.55731961912731
AKIRIN1	-0.394412753613257	-0.127782968122119	-0.31902361912905	-0.418120595397511	-0.556960702595029	-0.767397754482092
AKIRIN2	-1.1526381323933	-1.25916551862007	-1.09914434980156	-1.39902593881788	-1.77837759164894	-1.22222942547026
ALAS1	0.351114091935457	0.40794373103811	0.560240474213218	0.384568735327638	0.374536811186061	0.654379408501521
ALAS2	0.464268759549379	0.374474159344513	0.213098904512127	0.713646660123033	0.642815759070174	-0.331585049679721
ALDOA	-1.92288821734562	-2.54500526681925	-2.17859136093277	-2.8404988823989	-2.74224440846232	-2.73163265469904
ALDOC	0.425547448761582	0.105441383943658	0.475025841646571	0.348727170210591	0.208189322915679	0.536523768217065
ALG14	0.139637801500633	0.516475918274651	0.100707353400603	-0.0445516161092098	0.13930920027077	0.0286869586969152
AMELX	0.803929782068929	0.776604469270731	0.921027202509748	1.08948055007191	0.479073581397145	1.08765248839599
ANAPC4	-0.832678583202306	-0.352810617564846	-0.474211230500104	-0.938600414603533	-0.434525988952465	-0.738905267826048
ANKRD10	0.444731676581882	0.473750791765966	0.610135658824386	0.59444677730889	0.75236711355684	0.760530529151017
ANKRD37	0.399017747746073	0.655538211426719	0.766125300236455	0.321273183497129	0.652021796273693	0.838047864873579
ANXA1	0.0954284884960433	0.534393196651792	0.589320263405448	0.088068212830777	0.532931658561989	0.794225906392532
AOX1	0.430264252689068	0.218032500600696	0.290847541409337	0.335010980994818	0.191092435847405	0.0833071942360314
AP1G1	0.109510529479179	0.409075756483653	0.386153827111458	-0.148149989881249	0.346602884204613	0.302843812159381
AP1G2	0.0775679852001909	0.0981952962742674	0.391352956190223	0.0625602558934269	-0.0428184625110626	0.129329439863013
AP2A1	-0.00355965408164938	0.268001448062137	0.0722829013561649	-0.26434497178804	0.0555451605031241	-0.247298985587263
AP2A2	0.560490803460493	0.331633454520815	0.537119958277603	0.439777131467639	-0.0313006705033793	0.592335501470194
AP3M1	0.173601045687182	0.655905086334935	0.482707314745359	0.240819982818796	0.650432408032112	0.481229676867266
AP5M1	0.309068648417444	0.273569670985873	0.885925873427544	0.281687153528287	0.197831268077381	1.12746229976976
APH1A	0.0675700994802776	-0.194461120589433	-0.0141161626472405	0.0883457259180888	-0.380877804594167	-0.357402591501916
APH1B	-0.40989338527144	-0.402654324025337	-0.213120836507439	-0.395335761901277	-0.422440314753547	-0.424149469063245
APOBEC1	0.673269951596101	0.370181978282417	0.348131253715021	0.596836238150442	0.431994284656874	0.190756411221461
APOBEC3C	0.531895965973939	0.410500774086528	0.260773110225197	0.498224684657628	0.0934555481593021	0.121499029907613
AQP8	0.415560050888188	0.959337929923243	1.10230078284594	0.253746614915703	1.04910634111162	1.40756320974524
ARFGEF1	0.661945829861991	-0.0452726409616691	-0.0178261250918737	0.752094378488034	0.0129341315744814	0.0954468030835012
ARFGEF2	0.570644566728781	0.496247880088036	0.587982433382454	0.220207541712886	0.196538223194433	0.181930265032734
ARFIP1	0.398049486722305	0.291869845123396	0.664828741765416	0.197953326398905	-0.0214453077803621	0.61305944061974
ARFIP2	0.325028540051105	-0.163931524036587	0.494084868189521	0.369948181189224	-0.573491790447648	0.388953973150366
ARHGEF3	0.913185391655366	0.557269671876488	0.782095301267896	0.753605024776178	0.525215846793164	0.692206203097265
ARHGEF6	0.571380231361307	0.430487584799487	0.391105597955699	0.689589072698598	0.386136467243629	0.222450757681839
ARHGEF7	0.229900713527257	0.621340286189078	0.23819056302681	0.336987937970966	0.869294128184749	-0.135656633347383
ARID1A	-0.138824233920428	-0.153694751943933	-0.620475471453051	-0.410815933541826	-0.309054569929924	-1.68258941846044
ARID1B	0.785100561153329	0.285150602230354	0.581347565935007	0.888900367388847	0.179451625621762	0.518003281964667
ARID4A	0.62276089343848	0.146360179208906	0.425991487778949	0.432263600645871	-0.223946813865456	0.257694439738221
ARPC5	-0.384236942209683	0.0794267854564913	0.484139181210205	-0.403315230424117	-0.213488251154876	0.459216781563081
ARPC5L	0.403757005549644	0.0438103851896521	0.519030453329764	0.369894481649392	0.07201617635144	0.480125951988249
