gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
ABCA3	-0.155598769855907	-0.109572192321516	-0.125435020269526	-0.312051116344451	-0.0779861524950855	-0.254742027071078
ABCB1	-0.0577245988714165	-0.0958676015167141	0.0187550270883162	0.0171170052117697	-0.145457464030482	0.0332806664070958
ABCC3	-0.0965998540242254	-0.190715106633404	-0.185855542880712	-0.0887447982074634	-0.305642074811666	-0.321565076206987
ABCG2	-0.050666963453429	-0.0898595875106845	-0.0632782655092548	-0.0507036750899052	-0.007219285737963	0.13822368957057
ABL1	-0.00366013196694258	-0.0327087034994779	-0.00771297955939071	0.0181107486007688	-0.0225441415681577	-0.0425650608576877
ABL2	-0.0743163580030119	-0.117596074252317	-0.121405517064355	-0.106572847558499	-0.245172273720694	-0.209021076571028
ABT1	-0.68971473400293	-0.737835918079558	-0.720706772562424	-1.0285900246548	-1.3891054619667	-1.01128518269437
ABTB2	-0.0374634918565045	-0.156975071850973	-0.0987839399000505	-0.0351882399030134	-0.270776494929064	-0.225191206643868
ACACA	-0.120640212463535	-0.242456803309876	-0.203672048372455	-0.499800501123271	-0.529742961582	-0.5771988652272
ACACB	-0.122548791005261	-0.0704198457545441	-0.0845141575472357	-0.0696643303291222	-0.112529370119334	-0.132962624379088
ACTL6A	-0.932821778421356	-0.927611219306017	-0.750521979355465	-1.87692974686108	-1.82065419741572	-1.03133474177786
ACTL6B	-0.0707580815912175	-0.0631385506230107	-0.0627050153766987	-0.137762133320459	0.026355125552589	0.0780851285339639
ACTL7A	-0.20839291209274	-0.0978120951467728	-0.113452930137118	-0.330878722491153	-0.109698683565408	-0.107354556278807
ADAM19	0.0481219919912888	-0.0166245499160152	0.0110141611064581	0.0754533679560491	0.150501795284877	0.0702560026263747
ADAP1	-0.293115118353288	-0.222183828944881	-0.227023305639817	-0.463032419393517	-0.273284618490113	-0.355530899127171
ADAP2	-0.17120438090463	-0.168481722709343	-0.077836577033127	-0.343776898849941	-0.265904728854133	-0.0184110397909927
ADARB1	0.00396679274389003	-0.0816115913232804	-0.0383642905765858	-0.0398398710105831	-0.220014655073691	0.00248815477768514
ADARB2	-0.111786290859431	-0.0899801553388119	-0.0947461480758828	-0.0533103999301017	-0.153087448511256	-0.33474090317762
ADGRG7	-0.0490238091880548	-0.068928434505639	-0.097280139681816	0.217450051298076	-0.0739295634026654	0.185893709708495
ADM	-0.0149128561993501	-0.0956261125375161	-0.0169805972612044	0.0341746192519307	-0.0648601643927481	0.0151089384155336
ADSS	-0.288534734205162	-0.348045568783682	-0.205232070411016	-0.743226460698336	-0.891383482558102	-0.701480569041734
ADSSL1	-0.119881798658377	-0.0686111188704438	-0.123856155699494	-0.397966612256728	-0.334344025891091	-0.102572585040081
AFG3L2	-0.846074606931486	-0.748545146718764	-0.892596524210668	-1.80924095010128	-1.34204335973171	-1.43994490125691
AHCYL1	-0.863619114708662	-0.788332752185553	-0.809262797673364	-1.65602950163358	-1.47861228860479	-1.77391373202727
AHCYL2	-0.0353524403695622	-0.0772506813057826	-0.083616320156334	-0.31166856801362	-0.351977093720743	-0.202423875494437
AIPL1	-0.115482495551484	-0.134355575383223	-0.0797107784552147	-0.145223192425964	-0.17741192703155	-0.175881577774899
AKAP11	-0.118424261017274	-0.0707235280663432	-0.055841112680657	-0.0694206273691403	-0.0584169317231686	0.0164568379561795
