gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
ABCA3	0.316979272972839	0.716508771413078	0.508662526638019	-0.746800820760886	-0.556130559475865	-0.875096388911371
ABCB1	0.533610763434204	0.546481975878982	0.52314922551216	-0.639082005297039	-0.811473268933785	-0.710929906831129
ABCC3	0.574270196150422	0.424886123338014	0.148921026764005	-0.579529501961995	-0.672492252851459	-1.01744245606378
ABCG2	0.510387812412556	0.397093353634839	0.565167636404554	-0.647523200538673	-1.0910552934682	-0.729977150007089
ABL1	0.794524544187526	0.66222930923383	0.595788268197369	-0.179801973529054	-0.590417812079438	-0.567140365358488
ABL2	0.474772735610577	0.509947564861031	0.538308743131796	-0.836620352244483	-0.797666293965918	-0.955635607354532
ABT1	0.0504614979155802	-0.411457612761535	-0.458746890963394	-0.88497726330972	-1.25163562605824	-1.43683583899715
ABTB2	0.148933402992189	0.276536651004797	0.602254029653707	-0.915939420148341	-0.85723664162329	-0.878594847175607
ACACA	0.0492928241540966	-0.138369535964807	-0.33434513830404	-0.907149747156318	-1.08938723061957	-1.3339979408339
ACACB	0.366947703610883	0.292940667894728	0.357293271025989	-0.809094320284617	-0.952450569989121	-0.756069373573802
ACTL6A	-0.485032240772886	-0.15964862760607	-0.157325334483973	-1.05672468707835	-1.04985619597905	-1.06598714456403
ACTL6B	0.510464329206741	0.708826983430186	0.327795002732611	-0.636632478598101	-0.481920468869311	-0.94228013122441
ACTL7A	0.508885839031802	-0.140609219543159	0.552877081460279	-0.703753463966789	-1.0073491596357	-0.606765583940483
ADAM19	0.763348793638599	0.208598582880963	0.404790900130875	-0.402618568128345	-0.931592224528769	-0.787428780825269
ADAP1	0.201146665746017	0.187617313632374	0.700908477611775	-0.980167689011401	-0.822014362415446	-0.520493201298674
ADAP2	0.17168680621621	0.453237312611032	0.303893468876522	-1.10560387035012	-0.7922378563098	-0.837160759054821
ADARB1	0.517900205087133	0.463751572391071	0.582161812231655	-0.562277309428476	-0.847193423415588	-0.767400056998216
ADARB2	0.446555271665922	0.395248075695862	0.255961827215481	-0.487299023058922	-0.908851749705542	-0.997553940185361
ADGRG7	0.325439038862646	0.241789930321872	0.404594560645426	-0.676799415527541	-0.821214504943791	-0.676439609570829
ADM	0.553495278698753	0.502715174007173	0.341089502472214	-0.560176338716326	-0.730932133907902	-0.906178034796557
ADSS	0.407969171070056	0.404374579988368	0.234844649536647	-0.657703897394741	-1.01157713860769	-1.01910308333905
ADSSL1	0.383669353969129	0.334358765832362	0.292689394173888	-0.792982901541991	-0.834690106035221	-0.798016983672156
AFG3L2	-0.701886203201965	-0.534029649680652	-0.588255019635698	-1.18670906328837	-1.21266740942857	-1.36384447647098
AHCYL1	0.34018029989559	0.238288314443359	0.438965855995339	-0.687802502171264	-1.02685614966186	-0.692786371740838
AHCYL2	0.319288489784035	0.370589232404163	0.651869646467679	-0.786751549605237	-0.948262485200939	-0.729416949969024
AIPL1	0.651030673113649	0.550990733888633	0.349329968796485	-0.546120810071112	-0.861135801881529	-0.870593913615265
AKAP11	0.583894599377612	0.527108280599269	0.579404911141492	-0.469974171473787	-0.766220054079624	-0.741216665793816
AKIRIN1	-0.115540963757566	0.202985537719727	0.0738917921540825	-1.26096876803428	-0.974914009749662	-1.12389180719344
AKIRIN2	-0.260370837076717	-0.230941955517019	-0.247079995087509	-1.20500718027193	-1.08729333159508	-1.34861080766324
ALAS1	0.434209121001448	0.420311406200015	0.507774045452615	-0.683192231091602	-0.878044392332562	-0.710010641820163
ALAS2	0.6688482190021	0.391340620337779	0.675778094182172	-0.383407041515702	-0.81378292884809	-0.23390831865564
ALDOA	-0.571415976847074	-0.64546673161345	-0.640147306876483	-1.36445270167995	-1.30565208004441	-1.39313497984989
ALDOC	0.471379865571121	0.150324387645982	0.350832878061037	-0.621268904757119	-0.971579919008781	-0.906450529426311
ALG14	-0.203754511903875	-0.0280384583397621	-0.460077218799547	-0.996835604958513	-1.1450209917468	-1.31643839004552
AMELX	0.485461517958333	0.264287994722674	0.411690926819132	-0.699198571345129	-0.762502253318621	-0.764874866440909
ANAPC4	-0.466573121024842	-0.480521845935502	-0.481687061984731	-1.13319536662955	-1.32005534377685	-1.38436151339077
ANKRD10	0.200623927333891	0.269196978817395	0.305961030532006	-0.857027012403379	-0.903168276579562	-0.884758417442232
ANKRD37	0.669752382890598	0.542942111380213	0.697479184037765	-0.500813672076785	-0.918095135824707	-0.640813779511377
ANXA1	0.633900332272117	0.354950995103402	0.557053887729781	-0.503643377582162	-0.962772861765801	-0.60077531470408
AOX1	0.321639605833067	0.169541928479707	0.791447189904166	-0.803996967798994	-1.06150688322576	-0.385472697326971
AP1G1	0.0387737193526421	-0.0292257785140942	-0.333657425487331	-1.18689968557593	-0.993464433442725	-1.28724804920728
AP1G2	0.220800141297323	-0.00939712893994903	0.147749755211468	-0.933010522109737	-0.994674298452218	-0.993676068597707
AP2A1	0.753640190191819	0.662611776562245	1.02945438199593	-0.525773718587409	-0.772064589897883	-0.0547210045966877
AP2A2	0.585719728101361	0.459608993913964	0.577988217271512	-0.563985259296286	-0.870455643028406	-0.626420854563963
AP3M1	0.365900964348941	0.30560023490649	0.42704325407709	-0.75121161198857	-0.883675070093912	-0.690930167828561
AP5M1	0.412322492038379	0.317594780934248	0.555989007689403	-0.746385091939882	-0.821916239158605	-0.640196766440628
APH1A	0.292462148715027	-0.0467332790619432	0.415247313744518	-0.731711332744233	-1.12266458794742	-0.908984200839119
APH1B	0.263396627911185	0.593998873575041	0.217818253809089	-1.05024658615366	-0.815443390211741	-0.994326231788419
APOBEC1	0.155961046948486	0.318252385831925	0.342586297979906	-0.820281830500551	-0.913568231386653	-0.9284710028373
APOBEC3C	0.578089896088594	0.0960504884943238	0.440165891793531	-0.341004759679265	-0.933488370569179	-0.800594487907012
AQP8	0.760355711133275	0.299724693034804	0.777996373421852	-0.304403894754206	-0.884640123848131	-0.311026841282629
ARFGEF1	0.247782149991807	0.221026306331106	0.40392641159447	-0.937604714402545	-0.791029036060156	-0.697100642863483
