id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RRM1	16	2.474e-14	4.6703e-06	0.000225	1	16	-1.1905	1.0	1.0	0.999995	1060	0	-1.1905
MYC	16	2.3595e-12	4.6703e-06	0.000225	2	15	-1.2309	1.0	1.0	0.999995	1057	0	-1.2309
TUBB4B	16	1.7895e-11	4.6703e-06	0.000225	3	15	-1.0607	0.9855	0.98633	0.999995	934	0	-1.0607
PRPF8	8	1.1456e-10	4.6703e-06	0.000225	4	8	-1.26	1.0	1.0	0.999995	1052	0	-1.26
CKAP5	16	3.2869e-10	4.6703e-06	0.000225	5	16	-1.1013	1.0	1.0	0.999995	1058	0	-1.1013
TOMM40	14	5.0586e-10	4.6703e-06	0.000225	6	14	-0.79607	1.0	1.0	0.999995	1059	0	-0.79607
RPL3	14	9.0916e-10	4.6703e-06	0.000225	7	13	-1.277	0.99999	0.99999	0.999995	1030	0	-1.277
POLR2L	8	1.6185e-08	4.6703e-06	0.000225	8	8	-1.1801	1.0	1.0	0.999995	1056	0	-1.1801
TOP2A	8	1.6761e-08	4.6703e-06	0.000225	9	8	-1.1436	1.0	1.0	0.999995	1055	0	-1.1436
KIF11	8	6.5386e-08	4.6703e-06	0.000225	10	8	-1.1412	1.0	1.0	0.999995	1054	0	-1.1412
SF3B1	8	6.5611e-08	4.6703e-06	0.000225	11	8	-1.1607	0.99998	0.99999	0.999995	1024	0	-1.1607
RPL8	8	7.5085e-08	4.6703e-06	0.000225	12	8	-1.2059	1.0	1.0	0.999995	1043	0	-1.2059
DYNLRB1	7	7.8173e-08	4.6703e-06	0.000225	13	7	-1.1179	1.0	1.0	0.999995	1053	0	-1.1179
NAA10	8	1.3973e-07	4.6703e-06	0.000225	14	8	-1.1919	1.0	1.0	0.999995	1038	0	-1.1919
GAPDH	8	1.8519e-07	4.6703e-06	0.000225	15	8	-1.0075	1.0	1.0	0.999995	1051	0	-1.0075
SIN3A	8	1.9373e-07	4.6703e-06	0.000225	16	8	-1.005	1.0	1.0	0.999995	1050	0	-1.005
RPS19	8	3.7924e-07	4.6703e-06	0.000225	17	8	-1.0878	1.0	1.0	0.999995	1049	0	-1.0878
RPL36	8	3.8149e-07	4.6703e-06	0.000225	18	8	-0.97832	1.0	1.0	0.999995	1048	0	-0.97832
CCND1	8	4.5984e-07	4.6703e-06	0.000225	19	8	-1.2812	1.0	1.0	0.999995	1047	0	-1.2812
BUB3	8	5.1336e-07	4.6703e-06	0.000225	20	8	-1.1918	0.99997	0.99999	0.999995	1023	0	-1.1918
CCNL1	8	5.396e-07	4.6703e-06	0.000225	21	8	-1.0952	1.0	1.0	0.999995	1046	0	-1.0952
HSCB	8	5.6133e-07	4.6703e-06	0.000225	22	8	-1.1287	1.0	1.0	0.999995	1045	0	-1.1287
RPL11	7	1.0336e-06	1.4011e-05	0.00055	23	7	-1.2726	1.0	1.0	0.999995	1044	0	-1.2726
CDK7	7	1.6064e-06	1.4011e-05	0.00055	24	7	-1.1302	1.0	1.0	0.999995	1042	0	-1.1302
MED20	8	1.7152e-06	1.4011e-05	0.00055	25	8	-0.98767	1.0	1.0	0.999995	1041	0	-0.98767
MDM4	8	1.9181e-06	1.4011e-05	0.00055	26	8	-0.9759	1.0	1.0	0.999995	1040	0	-0.9759
WDR12	8	2.0713e-06	2.3351e-05	0.000798	27	8	-1.0986	1.0	1.0	0.999995	1039	0	-1.0986
ALDOA	8	2.7583e-06	3.2692e-05	0.001019	28	8	-1.1023	1.0	1.0	0.999995	1037	0	-1.1023
SOD1	8	2.9412e-06	3.2692e-05	0.001019	29	6	-1.1289	0.96618	0.96562	0.999995	902	0	-1.1289
RBBP7	8	3.1639e-06	3.2692e-05	0.001019	30	8	-0.80921	1.0	1.0	0.999995	1036	0	-0.80921
RPL13	6	3.437e-06	1.4011e-05	0.00055	31	6	-1.1893	1.0	1.0	0.999995	1035	0	-1.1893
