gene	BF
ABCA3	0.21625
ABCB1	-1.82770833333333
ABCC3	-0.647041666666666
ABCG2	-0.759041666666666
ABL1	-1.44041666666667
ABL2	0.564666666666667
ABT1	6.1425
ABTB2	-0.705083333333333
ACACA	0.481458333333334
ACACB	-1.20404166666667
ACTL6A	4.63925
ACTL6B	-0.929624999999999
ACTL7A	-0.877375
ADAM19	-0.859208333333333
ADAP1	-0.13
ADAP2	-0.67025
ADARB1	-1.35633333333333
ADARB2	-1.41954166666667
ADGRG7	-0.650708333333333
ADM	0.181833333333334
ADSS	-0.521166666666666
ADSSL1	-0.576291666666666
AFG3L2	3.53444444444444
AHCYL1	2.89358333333333
AHCYL2	-0.702625
AIPL1	-1.99541666666667
AKAP11	-0.127625
AKIRIN1	-0.639666666666666
AKIRIN2	2.16545833333333
ALAS1	-1.6378125
ALAS2	-2.15095833333333
ALDOA	9.87558333333333
ALDOC	-0.758625
ALG14	-0.31275
AMELX	-1.355875
ANAPC4	-0.0811666666666664
ANKRD10	-1.06183333333333
ANKRD37	-1.45316666666667
ANXA1	-2.621
AOX1	-1.49633333333333
AP1G1	0.0726250000000004
AP1G2	1.19158333333333
AP2A1	0.982291666666667
AP2A2	-0.976666666666666
AP3M1	-0.142208333333333
AP5M1	-1.39779166666667
APH1A	-0.720666666666666
APH1B	-0.295375
APOBEC1	-1.05183333333333
APOBEC3C	-0.736916666666666
AQP8	-2.47820833333333
ARFGEF1	-1.00025
ARFGEF2	0.872083333333334
ARFIP1	-1.95420833333333
ARFIP2	-1.154
ARHGEF3	-1.042125
ARHGEF6	-2.20483333333333
ARHGEF7	0.0540416666666671
ARID1A	-0.249041666666666
ARID1B	-1.21433333333333
ARID4A	0.50625
ARPC5	-0.0567916666666664
ARPC5L	-0.548625
ARSJ	-0.823875
ASCL1	-0.728958333333333
ASF1A	1.291125
ASF1B	0.636729166666667
ATAD2	-0.82
ATAD2B	-0.545041666666666
ATM	-2.04504166666667
ATOH1	-0.912791666666666
ATP5F1A	7.05445833333333
ATP5F1B	6.11904166666667
ATP5F1D	4.09979166666667
ATP5PB	1.126125
ATP6V1B1	-0.541083333333333
ATP6V1B2	5.87116666666667
ATP6V1C1	4.19525
ATP6V1C2	-0.815729166666666
ATP6V1D	2.59954166666667
ATP6V1E1	0.634388888888889
ATP6V1E2	-0.499541666666666
ATP7A	4.3725
ATP7B	-1.70820833333333
ATP8B3	-0.774333333333333
ATR	1.23295833333333
AXL	-1.01958333333333
BAP1	1.52475
BARHL1	-1.54791666666667
BATF3	-1.44495833333333
BCAP31	1.74633333333333
BECN1	1.75358333333333
BECN2	-1.9015
BICD1	-0.8335
BICD2	-0.534458333333333
BRD8	1.40633333333333
BRSK1	-1.07704166666667
BRSK2	0.253833333333334
BTBD11	-0.831666666666666
BTG1	-0.730958333333333
BUB1B	2.61504166666667
BUB3	8.36070833333333
BZW1	-0.206722222222222
BZW2	0.471791666666667
CAB39	-2.27404166666667
CAB39L	-1.39866666666667
CABP5	0.0525000000000003
CADPS	-0.474166666666666
CADPS2	-2.08625
CALY	-1.17804166666667
CAND1	0.685166666666667
CAND2	-1.14954166666667
CAP1	0.529125
CAP2	-0.663125
CAPN2	-0.807708333333333
CASP4	-1.24966666666667
CAT	-1.021375
CAV1	-1.68379166666667
CAVIN1	-0.628541666666666
CBLL1	-0.482208333333333
CBLL2	-1.139
CCDC69	-1.4995
CCND1	8.809
CCND3	-0.7495
CCNE1	-0.927083333333333
CCNE2	-0.467583333333333
CCNL1	4.07604166666667
CCNL2	-0.985833333333333
CCNT1	-0.152875
CCNT2	-1.67775
CCT6A	5.23177777777778
CCT6B	-0.443625
CD163L1	-1.25029166666667
CD44	-1.19620833333333
CD72	-0.975375
CDC34	-1.48041666666667
CDIPT	5.333625
CDK16	-2.143375
CDK17	-2.15775
CDK19	-1.571625
CDK2	4.13866666666667
CDK5R1	-0.485666666666666
CDK5R2	-0.351083333333333
CDK7	7.623375
CDK8	3.56970833333333
CDNF	-1.08370833333333
CDS1	-2.11429166666667
CDS2	3.34708333333333
CEACAM1	-1.26333333333333
CELA2A	-1.16370833333333
CFL1	-0.149333333333333
CHM	-2.33570833333333
CHML	-1.24004166666667
CHMP1A	0.829
CHMP1B	-1.60316666666667
CHORDC1	8.93427777777778
CHRNB3	-1.19408333333333
CHSY1	-1.94345833333333
CHSY3	-0.194625
CHUK	-0.8474375
CKAP5	5.7966875
CLASP1	-0.0693749999999995
CLASP2	0.013041666666667
CLCA1	-1.25404166666667
CLDN4	-0.500666666666666
CLIP4	-1.93841666666667
CLNS1A	8.45166666666667
CLTA	-1.17516666666667
CLTB	-0.399708333333333
CLTC	4.21058333333333
CLTCL1	-0.754333333333333
CNOT6	0.360375
CNOT6L	-1.16016666666667
CNOT7	1.70758333333333
CNOT8	-0.885777777777778
COPA	7.66891666666667
COPG1	0.486333333333334
COPG2	-0.92825
COPS7A	0.109708333333334
COPS7B	-0.314291666666666
COPZ1	0.892416666666667
COPZ2	-0.909208333333333
COQ10A	-0.906125
COQ10B	-0.966625
COX4I1	4.41208333333333
COX4I2	0.459041666666667
COX6B1	4.130875
COX6B2	-1.20679166666667
CPS1	-1.24591666666667
CPSF3	5.42525
CREBBP	1.61983333333333
CRK	1.07825
CRKL	-0.398416666666666
CRNN	-1.017625
CRX	-1.70220833333333
CRY1	-0.560999999999999
CRY2	-0.880791666666666
CRYBB2	-0.559916666666666
CSTF2	-1.752
CSTF2T	-0.308708333333333
CTCFL	-2.41770833333333
CTNNB1	0.494208333333334
CTPS1	4.17008333333333
CTPS2	-0.858333333333333
CTR9	5.256125
CTSZ	-0.0442916666666664
CWF19L1	-0.410833333333333
CYFIP1	-1.2355
CYFIP2	-0.263958333333333
CYP26C1	-1.87483333333333
CYP2A6	-2.06066666666667
CYP2C8	-1.71358333333333
CYP7A1	-1.24816666666667
DBT	-1.035375
DCAF4L2	-1.352
DCAF8L1	-1.47529166666667
DDI1	-0.7635625
DDI2	0.4055
DDX17	-1.61433333333333
DDX39A	-1.252625
DDX39B	-0.98225
DDX5	2.80683333333333
DEGS1	-1.186875
DEGS2	-0.831041666666666
DENND5A	-1.308375
DENND5B	-2.134875
DGAT1	0.754708333333334
DGAT2L6	-1.48720833333333
DGKI	-1.51145833333333
DGKZ	1.60027777777778
DHX29	2.25077777777778
DHX9	6.12616666666667
DLL1	-1.43333333333333
DLL4	-0.84
DMD	-1.15795833333333
DMP1	-0.727458333333333
DMXL1	-1.08316666666667
DMXL2	0.288958333333334
DNAJC15	-1.55675
DNAJC19	-2.15911111111111
DPCR1	-1.01104166666667
DRD3	-1.222875
DST	-1.6155
DUOX1	-0.519125
DUOX2	-0.676333333333333
DUSP10	-1.05520833333333
DYNC1LI1	0.683722222222223
DYNC1LI2	-0.955833333333333
DYNLRB1	5.97794444444444
DYNLRB2	-1.94841666666667
DYNLT1	-1.32716666666667
DYNLT3	-1.299625
DZIP1L	-1.76929166666667
DZIP3	-1.25975
E2F3	8.25
E2F4	-0.953916666666666
EAF1	-0.587458333333333
EAF2	-0.586541666666666
EEFSEC	0.54025
EFNB1	-0.895083333333333
EFR3A	2.265
EFR3B	-0.647791666666666
EGFR	-1.68354166666667
EIF3B	5.35029166666667
EIF3J	3.01354166666667
EIF3L	1.373375
EIF4A3	6.19575
ELL	3.12470833333333
ELL2	-0.720291666666666
ENOX1	-1.34170833333333
ENOX2	-1.99054166666667
EP300	-0.379708333333333
EPC1	0.249125
EPC2	1.58983333333333
EPHA2	-1.32191666666667
EPHA3	-1.329375
EPS15	-0.0897916666666663
EPS15L1	0.0185833333333336
ERBB3	-0.375979166666666
ERC1	-1.098125
ERC2	-0.693125
ERH	0.251333333333334
ERN1	-0.764166666666666
ERN2	-1.43545833333333
ERO1A	-1.80025
ERO1B	-1.53875
ESRP1	-0.761958333333333
ESRP2	-0.995124999999999
EXOC6	-0.360208333333333
EXOC6B	-0.442041666666666
EZH1	0.0367916666666669
EZH2	0.232
FAM126A	-1.13866666666667
FAM126B	-1.08429166666667
FAM50A	-1.253625
FAM50B	-1.409875
FAM71A	-1.01704166666667
FAM71B	-0.767083333333333
FANCF	0.171708333333334
FANCM	1.24279166666667
FARS2	2.17816666666667
FBLN1	-0.955666666666666
FCRL3	-1.049125
FDPS	-1.00229166666667
FEZ1	-1.53608333333333
FEZ2	-1.3675
FKBP10	-1.14470833333333
FKBP4	-1.000125
